content,score,Label
Hallo developer. Untuk setelah update ini telah terjadi banyak bug seperti saat prone gak bisa digeser dan bagian atas luar kastil tidak bisa ditempati dan kalo sudah turun disitu maka gak bisa keluar dan hanya bisa prone.. Jadi tolong segera diperbaiki karena sangat menggangu kenyamanan bermain,4,Positif
"Semakin kesini semakin berat pengoperasian nya, Setiap bertemu dengan player lain hp berat dan tidak bisa dioperasikan Device menggunakan IP13",2,Negatif
"Event baru malah frame drop parah,tolong developer benerin bugnya,demi kenyamanan player",1,Negatif
Game rusak suka bug ngeprem sama ga ada suara,1,Negatif
"Kenapa update event bloodmoon jadi ngeframe mulu sih? Bukan dari hp gw ini tapi dari game nya, gw maen Ama temen gw aja ngeframe nya sama di waktu yang sama juga, ini hp gw udah flagship 120fps bisa di jalanin dengan mulus tapi pas event ini dah kek hp murah di buat nya benerin lah ah gagal chicken gw gegara bug ini bangke",1,Negatif
"Setelah pembaruan masuk pertempuran tiba2 ditengah jalan kluar sendiri, makin kesini makin parah, mohon perbaikannya tancent kami sangat merasa dirugikan,",1,Negatif
beberapa match akhir ini saya merasa kan lag yg luar biasa pada zona terakhir,2,Negatif
Even sekarang patah patah kali lah tolong di perbaiki lah,2,Negatif
"Jujur kecewa bgt sama update 3.4 di karenakan pas saya main di mode event patah"" Bgt sampai tidak bisa bergerak sama sekali, tapi frem nya hanya berlaku di late game,pas awal"" Turun event itu masih normal kaya biasa,giliran udah late game aja udah ngefremm parah bgt, tolong dong ini kenapa😔",2,Negatif
"Bug benerin anj. Di loby suara sm mic satu team mati smua... Mau masuk gameplay aja mental trus bgst, server down apa gimana. Nyusahin",1,Negatif
"Good , tolong perbaiki PING sama matcmaking juga tingkatkan keamanan akun supaya tidak di hack org luar . Grafik udh bagus Event udh bagus Gameplay bagus Aim bagus Dll.",5,Positif
"Krafton, kenapa saya selesai update lewat data pribadi kok tiba eror ndk bisa mainkan tolong kasi penjelasan/sebab ny?",1,Negatif
"Mohon di perbaiki bug ny, masak saat berubah jadi srigala terus berubah lagi jadi manusia senjata ny gak ada peluru ny tolong ya di perbaiki bug ny",4,Positif
"Dari banyaknya ulasan,memang benar adanya,setelah update event bloodmoon,sering banget fps drop,terutama ketika musuh berubah entah itu jadi serigala/vampire kerasa banget fps drop&patah patahnya,Mohon diperbaiki untuk kedepannya🔥🔥",4,Positif
"tencent kenapa gk bisa top up mke pulsa? kurang lengkap tencent, ak mohon metode pembayarannya lebih lengkap, dan juga bug² yg dapat menembus tembok dari om victor, mohon di fixx saya cqpek maen di ace master ketemu bug itu mulu, klo bisa jngn skin doang yg di kembangin, tapi permasalahan bug nya di tingkatin, dan buat player yg ngelanggara aturan juga harus di beri sanksi yg lebih besar, sepeeti ban 6hari krn memb*nuh rekan tim.",2,Negatif
Tolong perbanyak armor walaupun armor level 1..game ini terlalu kurang armor,1,Negatif
Pubg udah payahh..masa boot doang skrg isinya....mana bot nembak ny sakit lagi...1 squad juga bot nya.... Pantes banyak yg pensiun,1,Negatif
bug mic! tolong di benarkan! ketika on mic suara in game jadi mengecil. setelah pembaruan ini saya dan teman saya sama sekali belum bermain perihal bug mic ini yang mengganggu ketika bermain mabar.,1,Negatif
"Kebanyakan update, mending kecil updatenya, ini gede banget,. Usahain jangan keseringan update..",1,Negatif
"gajelas banget stuck loading 65% mulu jadi tusun aneh, di late game juga ngeframe banget padahal musuh tinggal 2",1,Negatif
Ini kenapa setelah update kenapa saya tidak bisa login malah muncul tulisan dwonloading resources mohon bantuannya,1,Negatif
"Sumpah ini game makin kesini makin pingnya keluar angkasa dah! Masak udah download beberapa kali tetap aja ngeframe sama terkadang pingnya melonjak, padahal sinyal sama hp dah support sama pake grafik juga lumayan rendah tapi tetap aja ngeframe. Haaa... Cuma bisa menghela nafas untuk game satu ini",1,Negatif
Terdapat bug mic setiap update tolong di perbaiki soalnya saya susah mabar nya kalok bug ini mulu,4,Positif
Bang admin update 3.4 ngeframe parah... Alat tempur poco F5 grafis udah turun masih ngeframe. Yuuk bisa yuuuk biar mabar makin seru lagi mind...,5,Positif
Serius nanyakk !! Kenapa ya setiapp ada pembaruan pass sudahh di upgrade malah ga bisa masukk ... Coba jelaskan kenapa tencen !! Haruss di hapus dulu aplikasi trus download lagii !! Baru bisa masuk... Update yang ini udah beberapa kali instal malah ga masuk masukk... Ga ngerti lagi sumpah !!!,1,Negatif
"Sangat menghibur & penghilang pening ketika waktu istirahat kerja,sukses buat pugb,terima kasih",5,Positif
"Pemain terlalu kuat bagi pemain pemula, tolong ringankan bagi pemula di ranked",1,Negatif
Ini login ko main puzzle dl sudah pas gambar gk complete gk jelas,1,Negatif
Ini knpa kalo login server tidak merespon mulu dah padahal jaringan bagus tolong lah di perbaiki,2,Negatif
Sangat bagus sekali game nya grafic juga bagus keren banget pokoknya 👍,5,Positif
"Update 3.4 bug fps min, pas turun di area event yang notabene nya ramai kisaran 30-50an orang aman-aman aja cuma pas udah rotasi sama last circle yang hanya kisaran 20 orangan itu ngeframe bgt dari 90fps langsung drop ke30/40 fps padahal koneksi stabil di 20-40m/s, aku juga udah restart hp(setel ulang pabrik) tapi tetap aja masih frame di last circlenya padahal update 3.3 kemarin aman-aman aja ga pernah ngerasa frame kayak gini, tolong dong min klw beneran ini bug segera di tangani.",1,Negatif
"Pubg makin kesini makin gaje, bug nya setiap kali update itu pasti menjengkelkan!!",1,Negatif
Kesal gua gk bisa login padahal dah di update,1,Negatif
"Bangasatt taiiii sinyal bagus, hp bagus masa musuh 3 orang lagi frmee patah patah anjingggg merugikan lahhh bangsattt late game kaya taiii frame droppp tiba tiba",1,Negatif
"Setelah update kenapa jaringan selalu 600'fps pdhl jaringanku sangat sangat aman. Hidup d tengah kota belum sekali ngrasain jaringan buruk. Ini tiba"" keluar server. Alhasil suren. Tolong di perbaiki mslh jaringanya",1,Negatif
"Setalah ada event voice chat semakin gag jelas, bug suara tidak fungsi, step lawan kedengaran delay jd gag bs main dengan tenang, ayoh gmn ni update kyk gni tambah gag jelas",1,Negatif
Tiba² suka ngefrem padahal soal device oke dan jaringan internet bagus tapi kalah ketemu musuh itu parah sekali patah²nya,2,Negatif
Bang tolong di perbaiki lagi ifen nya soalnya hp kentang gk bisa main degan stabil🙏,5,Positif
"Lag banget eventnya, tracking mobil ngelag,perang kecil ngelag smoke pun ngelag juga astaga msh ada bug khh.60 fps pdhl. Sekelas Streamer aja yg device nya bagus ngeluh ngelag. Tolonglahh",2,Negatif
"Tolong season ini bug nya parah bgt saya sering relog gara gara hilang suara tembak dan lain lain,nge frame juga parahh, pas jadi serigala juga step musuh ga kedengaran kacau ini",1,Negatif
Tolong cherparknya di update biar seru kendaraanya meledak dan ngebug tolong diperbaiki tencent saat event bloodmoon,1,Negatif
"Game yang bagus, tapi dapatkah kalian membuat parasut yang digunakan menjadi random dan bergantian setiap match",5,Positif
"Ram 4 sudah tidak bisa di gunakan untuk game ini... Even kemarin saya download data sampai 8GB aman... Even sekarang yg baru ,saya cm download data 4B tapi buat main langsung macet tidak bisa di apa""in trus langsung kluar sendiri... Kemarin malah hp sampai mati kedip kedip doank",1,Negatif
Kenapa tiap zona kecil selalu nge frame !!! Bangkelah makin ga'jelas pubjiji,1,Negatif
"Semakin lama permainan ini menyebalkan,saya baru main sudah dapat pelanggaran.",1,Negatif
Saya mempunyai usulan kenapa ya pas memakai/menjadi serigala abis itu item dll. Semua kosong kecuali senjata tetapi tidak ada amonya.itu kenapa ya apakah bug?,5,Positif
"Setelah update saya tidak bisa log in, karena verifikasi menggunakan no tlp yg sudah tidak aktif/ di gunakan.. Bagaimana agar kode verifikasi lewat email?",2,Negatif
Pubg update ngebugnya tolong diperbaiki....,1,Negatif
Tolong klo kita mau main solo di kasi percepat sedikit Kita tunggu waktu mulai sampe mo mati nih😒,5,Positif
"terlalu banyak bug!! ini sangat mengganggu kenyamanan bagi orang yg menggunakan gyroscope, mohon segera di perbaiki demi kenyamanan semua orang!",2,Negatif
Developer tolong perbaiki bug frame drop di versi 3.4.0 ini yang sangat menggangu. Saya menggunakan device Xiaomi 12T dengan chipset Mediatek Dimensity 8100 ultra harusnya tidak ada frame drop. Mohon diperbaiki segera.,1,Negatif
"sejak update kemarin kenapa di perangkat saya selalu bug microphone dan speaker nya, saya tidak bisa on mic dan mendengarkan team berbicara. saya sudah uninstall dan download kembali hasilnya sama saja. update event fast respon tp fixing bug slow respon. mengecewakan.",1,Negatif
Sdh lama sy g main karn kesibukan keseharian..stlh ada bbrp thn aq mlai memainkan lag pubgm.alhamdulilah nggk lupa aq dg cara mainya jg seting2nya oklah.cmn d sini pemainya klasik dah mulai sepi.mudah2an bnyak lagi yg main.tp semua itu sngt memuaskan skl trmaksih krafton dan tensent,5,Positif
"Tolong di perbaiki,Pas gw update giro nya mutar² terus di loby gerak sendiri tolong di perbaiki trima kasih",2,Negatif
pubg saya setiap loading mau masuk game selalu ada downloading resources udah berkali kali di download ulang tapi masih tetep tolong di fix pubg,1,Negatif
Kenapa mau main dari tadi malam GK bisa mesti loading trs.. tolong penjelasanya,2,Negatif
"Untuk developer uptidet season ini sungguh sangat menyulitkan, kenapa saya bilang menyulitkan, untuk kendali unduhan di tampilan awal loby itu tidak bisa di klik untuk kita mengatur mana yang perlu diunduh dan yg tidak perlu diunduh, kasihan untuk player lainnya yang devis nya kurang mendukung yang benar saja lah buat uptudet2an berikutnya semakin hari semakin buruk server develover PUBGMOBILE ini",1,Negatif
"Event terbaru sering frame drop pas lagi war bukan cuman 1 orang tapi 1 squad gw kena imbas pas lagi mabar kena frame drop smua, game ampas",1,Negatif
Kenapa pubg habis di update kok banyak bug nya? Mohon perbaikannya,5,Positif
Kurang kalau server globalnya tambahin fitur bom tempel dunk sama ikutin costum yang ada di server China rilis juga di server global biar nambah seru dan nambah playernya kalau naxt update tercapai keinginan gw gw kasih bintang 5 sekian terimakasih!!!🙏,2,Negatif
"apa apaan setiap aju banding selalu di tolak jelas jelas akun pubg milik saya yang sudah di curi orang..malah di tolak,,, yang ada rugi saya sudah melakukan top up uc,,,jelas jelas saya aju banding menggunakan hp yang sering di pake main pubg selalu saja di tolak,malahan 2 hp sekaligus yang sering di pake main pubg semua di tolak ga jelas malah membela yang nyuri akun pubg bukannya yang pemilik utama capek capek rawat dari 2018...kalau tau kaya gini ga perlu saya top up untuk ambil Rp S18",2,Negatif
Gem nya bagus tapi tolong naikin lagi kualitas graphic buat update sekarang jangan nambah event doang mohon sebesar besar nya graphic nya naikin lagi lebih pertajam sama lebih ditel kek pubg china,5,Positif
"Gemm,kikir banyak bug,bahkan uc gua hilang sia² cuman buat po rp tapi gk dapet kartu nya,mata duwitan doang,gem gk pernah di perhatiin apa lagi pemain nyaa,pubg tampa pemain juga gk bakal serame ini tapi keluhan user di angap sepele!!",1,Negatif
"Ketemu lawan pangkatnya tinggi mulu.. padahal masih d platinum, ketemu sama crown dan ace mulu. Yang adil lh pencari match nya.",1,Negatif
Apakah pubg mengalami bug ya? Grafis yang saya jalankan tidak sebaik sebelumnya,5,Positif
Saya rindu dengan tema/event alan walker asik lagunya gamenya juga asik. Kesini sininya SEPI DAN MEMBOSANKAN TIDAK MASUK AKAL.,2,Negatif
"apaan ini disambungin ke google play game malah jadi aneh, malah ga bisa ganti akun lagi hufff mendingan kayak dulu aja tinggal milih emailnya daripada sekarang ga bisa diganti lagi,padahal sudah saya login ke email akun pubg saya, saya malah diarahkan membuat akun lagi huh??? maksud anda apa ini!",1,Negatif
Habis update suara mobil jd gak ada.. hancur sudah game ini,1,Negatif
Kenapa dah sinyal udah bagus buat game lain lancar enak pas main pubg dipesawat 20ms pas mau perang malah 600+ms,1,Negatif
Ini game makin update bug makin parah. Tiap habis berubah jadi serigala senjata hilang pelurunya juga hilang. Tolongg diperbaiki lagi dong!!!,1,Negatif
"Buruk rank baru naik, lag langsung turun rank bisa""nya cuma tulis maaf karena gangguan jaringan kan babi begitu",4,Positif
event kemarin aja ngga saya mainkan🙁. mungkin akan lebih menarik jika yg dikembangkan itu opstacle yg varian di map. atau gimana caranya supaya player low divice bisa bermain dengan lancar.,2,Negatif
Gamenya sangat seru!!! Cuman aku udh main lama tapi kok tier nya tinggal kembali ke awal yaa Padahal udh cape naikin tiernya eehh malah turun lagi.,4,Positif
"Mau beli uc pakai pulsa ditolak. Padahal isi pulsa lebih, tapi tiap mau pembayaran pasti ditolak.!!katanya pulsa tidak mencukupi. Beli uc yg harga 87 ribu, isi pulsa yang 100 ribu masa gk cukup, aneh",2,Negatif
Pubg tolong dong sekarang banyak cheat berkeliaran di game banyak juga yang live sambil menggunakan cheat di tiktok dll.Toling ditindak lanjuti untuk kenyamanan dalam bermain,1,Negatif
"Saya kasih bintang 1 karena setelah di update ngk bisa login padahal sinyal bagus, pakai wifi sama aja apalah game rusak",1,Negatif
"Halo developer tolong perbaiki bug server tidak merespon dong, itu sangat menggangu, saya tidak tau penyebab nya padahal sudah jelas kuota internet saya masih banyak dan cukup hanya untuk bermain pubg, dan sosial media lainnya, overall game oke aja, kebetulan saya mulai tertarik bermain pubg lagi setelah lama saya tidak bermain. Itu saja kekurangannya.",4,Positif
"game asik. kalau masalah event yang aneh-aneh itu bukan masalah, karena itu di buat agar kita tidak bosan aja. sekarang kan banyak game-game terbaru. semua tergantung anda aja. pada awal buat pubg karena hanya game ini yang keliatan agak real walaupun hanya animasi, jadi banyak yang suka bermain,dan ini juga kan hanya game hiburan, bagi saya biasa-biasa aja. banyak yang pensi karena banyak yang sudah memiliki kesibukan sendiri bukan karena Gamenya, PubG the best lah☺️",5,Positif
"Kenapa saya kasih bintang 2, karna pubgm sekarang banyak memori internal hp . Kalau bisa hapus mode wow dan mode2 lain nya yang tidak berguna. Kasihan hp mid range banyak memakan memori internal. Kalau sudah di hapus mode yang tidak berguna selain mode rank .. saya akan kembali memainkan pubgm lagi.",2,Negatif
Qlow bisa di tingkatkan lagi pasal biar bagus jaringan kadang keluar sendiri atau le2t🙏,5,Positif
Suara voice chat teman kenapa ga kedengaran? Mohon bantuannya,4,Positif
kenapa ya makin kesini makin nggak feed selalu lag padahal jaringan udah stabil bangat tapi kok ngunduh peta ngk bisa login jg kadang bisa kadang jg nggak bisa heran aku. jadi nggak mood aku main nya kalau kegini mah. bahkan semua orang ngeluh jg pasti setiap updet pasti banyak perubahan 🙏,1,Negatif
"Sering mengalami bug suara ketika di dalam ingame, suara mic, step dan tembakan sering hilang. Tolong diperbaiki segera",1,Negatif
"Sumpah di game saya update 1gb 2 kali sblum masuk game setelah itu saya masuk play store update lagi 1 gb jadi total saya update 3 kali, maksudnya apa begitu gak jelas..",1,Negatif
Teruntuk krafton yang terhormat Dengan tidak mengurangi rasa hormat saya ingin melaporkan bahwa update 3.4 ada kendala frame drop Padahal posisi tidak ada musuh Tapi frame drop tiba tiba Saya minta tolong segera di fix untuk masalah itu Terima kasih,4,Positif
"Versi 3.4 event vampire lag parah, pas main sering berhenti sendiri, habis itu force close. Hp jadinya eror. Versi ini parah update nya,, jadi males main",1,Negatif
Sinyal bagus tapi pas main jadi patah2.turun di event tidak ngeframe namun musuh tidak kelihatan padahal berhadap hadapan.,1,Negatif
Habis update kenapa malah nge frame di late game?? Padahal sebelum update engga ada kendala frame/lag dll,1,Negatif
"Selesai updatean baru iklan juga penuh berdatangan, ahhh pensiun sajalah dari PUBG",1,Negatif
"min gw punya sarann ini kan udah ada kuda nah trus kudanya tuh dikasih skin kuda tengkorak yg kebakar gitu gimna min kan jadi tambah baguss kalo engga pas event besok 3.5 nya tema cowboy nah trus bisa ditambah buat skin kudanya,jadi cowboy tengkorak gitu😎👌",5,Positif
"Terlalu banyak event,makin kesini makin kesana gamenya. Dari 2018 main,2023-2024 gak pernah main lagi kecuali main mode vs AI.",4,Positif
"Makin buruk setelah di update server g respon trus main tiba""keluar sendiri",1,Negatif
anj game apa ini gajelas aku setiap habis berubah dari serigala selalu peluru habis tapi GK lama muncul lagi itu terjadi berulang kali setiap habis berubah dari serigala,1,Negatif
Update lagi nih pengalaman bermainku. Semenjak update event bloodmoon kenapa jadi sering frame sih. Padahal baru main sekali dua kali match tapi tiba tiba frame parah apa lagi kalo pas ada musuh yang berubah jadi serigala/vampir. Emang gejalas ni developernya. Benerin cepet woi krafton. Kalo kayak gini makin banyak yang gk puas ama performa gameplay PUBG. Kalo update sebelum rilis koreksi lagi lah ada kekurangan apa gk. Sumpah bikin ga puas main aja!!!,1,Negatif
"Sejak pubg ditinggalkan Tencent, pubg jadi game ramah anak anak, itu sangat lah tidak keren, dan event yg aneh aneh, tolong kembalikan pubg yg dulu lagi",2,Negatif
Hitbox nya ngebug pas nembak barengan sama musuh bukannya knock dua²nya malah kita sendiri yang knock pilih kasih amat punya hitbox terus event 3.4 delay pas berubah dari serigala ke normal 3 detik dan jadi kelelawar juga sama minimal benerin la,1,Negatif
jujur Terus Terang ni Ya buat Developer Event ini Menurut Saya Jelek Tidak efektif sama sekali Lebih Mending Event Pari Ketimbang Event Vampir Serigala ini Kurang Mengenakkan menurut Saya!!!!,1,Negatif
Untuk pengembang kenapa setelah updet terjadi bag suara audio saya tidak bisa berbicara dengan satu team dan saya juga tidak bisa mendengar suara team ketika in game maupun di loby,2,Negatif
Pas saya baru download malah gak bisa masuk padahal sudah selesai loading nya,1,Negatif
"PUBG sudah seperti FREE FIRE 🥲🥲🥲, aneh dan nyleneh, makin ga asik.... bukan real game shooting",2,Negatif
"Gamenya saya suka,tp tolong dong,untuk verifikasi email atau no jgn lagi pake puzzle,gegara itu puzzle hp sampai saya banting,Uda bener nyusun Mala di suruh try again lg",4,Positif
Kok setelah diperbaharui ngk bisa masuk game nya...,5,Positif
"game apaan dah, ngatur HUD harus satu satu untuk mode a ada costum HUD sendiri kedua juga sama ke tiga dan yang lainnya dipikir gak capek ngatur satu satu? padahal mau serius belajar main ni game cuman ngeliat costum HUD nya harus diatur satu satu dan gak bisa satu HUD untuk semua jadi malas banget, okelah game ini walaupun costum HUD semua udah benar pasti tetap sulit buat gua mainin karena belum terbiasa dengan semuanya tapi tetap saja yang paling utama untuk menjadikan skil gua ya costum HUD",1,Negatif
tolong jangan di batasin 6 jam lah ganggu lagi enak main itu juga 6 jam ga nonstop main nya tolong di perbaiki,4,Positif
"Bug mic Di HP gw mic nyala sama speaker nyala,di HP temen gw mic gw mati sama speaker juga mati.",1,Negatif
Update mulu tapi kualitas game menurun main lag mulu seperti kaset keras,1,Negatif
"Harusnya untuk yang fps 120 sama 90 dipisah, kasian player yang hpnya hanya support 30-60fps. Pengalaman bertempur menjadi sangat tidak nyaman......",1,Negatif
Developer kenapa geme pubg saya pas loading mau masuk ke loybi selalu keluar sendiri padahal di versi 3.3 ga kaya gini pas saya update ke versi 3.4 jadi kaya gini developer tolong perbaiki segera masalah ini saya sangat ingin maen pubg lagi ini udah menjadi impian saya untuk maen pubg tolong perbaiki segera developer padahal penyimpanan data saya ga banyak apa menjadi masalah nya,1,Negatif
Kenapa update an yang sekarang saya mengalami bug mic ..sudah saya restart hp dan lain sebagainya..ttp saja bug mic tolong untuk pihak krafton .. perbaiki untuk masalah ini ..!! Terimakasih,2,Negatif
"Mantep bgt updetan yang sekarang cuma masih banyak bug yg harus di perbaiki. Dan 1 lg, kenapa mobil di cheer park harus terkunci jika sudah meledak Kecewa sih udah gaca mobil habis ribuan uc tapi ga bisa di buat main di cheer park. Tolong lah developer perbaiki cheer park nya kaya dulu lagi..jangan buat kecewa terus player mu ini.. Masalah device ga kuat sudah kami usahakan.. Saya kira itu saja masukan dari saya terimakasih..",4,Positif
"Tolong dong kalo abis Update,jangan dwld dalemnya lagi,paket ku habis cuk",1,Negatif
Padahal di pubg new state refresh rate saya bisa 90fps sedangkan di pubg mobile cuman ultra,1,Negatif
Kenapa stiap pengeluaran map even terbaru selalu keluar sendiri pas lagi main kan jadi males mainya butuh di uninstall dulu dan download ulang lagi agar stabil lagi untuk bermain Cape lah mana download nya butuh kuota yg banyak stiap season pengeluaran even map baru.,2,Negatif
"Untuk gameplay dan grafik di game ini sangat baik dan bagus, hanya saja untuk mencari match nya termasuk lama sekali. Jadi untuk update kedepan agar pencarian matchnya di percepat lagi. Good luck.",4,Positif
"Mantap min event ya🤩mulay dari istana yang sangat luas dan bisa berubah menjadi serigala atau kelelawar,bagi yang berminat bermain pubg silahkan download",5,Positif
"Setelah diupdate saat dalam pertempuran dan saat buka ransel menu nya gak bisa diroll atas bawah, mohon perbaikan ny",4,Positif
"Tencent , Baikin Bug Matching nya Dong Tencent, Bug nya sangat merugikan player yang kd nya tinggi dan rank nya tinggi , Karna saat bug matching , Kita tidak bisa bermain dan hanya menunggu loading yg tidak ada habisnya , please repaire bug ini tencent🙏🙏🙏 --------------- • • • -------------- -2021 Makasih tencent, overall banyak bug sudah di fix dan bug matching yang saya ketik di atas juga telah di fix dengan benar.Karena saya tidak bisa ngetik lebih dari 500, terimakasih ! #gopubgm",5,Positif
"Game nya udah bagus pin udah stabil 20 MS good job tolong kalok gacha jangan pelit pelit, tolong adain event Alan Walker yang dulu kembalikan thank",4,Positif
"Maaf ya pihak pubg,makin ke sini PUBG sudah tidak asik lagi,karena terlalu banyak skin2 yg nggak bagus😅",2,Negatif
"Kenapa kok stuck diloading sih, mau main aja susah banget. Uninstall!!!",1,Negatif
Semakin update semakin bagus untuk permainan nya apa lagi kalo main arena itu seru banget pokoknya game ini harus berjalan lancar dan makin banyak yg main pubg game fps paling bagus se Indonesia berkembang terus pubg,5,Positif
Halo pihak krafton mohon untuk srigalanya di percepat perubahannya pas mau menjadi manusia itu kalo ngerush lebih dulu musuh nembak,4,Positif
Ini kenapa setiap kita niak kendaraan fps nya sering drop setting di smooth - ultra,5,Positif
"Game rusak kenapa begitu karna update kali ini ada ada saja bug,nya belum lagi bug pada kamera enggak bisa dong di geser kiri kanan",1,Negatif
"Main map yang biasa bukan event untuk menghindari adanya revive diri sendiri, eh sekarang bukan d event juga malah ada yng kek gitu jadi males main nya juga",2,Negatif
"Hapus fitur yang kalau friendly fire, bisa berhentiin pelaku, gw merasa rugi, gw pernah nge kill team sendiri dengan ketidaksengajaan malah diberhentikan selama satu match, emang fitur kontl",1,Negatif
"Ini game sungguh bagus, nggak kaya game sebelah. Gw main game sebelah, ngak nyampe ½ tahun gw udah habis uang banyak nyampe 3 Jt an + mata gw katarak. Mana ini game bagus mengasah otak banget, kata guru gw. Yang musuh di sebelah mana, rotasi yang baik gimana, misi yang kemaren ""Penakluk Samudra"" gimana nyelesain nya. Pokoknya seru lah ini game. Thanks udah bikin ini. Saran, bikin Event yang agak agak ke Indonesiaan, biar tambah banyak yang main. Walaupun hp harus nyuport. Thanks PUBG",5,Positif
Mengapa PUBG kok gini GK bisa login sudah masukin kode verifikasi masih salah. Haduh,1,Negatif
"saya mau masuk game saja kesalahan jaringan terus, dan pas mau masuk match mental mental mulu, semenjak update sistem network nya kok malah jadi kacau",1,Negatif
"PUBG bugnya mulai banyak banget, dimulai dari stuck di loading saat memasuki pertandingan, saya sudah mengecek jaringan dan mencoba hal serupa di game lain dan itu berjalan normal, tidak stuck di loading seperti di PUBG. Hal ini membuat saya sebagai pemain sangat resah dan bete.",2,Negatif
game ini sangat buruk apalagi saat kita sudah lama main seperti manis diawal ajaa masa gw dapat tim china mulu,1,Negatif
"tolong di perbaiki lagi even 3.4. Yang perubahan manusia serigalanya nya terlalu lama beberapa detik, kalo saat ngeras musuh perlu beberapa detik jadi manusia nya kembali, keduluan musuh nembak nya, itu sangat merugikan saya. tolong di percepat lagi ya dalam berubah kembalinya. Tolong di respon",4,Positif
Ini bikin para Player game ini malas bru habis juga donwload malah donwload lagi aneh yaa,1,Negatif
Kok habis update ngelag parah ya tolong diperbaiki dan kenapa pas download map kok gak bisa padahal jaringan bagus,1,Negatif
"Gakuat kalo sama Mobile legends,gakuat mainnya,hp ram 4, kalo bisa event nanti kurangin lah, keberatan kalo event besar²an, dan kasih tim yang seimbang",5,Positif
"Untuk developer tolong fps dan grafik nya di buka di pengaturan padahal hp saya ram 8 tapi ko grafik hd GK bisa di buka malah mentok di medium, pake apk pihak ketiga dilarang, jadi harus gimana untuk bisa membuka grafiknya nyaa , jadi tolong developer tolong dibukain grafik nyaa biar enak pada saat bermain",5,Positif
Knp sih waktu baru login di suruh donwload ini itu game nya harus nya otu loading nya sebentar jangan lama,1,Negatif
Habis update malah suka ngeleg. Tolong la perbaiki koneksi nya jangan cuma event terus kau penbanyak,2,Negatif
Berat banget sekarang game pubg hp ram 4 aja Masi patah patah main nya jadi kurang semangat main nya,5,Positif
Kenapa setelah update aplikasi malah jdi gak bisa ke buka selalu balik terus ke tampilan menu. Sebelum di update masih baik2 aja,4,Positif
"Halo Developer, Saya memiliki salah satu kekurangan ketika bermain, yang paling utama adalah Sound ingame/battlematch terdengar sangat pelan (mau itu suara jejak kaki, suara tembakan, dsb) ,Tetapi ketika kembali ke loby soundnya mulai normal (Musik background, Suara UI, Dsb), dan ini yang paling mengganggu kenyamanan player, Ketika mau start macth volume hp otomatis saya naikkan, dan ketika kembali ke loby otomatis juga volume saya kecilkan. Tolong segera ditanggapi keluhannya ya say🌝",2,Negatif
"Game nya keseluruhannya bagus, tapi sekikir skin, main sudah berapa puluh tahun , spin sja kasihnya skin abal2. Coba liat game sebelah banyak ivent dan skin senjata dan pakaiannya heronya bukan yg usang kya di pubg, dan top upnya juga masih lumayan bisa dijngkau.",1,Negatif
"game ampas tiap login pake akun google play pasti muncul otorisasi di batalkan '611', mohon semoga di fix hal seperti ini, sangat mengganggu",1,Negatif
Tolonglah untuk pecinta untuk pencipta game ini support kan ajalah 60 FPS itu di semua perangkat Android kadang kami payah cowok Kami sebenarnya punya udah support buat menjalankan 60 FPS itu hanya saja tidak tersedia di perangkat kami Jadi mohonlah cukup saja di era Tencent games itu kalau di era sekarang linghtspeed studio ditambahkan lah fitur 60 FPS nya walaupun lah HP kami mungkin sebagian tidak support tapi setidaknya cukup disediakan saja gitu,1,Negatif
"Woy pubg.. Semakin lama semakin gede aja smpe 4 gb lebih gtu.. Ga nyadar apa udh bnyk player yg pensiun gara² pubg semakin gila.. Saking gedenya Main ngelag trs.. Wajar aja bnyk yg pindah haluan ke ff, setiap main sebelum naik pesawat ping normal 20 tp begitu dipesawat ping jd 660 jd setiap main sya selalu umpan balik mlh smbil di mode pesawat.. Tlg segera di perbaiki agar kmi bs bermain lbh nyaman tanpa ada gangguan n mslh",1,Negatif
Setelah pembaruan versi terbaru lebih tepatnya pada event baru ini ada beberapa bug yang paling merepotkan saat memainkan event ada beberapa frame drop yang sangat mengganggu.... Semoga cepat di perbaiki,2,Negatif
"Game bukan diperuntukan hp medium-low.. Sebaiknya dlm gameplay pisahkan spesifikasi perangkat.orang bodohpun akan menang jika menggunakan perangkat spesifikasi sekelas iphone terbaru.. Selain itu,.Entah apa yg memberatkan permainan ini.. config banyak beredar sehingga merugikan pemain yg memakai pengaturan bawaan game..",1,Negatif
"Perbaiki bug ,disaat kendaraan terbalik tidak bisa keluar kendaraan",1,Negatif
Kenapa setelah di update malah masuk pertempuran di erangel yang update gak bisa masuk,2,Negatif
Jelek banget sekarang pubg no event ada yang bisa buat revive diri sendiri..jdi males main GK realistis seperti tencen dlu.kreafton cuman fokus jualan gak fokus permainannya...jelek sekarang,1,Negatif
"Cheater blokir permanen... Dan Mau ngasih masukan buat tim PUBG mobile... buatin mode malam lagi dong biar makin rame, banyak yang kngen mode malam nihh...",4,Positif
"saya baru saja update eventt terbaru dan download data hd, setelah saya cek saya dapat grafik smooth ekstrem, tapi setelah 2 hari kenapa tiba"" pilihan ekstrem menghilang dan otomatis pindah ke ultra mohon penjelasannya min🙏🏼",1,Negatif
