review,score,Label
pubg gin gk login masukin kode verifikasi salah haduh,1,Negatif
masuk game salah jaring pas masuk match mental mental mulu semenjak update sistem network nya kacau,1,Negatif
pubg bugnya banget stuck loading pasuk tanding ecek jaring coba game jalan normal stuck loading pubg main resah bete,2,Negatif
game buruk main manis awal ajaa gw tim china mulu,1,Negatif
tolong baik even ubah manusia serigala nya detik kalo ngeras musuh detik manusia nya keduluan musuh nembak nya rugi tolong cepat ya ubah kembali tolong respon,4,Positif
bikin player game malas bru habis donwload donwload aneh yaa,1,Negatif
habis update ngelag parah ya tolong baik pas download map gak jaring bagus,1,Negatif
gakuat kalo mobile legendsgakuat mainnyahp ram kalo event rangin berat kalo event besar kasih tim imbang,5,Positif
developer tolong fps grafik nya buka atur hp ram ko grafik hd gk buka mentok medium pake apk tiga larang gimana buka grafik nyaa tolong developer tolong dibukain grafik nyaa biar enak main,5,Positif
knp sih login suruh donwload game nya nya otu loading nya sebentar,1,Negatif
habis update suka ngeleg tolong la baik koneksi nya event kau penbanyak,2,Negatif
berat banget game pubg hp ram aja mas patah patah main nya semangat main nya,5,Positif
update aplikasi jdi gak buka tampil menu update aja,4,Positif
halo developer milik salah kurang main utama sound ingamebattlematch dengar pelan suara jejak kaki suara tembak dsb loby soundnya normal musik background suara ui dsb ganggu nyaman player start macth volume hp otomatis naik loby otomatis volume kecil tolong tanggap keluh ya say,2,Negatif
game nya bagus kikir skin main puluh spin sja kasih skin abal coba liat game belah ivent skin senjata pakai hero yg usang kya pubg top upnya lumayan dijngkau,1,Negatif
game ampas login pake akun google play muncul otorisasi batal mohon moga fix ganggu,1,Negatif
tolong cinta cipta game support aja fps perangkat android kadang payah cowok udah support jalan fps sedia perangkat mohon era tencent games era linghtspeed studio fitur fps nya hp support sedia gitu,1,Negatif
woy pubg gede aja smpe gb gtu ga nyadar udh bnyk player yg pensiun gara pubg gila saking gede main ngelag trs wajar aja bnyk yg pindah haluan ff main pesawat ping normal tp pesawat ping jd jd main sya umpan mlh smbil mode pesawat tlg baik kmi bs main lbh nyaman ganggu n mslh,1,Negatif
baru versi baru tepat event bug repot main event frame drop ganggu moga cepat baik,2,Negatif
game untuk hp mediumlow dlm gameplay pisah spesifikasi perangkatorang bodoh menang perangkat spesifikasi kelas iphone baru ituentah yg berat main config edar rugi main yg pakai atur bawa game,1,Negatif
baik bug saat kendara balik kendara,1,Negatif
update masuk tempur erangel update gak masuk,2,Negatif
jelek banget pubg no event revive sendirijdi males main gk realistis tencen dlukreafton cuman fokus jual gak fokus permainannyajelek,1,Negatif
cheater blokir permanen ngasih masuk tim pubg mobile buatin mode malam biar rame kngen mode malam nihh,4,Positif
update eventt baru download data hd cek grafik smooth ekstrem pilih ekstrem hilang otomatis pindah ultra mohon jelas min,1,Negatif
kalo main ngendok batas looting nomor dengar step langsung keringat dingin sangka player bot hadeehh udah pro pro by one bot pubg mobile the best,5,Positif
knapa gk buka stelah updete agan obb udah gk bsa pkek data suruh pakai wafi,2,Negatif
yah rasain smooth extreme ponsel samsung a g nih frame rate mentok high doang ken rasain frame rate,5,Positif
bug mana ngepron tanah kamera putar kiri kanan kanan kiri bug mana putar kamera putar alias kaku,4,Positif
server down view kendara aneh main kontrol responsive pakai device yg bagus pubg nya yg stabil,1,Negatif
hai pubg update game lancar bagus event tarik main in game yg game asik main,5,Positif
tlong kpada pubg mohon server perhatikn bru aj msuk tibe kluar sndri tolong respon keluh kesah main jngan smpai nch player pubg pda pindah server krna direspon tolong lh pubgdi baik n tlong jga login trus dlam tempur tibe kluar dri game pas msuk game udh selsaiadehmnta tolong baik bug sma servernya jngan main jdi bruk trusskrang sya ksih bntang aj klau keluh kesah tanggap akn lg,1,Negatif
event nyelenehsaya main kesini gak real game nyapadahal season game nya sasik banget alas henti main gara nya event gak masuk akal luar suka game mode klasiksukses pubg,5,Positif
game turun pesawat ga ilang ilang jaman purba kalo terjun nyangkut gabisa majuu kek halang dinding depan kalo mach gabisa masuk lobi pas game lob gabisa masuk lagi,5,Positif
sy paham dn tau game pubg hp main nya harap yg hp spek rendah turun event lag ny ampunkqmi main yg udh main pubgm mulqi tdk nyaman main karena spk hp kai yah mohon perhati kqmi nyaman main gqme in,4,Positif
gajelas udh masuk server ga ngerespon loby jaring stabil point turun lagj,1,Negatif
oiiii game gila bug nyaterus game nya kebaya kasih main musuh nya rp sii,1,Negatif
developer yg hormat main pubg season device yg kompatibel pubg bilang ringan jalan pubg fps ngedrop drop yg gak wajar kurang senang main support fps itu pasang cuman fps frame drop,1,Negatif
game gajelas gw update data x udah full download suruh ulang download ngabisin kuota gausah salahin device gw game aja ga game doang benerin buang in kuota doang lu duit beli kuota dateng pake daun benerin bugnya,1,Negatif
bagus cuman bikin pribadi jarang bug palyer yg chiter tolong baik,5,Positif
aju clam akun yg login karna facebook yg taut akun hilang clam tolak solusi,1,Negatif
game nya eror gk main login gk ya,1,Negatif
min setel tencent tetep gwe kasih bintang sihh gw player dr dlu tp kembali tencent min event nya ngeri chicken nya susah,5,Positif
kenpa pubg pas sya baru garafiknya burik haduhh ga aja in tolong baik masia hp iphone pro burik gitu grafik nya kalu ga baik sya pamit angkat kaki game,1,Negatif
hallo developer tolong fiks yah kemaren tanggal agustus teman teman turnament pubgm ubah layout tombol bingung main mana tombol tembak maks nya jujur kecewa tolong fiks main normal download x,2,Negatif
wuih updatenya gb min parah sih udah gb makan memory hp min,4,Positif
update yg vampir keren banget nih bagus terbang vampir srigala,5,Positif
coba download hp samsung splus ngestuck ya aplikasi tanggap padal update perangkat lunak tolong jelas,5,Positif
gimna verifikasi login tulis nya operation too often please retry later gitu si,1,Negatif
tolong server play game dri maptolong baik lgi,1,Negatif
ngframe ngfrezee menit rusak uninstall aja,1,Negatif
udah lahh pubg nambah berat biar hp kentang gk ngelek patahpatahtapi bagus kasi bintang biar pubg benerin bug adabaru kasih bintang,4,Positif
suka game game ff teman kak anydia nge unfriend ku tinggal sebentar makandan pas liat teman teman ku eh unfriend akuselamat tinggal kaka jaga yabtw nih game ama dah download backgroundnya sampe abad selesai download nya,5,Positif
bug event roleback ga kuda dll aneh,1,Negatif
jaring gak update versi baru,2,Negatif
bantu update pubg masuk tampil langsung menu coba hapus download ulang tetep menu linknya yg update biar main mohon respon,2,Negatif
game pubg gak enak mainkanterlalu ngebaknyafps nya tinggiram kentang gak main,1,Negatif
game apaaan dikit dikit lag parah nih game tower ku tetep aja lag,1,Negatif
woi event vampir event ampass woi hapus ae eventnya hpku main cod gak ngeframe gilir pubg ngeframe ukur game besar codm jauhh,1,Negatif
update teruuusss nda update nya skin event main update update teroooosssss,1,Negatif
habis update bug ngeframe parahpadahal hp pun tpi tetep lag ngeframe,5,Positif
kurang baik mohon baik biar enak segi kelelawar kalo brubah serigala,5,Positif
game yg mekanikal menya mai pubg mobile,5,Positif
tolong gua habis update gua ga masuk pubg ji gua otorisasi gua cabut ga gua ulang mula,1,Negatif
buru fiks bugnya abis serigala ilang yg udah looting,1,Negatif
bug gabisa gerak kamera tunggang kuda event,2,Negatif
fitur game masuk akal main classic rivev ga fitu ya dievent classic,1,Negatif
tolong perbaikisemenjak update frame drop nya parah main device dukung asus rog phone,5,Positif
parah habis update grafis jelek fps gak stabil berat konten gak bikin lot,1,Negatif
tolong pubg patah game ok game patah bangat tolong baik pubg mobile,1,Negatif
gak habis update frame fiturnya berat season baru daownload peta aja susah alasanya jaring stabil fps signal lancar aja yetep gk download peta baru buka pubg aja patah parah poko tolong baik tencent,1,Negatif
gamenya baguscuman main game kadang ngebubrotasinya turun main lg lapor gk respon tensen,4,Positif
perbaikimusuh tembak mati tau tau nya matigame anjingggggg ngebak nya gak ngotakkirain bagus game nya tau tau nya jelek game sampahhhh,1,Negatif
wifi data seluler kenceng buka aplikasi lancar masuk lobby ms eh in game nya ms nyaman device dukung data seluler dukung pas in game ms teman teman,1,Negatif
puas updatan baru parah bug super ngelag mending sy gak mainn karna nggak muat karna pakek androidmakin nda main game baharu hari update nya sy blm update mending main mario bros,1,Negatif
kesini aneh gameevant g jelasterlalu klaim hadiah tp g ad gunanyadi bikin simple aj evant kait senjatabaju aj g aneh jd males maennya,2,Negatif
tamba sulit nya mula musu imbang,1,Negatif
updatd gak login jaring bagus,1,Negatif
kesini bot minat pubg punah developer penting skin skin skinnnnn berat game nya kurang minat game nya beratttttttttttttttt,2,Negatif
ko sulit nyari peluru tembak ko minim sakit nya up biar main semangat,2,Negatif
gak sih menu metro royal gak kanan nge ribetin,1,Negatif
update bug stuck loading screen checking for updates instal ulang kali jaring normal user andro keluh,5,Positif
update langsung ngk buka mentok gambar pubg tolong baik nya yg bener,1,Negatif
yg alami pasuk game kalo wilayah gak dukungkenapa emang wilayah baik wilayah,1,Negatif
pantesan gamenya sepi orang nyari lawan aja sampe menit dapet sinyal g ngelag tomlol mending tutup aja pubg indonesia pubg udah lumayan gak kaya,4,Positif
tolong depan upgrade kala biar gak putus tengah jalan jaring stabil gagal aq uninstall aq ganti free fire stabil,5,Positif
habis update bkn nya bagus bnyk chitersultan nya jga bnyk ksi yg fp lwn yg upgrate senjata cba d batasin plyer sultan yg main minimal x match orng main cmn orng sultan nya mna td ktemu chit hit damage gk engotak armor lvl d tembak d bdan skli dereted langsung hp sisa nya klo kna kepala wajar badan yg kna nungguin kek tw bnr nengok langsung nembak kyak pkai chit wallhack tolong baik,1,Negatif
main enak suka update versi baru gak buka login tolong baik siasiakan update buang buang kuota gak login tulis checking for updates gak login nyesel gua update buang buang kuota,5,Positif
bug bag mic fps nya setabil kasih bintang,4,Positif
update lamamakan jam jaring bagusss tolong baik,1,Negatif
update nya makan makan kuota salah orang bikin males main pubg,4,Positif
habis update stuck loading gak masuk,4,Positif
kalo mode fpp nya fix main mode fpp cepat matchmaking nya game mati aja sih mode fpp nya,2,Negatif
habis update ngga login hadeh,1,Negatif
download update via aplikasi suruh update via play store data update yg download hilang download update x,1,Negatif
ngak stuck loading terima kasih tim pubg mobile moga sukses,5,Positif
update versi pubgm sayagak login aplikasi merespon mohon solusi admin pubgm gak login fc developer mohon perhati solusi,1,Negatif
tolong gk masuk game update game masuk gk cheking for update,1,Negatif
developer cepat responmasalah selesai trimkasih,5,Positif
main pubg gua pubg bener bener ampas banget ga fun kaya detail grafik bagus ngga bikin lag drop fps grafik ga detail ngelag drop fps mulu ayo balikin era tencent seru eventnya ga kaya kartun kartun kecewa berat si jujur pubg,1,Negatif
login stuck loading nya jaring stabil,1,Negatif
tolong servernya perkuattiap main server merespon habis apdet rusak,1,Negatif
kebanyakaan updett kalo updet event peta gak hp updet trusss spekk hp dh oke skrang updet terusss bkin lemott pdhl main season sampe sekrangg ganti hp ken main updet teruss,1,Negatif
download selesai tulis donwloading resources gak uda slesai download notif muncul download jalan uninstall ni game update hancur,1,Negatif
udha hapus download tetep stuck gak masuk,1,Negatif
game pubg kapasitasnyamembuat device cepat panas fitur guna rumahcheerpark,5,Positif
hai level inviti tolong handphone ram chipset rendah mohon berat ada event tebaru game pubgm butuh dapat i love you,2,Negatif
main season gatcha glazier tdk habis uc peti moga diseason akun untung,5,Positif
update serigala banget bug nya tolong fix,5,Positif
halaman stuck checking for update game buka tunggu hari aplikasi forclose,2,Negatif
update gk buka buka,1,Negatif
setalh update stuc tampil masuk game ga masuk loby sia sia paket data gb gue,1,Negatif
udah bagus sih cari laga bet menit pa menit tolong tingkat,5,Positif
update parah banget login game ampun sampe jam masuk lobbytolong baik biar player pubg nyaman main login ga masuk sumpah update parah mudah cerah solis,1,Negatif
mantul seru kemarinkemarin update download grafik lobby ya ngga update aja download grafik ulang,5,Positif
tolong baik versi baru event werewolf vampire telepon seluler teman sayasamsung galaxy a chipset exynos alami stuck layar periksa baru main game terimakasih,4,Positif
update pubg baru begoooo stuck loading gk login,2,Negatif
semalem baru pas siang buka baru gmana si nguras bgt download gede bgt,1,Negatif
jujur ivenya bagus bayak bug nya salah satu sulit beda suara step iven t castle,4,Positif
bagus kalo udah update play store download game langsung update,4,Positif
login update stak cheking for update tolong pubg udah pusing ngak loginmasalah nya tahap baik yg laku karna proses cek updates,1,Negatif
ganti jaring pakai wifi restart ulang hp stack checking for updating pubg main season skrg tolong baik,2,Negatif
ganti hp ram update gk jalan jalan update udah udsh gk gk masuk tolong frame patah patah imbangin invinity,2,Negatif
bilang update anu fps g lancar lag patah ngeframe eh bodoh hplu aja kentang game pubg tu emang berat grafik segi gamenya bagus beda belah jdi yg ngerasa ngelag ngframe ga maksain main ni game maksain banyak protes buat gamenya minimal update hpnya yg canggih biar g patah hp kentanglu,2,Negatif
game nya update gak mainin mohon kasih solusi,1,Negatif
kesini pubg makan gak waras event gak enak pubg mode event hapus,1,Negatif
event versi efektif ubah serigala manusia efektif,4,Positif
kalo habis update trus download grafik dri gak kyk cuman download grafik event frame drop tombol tolong rangin ping nya terussa,1,Negatif
it yg stiker klu d hilang pubg mobilsama gk bikin full memori,4,Positif
update baru udh update download data tpi nggak masuk download ulang nggak masuk,1,Negatif
habis baru gak buka hp udh dimatiin pake wifi pake data gak uninstal download aja gabisa buka sihh mentang banget game tolong woy,1,Negatif
abis update gabisa masuk lucu memenuhin memori doang,2,Negatif
update gak buka download ulang buka aplikasi mentok cheking update habis aplikasi henti,1,Negatif
update versi baru ngestuck banget sebab pas update data hilang tolong baik,1,Negatif
gak login ku baru google play store gak masuk tolong bantu nyh mksih,1,Negatif
update jaring jaring bagus youtube browsing lancar tolong developer baik,5,Positif
min update baru support hp samsung galaxy a selesai download aplikasi stop checking for update,1,Negatif
update nge lag pubg hadap musuh nge frame sanggup handphone,5,Positif
bug loby game mode tolong cek baik silah keluar skin apa catat menggangu imbang game bilang pay to winbiarkan player main mampu skill skin senjata rugi player game fps moba game belah aja gak tiru,5,Positif
alami kendala download resource data jaring wifi bagus kalo pake download data pubg bngt tolong developer fix,1,Negatif
bang habis update versi pubg loading macet cheking for update stak situ bang biar proses download lanjut tolong bantu bang,5,Positif
update grafis drop parah nya gk drop fps drop ketemu musuh,1,Negatif
update sensasi senang update fps alami drop update fps stabil jarang drop parah ga update baru mohon fix,1,Negatif
tolong min udah update gabisa masuk as checking update ga gerak tau bilang pubg tanggap pleasee tolongin,1,Negatif
update baru bug jaring ping aman emang kacau bug nya wolverine nya tipis tebal pari kemarin wolverine alat kabur cepat nya luar nalar,5,Positif
aneh update henti lag main jaring full tolong krafton baik rugi main,5,Positif
udh kasih bintang tp stelah update versi yg baru ganti bintang wifi oke ruang kosong simpan oke os andro tapiiii update ver baru buka,1,Negatif
update aneh download event gak muncul jaring stabil jaring lancar,1,Negatif
udh abis gb update unistal update tetep aja stuk pas udh download resource hd in game ga loby minimal bikin event tuh kaya nyawa aja org udh pandai nembak jd eventnya bikin kaya ga reacall an developer aja nyawa gausah,2,Negatif
ubdate masuk tpi pupg tanggap jaring bgus tolong baik,1,Negatif
habis update gak masuk pas masuk buang,2,Negatif
ga masuk stuck check for update d tunggu ujungujungya pubg mobile tanggap pake poco x pro iya game gin mental gi ajh yg gb d libas,2,Negatif
tencen gb nyasaya aja hp ram ngejim turunin dikit lh tencend pliss,2,Negatif
buruk aja game iya habis update nggak login gimana sih krafton,2,Negatif
mi ukltra update aplikasi error crash loading screen checking for update,1,Negatif
habis update stuck loading y rusak aja nih game,1,Negatif
gamenya bagus tolong player player setia main kek kasih m glasier buat sistem gacha mudah main gak kasih m glasier,5,Positif
tolong developer tolong atur match making player yg low fps high fps serasa gak adil sistem matchingnya player fps ketemu player fps sumpah gak adil sekian terima kasih,5,Positif
gw udh setia main nih game sampe gw mainin nggak hasil jujur update bugnya banget gw benci cmn bugnya pas geser karakter macet trs yaelah hp gw suport nih masak geser karakter macet kocak,1,Negatif
milik saran pubgm depan bahas lancar nyaman player spek hp low saran opsi atur rendah contoh super smooth hapus objek yg tdk tdk pengaruh gameplay salah nya animasi karakter efek suasanasuara yg moga depan sadar dev nyaman player nya dapar opsi grafis terimakasih,5,Positif
komentar bilang game guna seru developer tolong tambah event yahh,5,Positif
game ngilangin isi pikir marah keluar kotor klo dunia nyata salah mata,5,Positif
abis update ngak buka ngestuck pas loading periksa update,1,Negatif
login gmail salah verifikasi puzzle nya puzzle nya udah mohon bantu,5,Positif
drop frame bgt baik ringan gamenya pas turun event aplikasi event baru,5,Positif
trlalu ngbug kalo main even gak liat gak mati main livik ngbug jugatolong ya baik ngbug nya itukalo yg is ok masalahcoba ngbug nya baik ngbug klo turun even gak bur gak,4,Positif
pisahin tuh player pcemulator player yg make ipadios curang bet dah view nya lebar udah gitu fpsnya kalah auto framedrop pas main,2,Negatif
ko udh update ga login akun yaamasa akun ku ilang sayang bngt tolong pubg gmna,2,Negatif
kocak habis update versi pubg nya gak buka alas pubg tanggap device redmi note,5,Positif
event gak frame drop ketemu musuh,1,Negatif
update baru rabu parah frame drop kasi lawan sesuai tier rank le kd game pelit grapick smoot extreme,1,Negatif
game berat tolong baik berat,1,Negatif
pubg mobile terimakasih hibur even baik seasondan moga seson baru kendala bug dll kali harap mode metro royale cepat rilis vest baru,5,Positif
saran devloper game tolong ganti season sulit sensi ber ubah salah alas kurang nya player in game dar main have fun susah atur sensi ubah season tolong bug event baik,1,Negatif
ngak login update tolong baik game bikin rugi data kali update ngak masuk,1,Negatif
game pubg pelit gaca gg mityc y skin sampah jaring sulit bnyak bug dn event y aneh gg pubg,2,Negatif
diley pencet atur kontrol gafik hdrnya bagus buram ting berulangulangping setabil,1,Negatif
game bagus kasihan ken main pake hp ram paspasan update baru menang dah wkwkwkwk,5,Positif
tolong baik verifikasi loginudh ikutin tera situ ga update gajelas sampe keram jempol jam geser geser verifikasi,1,Negatif
temu bug detiap event keluar mohon moga update bug perfect game seru main harga kembang game game mudah,5,Positif
update stak loading make chipset naga ato ios ajala,2,Negatif
halo developer milik alam buruk buka aplikasi game pubg buka mohon bantu nya poco m pro tolong update kemarin update updetan,5,Positif
update server lag karna server penuh tolong optimal,5,Positif
kalo update grafik mending paket aja gk grafik nempel,1,Negatif
parah suruh ulang dah kait fb udah capek cari teman mabaryang lainyakarna dri sgi main bagus cod,5,Positif
lumayan ngebugnyatolong baik lagidan lupa suka cheater banned,4,Positif
maksud ya teman do you want to enable mobile connection downloading depending on your data plan this may cost you a fee terjemah aktif unduh koneksi seluler gantung paket data kena biaya,4,Positif
nya rumah main biar sepi isi bot wanita pria yg bebas gera rumah bersih bersih nya suasana rumah nya hidup main kunjung nikmat jamu rumah main furnitur yg pakai jual tingkat level rumah laku inovasi rumah player biar sepi sia sia terima kasih tim pubg,5,Positif
event bug suara tembak hilang suara step hilangtololng fix,4,Positif
knp gua hbs ubdet ngga masuk tolong min udah buang dta gb tpi ngga mskmasa gua hps bru download ulang sih min,2,Negatif
tingkat kerja hp android biar gak ngelag server nya sendat sendat main minat game tengah terimakasih,5,Positif
alas kasih bintang krna cinta pubg mobile sisa kecewa frame drop event bug tipe nya moga baik user pubg ramai nyaman,5,Positif
poco x pro update baru pubg akses fps ultra extrime kecewa,2,Negatif
redmi note turun map event putihputih bangunannyaapakah bug hp aja yg udah suport main pubgnya,4,Positif
telau update stuck loading checking for update gabisa login,2,Negatif
tolong minimez ukur updtenya device ga cuman maen game disruh ganti device,1,Negatif
main game game bagus tema keren dikit gameplay lumayan memuaskantapi hp kentang,5,Positif
gamenha bugnya ga bsa login klo ga pakai vpnversi hrus login pakai vpn klo ga ga bsa mmasuk,1,Negatif
tim pubgm depan adakan mode siang malam banyak player mode tema cuaca terimakasih,5,Positif
udah main kali kecewa nge bug maps udah repot hasil,5,Positif
telat update baru tolong baik,1,Negatif
tingkat kasih hadiah skin senjata,5,Positif
mohon maaf developer ya install pubg install pas masuk pilih izin simpan klik tibatiba hp lock screen otomatis ya salah hp game nya tolong kasih solusi sebelumya ngga kaya gin tolong developer nya,5,Positif
war musuh ngelag jir kadang darat pakai parasut gak darat darat developer pubg tolong baik,4,Positif
game nya seru mode asik gameplay aman normal tentram,5,Positif
kecewa sya main skrng bug blur grafis dukung smoth extrim tpi,5,Positif
baik bug bug ny rugi rang merosot ny bug saran banyak update baru mending baik bugbug yng versi ny,1,Negatif
tolong donggg pas ganti season updatenya cepat yg udah update tinggal update nya,5,Positif
bintang rangin min saran fps min yg rendah yg kasi yg fpsnya rendah ketmu fps yg kalah mesti player citer pdahal kalah fps tolong min baik bagi fos playernya min,4,Positif
sebenernya sih game bagus kompetitif banget matchmakingnya rank ace ketemu konqu sih tolong baik matchmakingnya,5,Positif
chiter pubg kalu file file nya sembunyi guna gak akses file nya gak rubah enak main hepy bunuh chiter,1,Negatif
kesini game nya berat player batas device pelan tinggal pubg player main tp device tudak dukung ganti device tolong beliin hp tencent krafton device kentang warna game pubg m,2,Negatif
saran tolong ringan grafis hpnya dukung henti main saran berat grafis,5,Positif
player miskin diuntungin damage kalah player berskin kalo havefun instal aplikasi,1,Negatif
gk masuk main udah dlm match loading teruss game rusakkkkk kecewaaaaaaaaaaaaaaaa,1,Negatif
pubg gimana sih sya main normal gak unsur hack apa tp kena baned hr lg asiknya main mo chicken lg eh tba signal hilang kena bannedtaaaiiikkk,1,Negatif
game nya bagus musuh nya jago mantaptapi tolong tambahin damage tambahin fps,5,Positif
bug resah gk masuk de game pertempurankebanyak nyangkut gak bsa masuk lgi masuk tempur tolong la baik kenyam main,1,Negatif
suka tp gk suka gaca sampah doang tolong glasiar main udah tahun main pubgm nyambung,5,Positif
akun login tibatiba logout perangkat,4,Positif
update pubg seru tp yg seru hp kentang jerit menang ganti game belah aja klok ga tahan thanks for pubgm fps setel dkit om pubgm,5,Positif
stremer chet aman gak ban yg chet tolong aman nin bug bug nya baik tolong chet langsung banned umur hidup aja capek main kalo musuh nya chet,1,Negatif
moga maps ukur livik biar main gk bosen biar main gk livik erangel doang kalo maps hapus aja susah nyari match livik erangel,4,Positif
gamenya bagus grafik nya bagus gak kaya game belah gak pintu,5,Positif
tolong player suka pake bug langsng baned ajh sih bikin kotor game,1,Negatif
main pubg season kali ganti device karna ikut kembang pubg yg harap server user handpone tabletipad beda karna pengaruh gameplay yg imbang jarak pandang handpone sama ipadtabletmohon nyaman nya tencent terimakasih salam gaming,4,Positif
gak lus nya pubtp knp suka prem lgian musuh ya kuat kuat bru aja turun udh jdi kotak,5,Positif
versi udah baikhanya kadang sesuai tombol map nya pindah sendiritolong dunk perhatikanagar nyaman main,5,Positif
event nya ngaur kalo ivent udah pakai hewan gak cocok gak tau maksud nya main perang perang main hewan gak nemu konsep nya ivent hewan off main tolong pubg kalo ivent gak padu hewan masak perang serigala lucu,1,Negatif
mohon admin bug game baik krena main manfaat bug sampe zona rugi kalah zona tolong donk reward rp up bagus sudh oke upgrade senjata pakai up premium goldglitzz bosan open rp pas moment anniversary kyak gitu aja applouse yg sekrg next mohon tingkat bug lapor saat game curang,5,Positif
harap depan pubg utama player fps rendah fps bawah tuh ditabrakin sma player fps smpe fps napa tolong ya pisah guna fps atas jngn satu,5,Positif
rush sma org apartemen georgopol posisi lg rooftop kondisi udah knockin area lg redzone bisa kena redzon pdahal posisi lg rooftop emang gaje game,1,Negatif
tolong lahh developer mudah cari match sampek menit blmm ketemu match nysemoga baik bug developer ny,5,Positif
ngefreeze game gabakal klo ngga exit game pas login loading nya lamaaaaaaaaaaa jam kali update bug nya mantap,1,Negatif
enak main nglek kadang kirain hp nya yg ga pas coba hp nya wiffi nya lancar aja,2,Negatif
game dah kek mn nih menang dikit tier nya kalah turun tier kalitolong sesuai,1,Negatif
tolong baik bug nya sinyal bagus bug,5,Positif
infinite grafik hdr extreme unlock hp speck snapdragon tolong unlock hp kuat main grafik,4,Positif
tolong pisah player fps fps player fps rendah capa adil perang mohon usaha juta dollar mohon capai player adil perang rank apa kecuali,1,Negatif
suka game kasih bintang masah lag nya gk main main lingkung yg bagus sinyal server hubung ping nya tembus nyaman main nya,5,Positif
klo udah main pas musuh tinggal ping smpe mspdhl wifi udh lumayan mbps,5,Positif
sekian pubgm kecewa konten parah skin aneh warna dukung kaum pelangi kembali pubgm tarung tembak sederhana,2,Negatif
kesini game beratmohon item item yg game jdi berat hilang,4,Positif
login server merespon knp gtu sih plis baik klw blum baik gak ngasih bintang,2,Negatif
suka pubg realistis hp ku kentang hd event tarik suka pubg main pubg eem kalo gk salah pubg harga ku sayang pubg,5,Positif
untuk developer game pubg game dah bagus masalah sinyal pdhal sinyal dah bagus tetep nge lag parahh dah it nge freem jga updatetan nya jga mohon udpdet ngebikin lagg depan tolong baik nd ku uninstall ni game,1,Negatif
msuh gak sesuai rpkita yg main d rp gratis kalah sma yg rp nya warna goldklo bisad sesuai sjaklo royalpass nya yg biasasma yg d upgredbiar tara kuat senjata,2,Negatif
pubg nge bug kh nge bug pesawat parasut tas senjata gak update bikin malas main udah pake wifi udah capek rela hapus unduh ulang nol eh sja ngebug gak banget tolong baik kah bug coba,1,Negatif
lamamakin eror pengaturanya ubah icemaster ga nembak musuh sngt keterlaluanampun deh,1,Negatif
mantap peta infection sdh mode wow betabarusan coba sepi moga next update sdh rame main ranked poco f setting smooth extreme cepat panas pas disetting smooth ultra mending,4,Positif
dear pubg mobile developer smartphone pakai infinix note pro masuk aplikasi tanggap trus coba hapus data server asia sinya bagus wifi ping rugi push rank metro royal in game,2,Negatif
kembali pubg mobile dulukrafton gak tencent dulubot nya udah playerbisa mobilaim sakitkalo pubg versi tencent setia main mode halloweenkalau main classic hujan petir pokok nya natural banget dahh,4,Positif
desainer skin gametolong hadiah rp sekin cewek semuayg main cewek aja ganti ama keren karakter cowok gitu,1,Negatif
min tolong ringan game pubgm berat banget grafik sesuai frame rate hp min contoh nya kalo hz grafik buka extrem comeback terimakasih moga terap,2,Negatif
ban alas aplikasi tiga main kali ban tuduh palsu ubung costumer service hasil inti percaya dewa sistem aman mu cacat,1,Negatif
pubg mobile saran ringan game nya hapus event banya hapus rumah hilang mode hp cipset mediatek hio g lancar jaya sekian terimakasih,2,Negatif
min pubg china kreatif design baju nya sexy global jelek bener dur duri konsep gak kostum jelek jelek main pubg china susah login pliss kalo baju nya dur duri gak konsep kalo adakan voice china gak bosan main sibuk event desain gak kembangin china main pubg bosan,2,Negatif
game rusaakkk parah virus nya leg frame dropp tombol layoutt nya masalah main ubah kontrol layout nya anehhh game russakkk uuhhh,1,Negatif
mohon baik ya bugnya mobil ngebug mobil gerak mohon baik ya,4,Positif
lets go pubg mobile udh keren eventnya maju fitur event tetep guna event ubah gameplay senang milik tantang tiap matchnya poin paksa kill rit kurang rugi player milik kill atas gameplay udh bagus frame drop ya gantung hp aja sih,5,Positif
pubg mobile bagus kasih rating karna bilang nya bug mending lu beli hp dah high spesifikasi biar ngga ngelag main hp butut lu,5,Positif
bug tolong baik contoh kemarin gw buang peluru tas gw gak trus tulis aitem buang,5,Positif
gamenya udah sepi player main mode rank klasik matchnya nunggu menit ga ketemu main event ga minat event kendara terbang kalo rangin kalo gabisa dihilangin taik,1,Negatif
alah orang chicken eliminasi gjls sumpah sinyal bagus banget zona kecewa berat sumpah gagal chicken,1,Negatif
rank nya ace dominator kalo main random dapetnya temen tier diamon crown suara matchmaking ga fair musuh tara ace dominator dapet temen ajar maen minus brroooo,1,Negatif
plis tolong baik game kerja kantor bayar masak gak optimal game gyroscrope masak eror balik gak bisaaaaaaaaaaaaaaa mulu asa main game nggak tuh,1,Negatif
bug one shoot nya ilangin senjata auto nembak langsung tunggal peluru doan udah auto trus analog langsung ngestuck lepas,1,Negatif
saran kalo kostum lamaskin abal kualitas grafik jelek hapus permanen biar ga makan data simpan moga saran dengar,5,Positif
parah adduhh gimana banget cheater jalan muncul musuh tanah tau lokasi ngga ngeluarin step udah banget nemu kek gitu ngga ketat yaa,2,Negatif
alam main buruk akibat fps berubahubah tolong baik sebab i dont like,1,Negatif
