review,score,Label
game bikin emosi ya game kalo level bikin lose strike dikasik tim amburadul tambah musuh overpower tanding adil turret musuh ja kadang gak hncur satu hebat mytic tpi main kyk bru main ml adil mnang x kdang kalah x mnang x kdang klah bas kali burik ja game,1,Negatif
besar game matchmaking yabg seringkali adil matchmaking dasar win rate match player tim milik win rate rendah musuh milik tim win rate sebab win rate turun akibat lose streak mohon developer baik sistem matchmaking imbang belah tim,1,Negatif
game buruk yg gw temuingame anehstiap draft pict lagemblem gnti sndirigame sampahgame burikgame sistem ga adiljdi ginimusuh begotim gw bego montonmusuh jagotim gw begotrs jaring sampah burik,1,Negatif
tolong pisah player main beda history main tolong alas suka game main skillnya banding minimal tim sayasetara bantu game kembang,1,Negatif
kalo dark sistem knapa naikin rank dark sistem bikin player tenggelam tolong gimana jgn sampe dark sistem main jam ga rank mlah turun drastis uninstal klo udah muak,1,Negatif
gamenya bagustapi tolong baik bagi teamkarena ketemuseteam darksystem sampe mampus sajasaat winstrike langsung kasih darksystemsampe turun ranktolongggggg perbaikijika sering ituya mending ganti game sebelahmemang bagi skin gratistapi ya klo gin mah aja boongplayer kasih senang skin gratislangsung stres seteam darksystem,5,Positif
game kikir u udah yg ngeluh kakurangan game nya ngga respon plis lh kalo keluh player tu respon langsung benerin bag apa yg bikin players mles main game nya plis bikin modemetode yg deteksi akun yg main curang sepertimenggunakan roam wangi jasa joki sebagainyaagar main tingkat skil nya,1,Negatif
main game ml ping kalo lihat map hijau tolong developer game ringan hp dukung game genshin ffjadi tolong nya,1,Negatif
sistem nya moonton bagus ketemu dark sistemlawan gak banding rank kitalawan tinggiselalu stuck bintang epic tolong dibenerin rusak kaya ginijadi biar player mlbb gak bosen sistem bagustapi ketemu lawan gak imbang aku game rusak inimohon baik biar betah playermlbb game mlbb sinar sekian terimakasih,1,Negatif
bagus banget keren jujur kecewa karna main sendat mulu jaring jaring bagus kadang masuk game nya ngk gerak karna sinyal restad ulang game nya kesini main sinyal buruk sinyal bagus ayo tingkat sinyal nya biar main ngk ngeleq mulu,5,Positif
update baru bikin smartphone cepat panas coba smartphone chip snapdragon capai c update mentok c ku harap baik ganggu gameplay grafis bawa game frame rate game buruk cs bot silvanna mereport player feeding sengaja anggap langgar atur harap fix ganti bot manusia asli,1,Negatif
game sumpah kek bangsad banget gak adil banget tim musuh bagus bagus kalo tim jelek jelek terkadang main menang kali entar kalah kalo gitu aja gk emosi bikin nya tolong monton bangsad tolong baik timbang,1,Negatif
game buruk cocok main imbang rebut role pilih hero gamplay tim acak buruk cocok rank seombang tim tim musuh,1,Negatif
eventnya rangin baik sistem matchmaking solo player kasi dapet tim sesuai role rank lu dpt kritik gin udh ngerasain pikir klo update mending update matchmaking event montodkontol,1,Negatif
tolong simulasi player yg berskill bawah cacat mohon player yg kategori ban aja sekalianbiar ga darah naiktolong patroliyg skill nya cacat tuh buang lahitu aja kayak virus yg menganggu nyaman bermaincapek moontonlu tau gagw hari maen tuh kek menang nya karna org berskill cacat tim gw,2,Negatif
gw kasih bintang karna draftpick ga imbang kadang dapet team bot ngasih point kayak maksud musuh yg nilai dapet silver gw yg nilai atas dikit kayu lol dapet team troll kadang ingame ngelag jaring bagus yg bilang karna servernya lag yg bilang musuh aplikasi larang cheat udh aja,1,Negatif
ngga login ganti device verifikasi email ga muncul pesan verifnya email tolong bantu fix kasih solusi udah nyoba nggak yg bantu,1,Negatif
bangga game grafik bagus hero nya unik map nya gak bikin bosen kurang nya susah hubung akun google papa game hibur mempersiasiterima kasih moonton hibur game moba nya player,5,Positif
game nya seru banget badmood tolong gara gara main game gabut temen dll gamenya pokok nya seru deh download download ya oh iya lupa skilnya bagus coba ya bye sekian salam toleransi sayang nya klo hp aga loading klo hp nya mah gak sih bagus pokok nya makasih ya game nya game nya thanks,5,Positif
gameplay grafis oke kalo sinyal eror bet maen game liat yt aktifitas lancar gilir maen ml ngeleg mohon baik ganggu main,2,Negatif
terima kasih hadiah nya mlbb udah bagus terimakasih hadianya gem mene mani ku musuh tara player pro lawan pro noob derak sistem terima kasih,5,Positif
gamenya bagus dimainin orang ff nggak orang mobile legends biar orang sendiri teman baik teman nana pintu melese dunia pada grafik bagus ml ff indonesia minimal game hero ff ff gantiganti baju minimal ml gantiganti skin goreng nelpon bagus notif lokasi bagus belah nggak apaapa kit,5,Positif
tolong ketemu dark sistem mulu kadang cape tolong banget baik ydan tolong spin tolong banget kasih skin sesuai hero yg yg laen ga kepakesaya kasih b dulusaya kecewa,4,Positif
moonton mohon baik bagi tim tim bot musuh jago ga imbang jadinyaama jaring kondisi pakai nonton tiktok lancar gilir main lag parah,1,Negatif
pantesan pindah game belah ngasih tim aja ga bener udah gitu musuh jago jaring ngeleg sinyal nya ijo bug gue pindah game aja kalo ngasih tim beban,2,Negatif
kadang suka bug ngeleg ga kadang patah patah fps nya bagus baik aja gausah update update kalo suka ngeleg main game,2,Negatif
seru eventnya tarik gw jaring tolong baik main jaring bagus tpi ngelag parah pas lg ngerank gw lag nya aja sampe ilang teks yg lobbyin game kecuali pesan chat sistem matchmaking tolong bnerin,5,Positif
game banyak bocahhaaaa knpa ndak masukgue rank dc melulu assuada epic knp slalu lag epic rank kagak tuh lolkenapa cheat jaringanjaringan stabil lag game taik mending hok,1,Negatif
main target market sayahanya aja pikir tolak nyaman yg ubah dgn gambar yg berat,4,Positif
moonton tolong ya simpan data jgn makan memori ram kasihan player yg hpnya pada player yg pensiun device yg pada,4,Positif
baik skin mahal efek sangatsangat bug player kesal sistem match making adil tim musuh player jago ngerti main tim player feeder nyusahin team toxic hero salah satu hero layla dialog player dialog asli dialog layla bug baik,2,Negatif
moonton ga event ulang mobil legend udah tetep imbang main kalah terus mendptkan tim guna kalah skill lumayan tim nya aja lumayan moga update nya bagus kasih bintang,1,Negatif
game nya ramahmudah stress jaring bagus ping jelek poko bagus banget deh cocok tenang pikir stress game wajib unsital,5,Positif
download ni game mending hapus yaa game pengaruh mental mental nya kuat sihh gpp ni game kalo udah epik susah kayak elden ring tara oke,1,Negatif
devoleper tolong hilangin iklan nyh kmi main player mlbb ganggu pas main tibatiba iklan game nyh bagus bangtttttapi cmn kendala aja ilangin iklan nyh,5,Positif
benerin tuh game nya gk beres pas lobby jaring bagus pas game ngelek nya ampun tim nya gk adil draks sistem nya baik tuh game nya tim nya gk waras kek gk pindah hok orang ngasih tim draks sistem mulu moonton baik gue setia game tim jaring nya anehdi kasih moonton benerin tim nya jaring nya pas adu retri tibangelek game,1,Negatif
dear moonton saran game tolong sistem anti troll player troll langsung tegur ban rankpenting sistem pilih role tabrak role player lainterutama solo player harap fitur sistem game baik segitu terimakasih baca saran,4,Positif
mnnton kon bangs sinyal bagus liat aja gilir main rank lag sinyal hijau bagus lag hey moonton udh habisin kuota main aja lag udh gitu sinyal bagus eh meng hubung moonton kikir sinyal bagus bikin lag niat ngeluarin to hero lag banget pas relog loading ulang main udh menang kill lag moonton kon bangs,1,Negatif
hai moonton kritik matchmaking game mobile legend game v seringkali player matchmaking adil sesuai player skillnya sesuai tim harap tim developer optimal sistem matchmaking terimakasih,5,Positif
th maen ml henti main larut malam semangkin erti pola main montoon jengkel bintang pasuk level lanjut nya montoon tim boot musuh pro takjadi level yg parah nya menang eh parah sungguh main yg membagoong,1,Negatif
mohon maaf turuning bintang matching nya gak enak rank lagend main rank epik gak enak rank epik tuh gak pandai time faigh naikin emosi aja makasih sekian terimakasih,1,Negatif
player main solo mustahil raih menang tim beri sistem moonton masuk akal cerna menang lose streak tanding ting ping ms tinggal kota sinyal kuat ponsel mumpuni main ml kalah telak skill issue no moonton sengaja tim troll,1,Negatif
tolongg moonton sistem login nya rumit login akun mode save akun rumit kualitas gameplay fokus role suka mobile legend,5,Positif
males main game daridulu gk bener match making ny gk rekomen game abiskerja mah main game yg tenang eh stres udahlah emng bener tempel artefak def digenshin main game dah cape gw lu kasih hadiah diamond kuning kek full skin legend pokok e gw gk mo main game kutu inimaka e jgn heran kalo pindah hok mohon sistem matchny baik,1,Negatif
kasih tim dark sistem muluuu males main nya jaring suka lag pas buka aplikasi lancar aja jaring nya saran gw jan download aplikasi gamau marah marah,2,Negatif
suka main ml knp malam susah wifinya aja tambah knp hilang koneksi afk tolong benar knp donlowd resource ml tolong benar,5,Positif
ku bagus si event bagus grafik nya oke tim aja gk ngotak udah gitu nabrak tolong baik monoton cape wl wl mulu lebih bagus gk kendala,4,Positif
internet bagus hero jalan ga kendali gw lapor afk ga afk aneh credit score kurang game rusak,1,Negatif
skrg ngelag pas tanding pas seru war ngelag sinyal full hijau ngejump imbang macthing sesuai bentur lanedan imbang,1,Negatif
kalo sistem deteksi sinyal buruk biar hero dipake player bulan kalo sistem deteksi sinyal buruk anggap player afk jatuh hukum enak ganti koneksi server player kalo koneksi nya buruk user udah royal loyal user ya tq,1,Negatif
tolong moonton baik bug akun skin hayabusa yg milik alami turun kualitas efek skin pakai grafik ultra moonton efek skin hayabusa turun kualitas efek nya,1,Negatif
gamenya bagus rilis main ni game yg download data sesuai player min yg gak download,4,Positif
game burik byk bug pdhl sinyal bagus tpi delay tolong baik bug ap gmn ya tambah lgi main ga yg turun,1,Negatif
senang geme suka karna seru dapet main teman suka karna epik karna kawan yg gk main geme mobile legends bang bang hero hero yg hebat milik tugas nya roame isi hero tenk milik darah yg tebal kalo mm belakang roame mudah kalah musuh geme sekin yg bagusssss,5,Positif
kasih gatau ml jaring aneh kuota gede jaring full pas main game sinyal aneh kek ngebug gitu game online sinyal lancar aja pas login ml pas rank turun kek ngebug terimakasih moonton moga dengar baca fokus keluar hero sekin gratis butuh main lancar hero sekin,4,Positif
game bisa kredit score game bawah main rank tolong turun kredit score angka atas mode rank kalo baik update main game,5,Positif
gamenya bagus tim main computer tim lawan jagojago bikin marahpertandinganya kalo baik buruk kalo kasih bintang,1,Negatif
game sampah game tim kasih main ga bener udah susah payah carry the game ehh kalah gara tim beban moonton tolong benerin dark sistem bosen main game sistem rusak,2,Negatif
emg si ni game udh ga kikir lgi tpi kesini dark system nya yaa klo jaring yng suka ngelag parah jaring gua bagus bagus aja yng benerin tuh jaring dlu tot jaring yg hijau nge freeze trs jdi merah benerin tuh moonton bikin playernya males main aja lu mending pindah game belah klo terus kya gin,1,Negatif
tolong baik beri team nya kalo main nya dark sistem nya kasih team yg sesuai mampu cape main solo tim gak gunaditambah ngelek ya big nya kah jaring nya bagus tolong baik bug nya main nya,1,Negatif
game nya bagus seru game belah bagus nya hero selamat ulang moonton terimakasih skin gratis nya suka banget tanda terimakasih udah naikin bintang wk makasih ya moonton,5,Positif
moonton main thn feedback untung player topup spin event starswar kasih sampah kecewa,1,Negatif
game stresss anj minimal kasih tim kntl kaya game buff tu hero gak ngotak anj op ny tolong monton dibales gimna aduh mental anak jaman ancur hambat maju tumbuh anak,1,Negatif
alam main cerita inisaya main mobile legend tengah game hp alami force close login sambung ulang game nya masuk in game nya tim kalah masuk in game moga update depa hubung ulang game cepat rugi player,4,Positif
dah tingkat btw buff turtle tahan sampe late game kaya gak nguntungin banget udahlah dapet tim yg main enak jidat fitur buff turtle ampun monton niat ngasih sistem adil bikin playernya sulit,5,Positif
developer literasimasa orang yg nggak kasar mute loh apasih mau nih game udahngasih team ngasal ngasaan matchnya nggak imbang musuh jago teman etim kayak computer bener aja develop mohon baik sistem matchnya gara tim nggak imbang bikin lose strike mulu,1,Negatif
udah bagus banyak skin tema futuristik warna ungu bosen liat gasuka kalo udah kill dapet assist mvp nya moonton please update biar dapet kill mvp assist mvp kasih bintang kasih ls mulu gajelas moonton,1,Negatif
bagus jelek event skin epik gratis fati tawar gk tawar bagus monnton udah gk kikir suka kasih los sekian terima kasih,5,Positif
gamenya abgus bug ngelag suka gk bis alog in hapus instal kuranglalu tolong montoon pilih kasih gw dapet tim dark sistem mulu tim musuh nggk capek tau gk,1,Negatif
dear moonton tolong baik sistem matchmakingnya ngadain event skin gratis tpi matchmaking hancur main solo tim dapet imbang musuh season musuh ex glory tim dapet duduk asli tier epic legend pakai hero mmr kendala dark sistem jaring stabil dll player nyaman moga depa adil,2,Negatif
puas sistem matchmakingnyamasa match sinyal buruk hitung afkgara credit score rendah main rank,1,Negatif
tlong min sya kalo main dalem game gelag mlu lansung kuning merah ping ya min tlong bantu min player kaya min galamin kaya gin tlong segi jaring ya optimalisasi player have fun main ya gitu baca min dengerin curhatan player kaya,4,Positif
kesini buka parah menang dikwalitas gambar doang sinyal dadak suka laghilangdapet tim banget dapet dark sistem lawan hero lawan damagenya gak ngotak,1,Negatif
tolong ya udh download data tp game main pas udh masuk download data ulang download data tp gitu pas masuk download data ulang udh x alami tolong betul gak tau bug bug tolong fix,2,Negatif
game bagus grafik ultra hd tpi dark sistem orang toxic ngejek lose streak gk ngotak turun bintang bintang,4,Positif
game nya bagus keren enak main teman teman masalahmasalahnya tuh kalo match dark sistem tuh trus main main tuh dapet nya dark sistem mohon devolover baik kalo habis main kalah tolong ting biar team enak gitu,5,Positif
gamenya bagus tarik pikir strategi tolong moonton mode offlinenya item item game onlinenya contoh war exe clock of destny winter blood exe tolong baik ya montoon terima kasih,4,Positif
tolong baik sistem fitur report nya player main serius tegas rugi team tolong tegas hukum nya player team adil main feeder sengaja jatuh hukum berat respon cepat developer game sistem matchmaking imbang mohon developer mlbb sekian terimakasih,1,Negatif
kecewa berat sinyal bagusbagus aja pas main rank tibatiba langsung lag gak gerak invalid gak gak detect jaring buruk,1,Negatif
update sinyal hilang jaring bagus tempatkudan kadang udah main tampil gametolonglah baik,1,Negatif
kecewa banget sistem yg ga tau main gmna magic chase dimna sulit kumpul hero refresh keburu hbis koin tabung keburu kalah naik level comander ga muncul hero yg butuh,2,Negatif
game gak menang ko gw kalah mulu menang kali tolong admin monton kalo ngerank campur gw ngerank solo gw dpt tim system rank gw matic epic gitu kalo gw mytic kasih yg mytic lahhh masak gw mytic kasih tim epic dark system bikin game yg bener game dongo gin minat,1,Negatif
suka update event tawar game tolong per berat aplikasi nya kasi memori ga smartphone milik memory update ukur aplikasi aja dah tembus gb download aplikasi tolong update mobile legend ringan ga skin nya kotakkotak uninstall game,4,Positif
mobile legend ya nambah burik gin kesal nya pas asik war bareng tim gk gerak game nya mlu game masuk mohon maaf hapus bug game makasih ganggu player main game gw tau bug gk gerak tanding dlu game masuk gerak ulur game,1,Negatif
wee monton baik jaring skin yaang bagus bagusin sinyal ku bagus tp lag server mu eror rusak baik skin mulu baik lo mikir gak monton kecewa gua musuh langsung sinyal merah mobile legend asik dear monton,1,Negatif
tolong ya moonton butuh player skin hero buff nerf hero gameplay sehat masak iya tim bagus habis tim ampas tolong ketat sistem hukum beri tim sesuai,1,Negatif
gamenya bagus cepet rank kalo main cepet main hari klo gas main dark sisitem tier epik kebanyakn dark sisitem tolong rangin tolong moonton klo udah ambil role gak ambil yg gak rebut role moonton,4,Positif
games projek mana games kembang istilah mah games kembang sesuai maju teknologi wajar hp hp gak kuat main games inti ganti hp spek,5,Positif
game bug sistem matching gak imbang game suka ngelag jaring login ulang login akun gimana konsep ni game,1,Negatif
game kalah mobile legends harap mobile legends event skins saran sih ya min mimin nya biar game sebelahhonor of kings kalah dah sekian minn,5,Positif
milik alam buruk main game temu tim ngetroll musuh rabk mohon tolong baik sistem bego mana solo temu tim bodoh main musuh milik performa main tingg moga moonton dengar keluh kesah terimakasih,1,Negatif
game nya bagus grafik nya nggak suka hero skin nya nggak cuman skin basick kasi phoveus skin special nggak bagus skin collector nggak udh bagus efek nya developer nya dark sistem,4,Positif
lu tau hidup udh capek tambah lose streak mulumoonton tolong kasih tim yg prosetiap ketemu tim yg bego gw main game ngilangin stress nambahin stress,2,Negatif
tolong developer game baik sistem jaring baik sistem macht making temu musuh main tim main buruk baik sistem jaring sistem macht making,1,Negatif
gamenya seru matcmachingnya ga seru kadang team nya bener kadang teamnya ngga kalo mcl kadang jumping tolong baik sistem matchmakingnya baik sinyal stabil terimakasih,4,Positif
kesini parah jaring bagus dalam game legleg gak rusak game kurang dana bikin ancur montonnya,1,Negatif
tim bot rankn tinggal honor eh musuh jago trus rank tinggi glory cape main ml lama buka hibur bikin stresss udh nyoba mode aja lose trusss tolong ubah nya monton udh komen tau aja game beginiiiiiiii,1,Negatif
sori ya monton kasih bintang aja krna gamenya ga glori start random solo bnyak kasih tim legend mitik romawi honor mrka main aneh roamer bwat tb cewek pake mmnya kyak clasic aja clasic ketemu player rank tara kadangmaka dr ak kecewa bnyak kalah balas solo rank ku gass fanny roam biar gastabil prmainan lnjut score crediit ku jd bwat lg uninstal,5,Positif
skin urus jaring kgk urus nih moontod lobby sinyal ijo pas in game merah sampe nge stuck relog udh pake wifi paket data urus tuh jaring bru urus skinmonton kontolll kasih team kek anjg kayak lu monton ngntd,1,Negatif
balikin hitung damage item season item lifesteal udah ga ngaruh lategame game level damage level full item hp role hero mana sama role beli item oasis ga fungsi yin udah keluarin ulti ga cancel dr hero lawan cancel ulti retri atas garis langsung mati ulti diggie game mm hp segar ulti diggie langsung mati turet udah tinggal hit ga ancur hero udah ban ban musuh,1,Negatif
game busuk sy baca review sy aja yg sistem matching rank solo random jd ampas patern kalo lose strike sistem matching dasar winrate yg wr bagus dibkin lose strike terus win x kalah x itu asa maen vs winrate jd drop susah team yg bener niat maen match solo rank isi team ampas afk fedeer rebut role sistem matching solo rank rusak uninstall game ampas,1,Negatif
tolong setiapnsetelah darft pick hitung mundur nya langsung freezz gitu login ulang masuk bug yah mohon solusi kubcoba gitu sampe reset all data hp mohon bijak admin nggak nyaman banget main rilod,1,Negatif
kalo ngasih matchmaking adil main ranked ketemu tim gak jungle kadang main roam player tolong baik sistem matchmaking nya,1,Negatif
musuh sesuai hero kuat tanding sesuai tim lawan unggul tim main tim computer dongo beban buta map dark sistem sistem moonton rusak mending pindah honor of king usaha baik sistem tim lawan tim imbang,1,Negatif
mantap moonton update kali bagus login hediah tarik sistem match nya rank glory glory bintang main kalah menang kalah menang kalah menang henti main rank glory bintang tunggu season push rank season moga game nya stabil,4,Positif
main dapet tim gak imbang tim musuh mantan glory epic legend beda imbang tolong perbaikisaya main solo developer baik montoon gak adil,1,Negatif
mobile legend bagus banget sih grafik nya beda lumayan gede sih gb nya wajar sih grafik kalo tingkat sih grafik nya ml biar gak kalah belah,4,Positif
makasih moonton baik matcmaking nya moga mobile legends kedepannyadan tolong tingkat sulit suyou rendahin biar gampangmakasihuntuk kasih bintang,4,Positif
mole skrng sih matching ga ga masuk pdhal mah jaring bagus kouta internet udah relog tetep aja ga udah gitu kredit score nya turun dasar game aneh,1,Negatif
heran dgn orang kasih bintang game game adil segi apa bug server ping jaring server yg bermasaalah skrg system marchmaking turun rank season yg tdk adil imbang hero rata player old yg kena dark system tidak adil montoon pensiun cari game yg seru adil lingkung tanding yg sportif senang honor of king,1,Negatif
server game berat nge lag macet dark system hero mahal banding mampu main tim lawan adil system game tentu pangkat main mampu main event keluar satu system game untung main game sampah,1,Negatif
surat buka moonton tolong sistem baik tolong moonton dark sistem nya diilangin aja pantesan aja game belah rame game belah dark sistem nya dikit gua gak dark sistem nya diilangin tolong dark sistem nya rangin,1,Negatif
keren amazing faham strategi kerja tim tolong kasih tim yg mantap jagan dark sistem soalnny kalo main mode rank tim yg gk guna kalo main mode clasic enak tim ny menang gk pangkat kalo clasic,5,Positif
game bagus yg bikin males yg bikin males tim nya tolong moonton benerin sistem nya masak tim stak epik musuh honor ya gak masuk akal monton dah capek ngepush menang kalah menang kalah ulang capek moonton makasih udah kasih skin gratis yg kalo download ya download aja,5,Positif
tolongg laaahh sistem matchmakingnyaa dicariin lawantim sepadann statistiktier masaiya udah update ginian ga diatasinskin gratis ga butuh butuh sistemnyaa diperbaikin tolong,1,Negatif
game developer pikir kolaborasi eventevent player player nya ketidakseimbangan match terkadang tim player trol lainlaindark sistem terkadang musuh hadap terkadang mahirjago tolong pikir mental player solo sanksi orang suka trol banned akun nonaktif akun player,1,Negatif
aktif open mic tim jauhmic digunakanmau aktif mic layar muncul tunggu menit lagisaya tunggu menit aktfkan mictolong bantu kendala bos,5,Positif
bintang boss gw ni game aman aman burik main ranked restart mulu game nya pas main brawl clasik eh aman bug kah settingan game dah low,2,Negatif
dear moonton update season kali susah banget yah login henti loading screen performa sinyal nya buka aplikasi lancar terkadang masuk signal main dukung tolong baik please kalo udh baik langsung kasih bintang,5,Positif
bagi tim adil tim tau mainsedangkan musuh kadang ketemu mantan immortal tim kayak orang main kemarinkadang nabrak role tolong baik matchmaking nyakalo orang main stres losetreak mulukalo depan ubah ya gw pensi aja main game simple,1,Negatif
hhahahaha jago apa bagus apa sinyal nya winstreak ujung ujung nya kalah sinyal nya jelek pakai wifi wifi data udh dkt wifi aja lag kalah heheh uninstall deh malas gak game nya,1,Negatif
dear moontonini moontonbug framedrop muncul moontonpadahal hp infinix gt pro moontongamingdan udah ganti grafik rendah aja moontonkalo pakek frame rate fps ajaa moonton framedroptolong fix bug moonton karna ngeluh jugakalau bilang salah device gak jugasaya coba main game batleroyal lancar ajatolong fix bug nyasekian keluh terimakasih,1,Negatif
hallo main game kecewa karna ad bug akun game ganti rugi bintang ilang kecewa berat blgnya gak liat map salma skil kuldown nya lol terima kasih,1,Negatif
dark sistem kayak sistem slot kasi menang kali kasi kalah kali mending pensiun dah ngabisin ngejar rank gabakal kalo solo player,1,Negatif
developersaya cerita main sendirisolo draft pick tim aneh developersetelah cek tim tim rank nya gm rank mytikkok bisadan cek rank musuh musuh rank nya honor tolong kasih game imbang aja pesan developer pesankasih game imbang,1,Negatif
kasih bintang game gak otak pas update gak masuk susuh konten trus jam tunggu gak respont kayak gak kuota internet pkai wifi tolong baik,5,Positif
game bagus orang orang ntah kalah masuk akal player gratis layak tim fight yg bagus beda pro player pnjoki mobile legend top up dark system laku developer moonton mohon tindak lanjut reting minus ya terus dark system mu,1,Negatif
lag crash bekutidak gera tanding tim aneh lawan imbang season,2,Negatif
update buruk alami gagal jaring lag jaring stabil data jaring bagus performa buruk lag dalam tanding arah gerak tanding selesai tanding nyata afk baik arah main,1,Negatif
update parah gamebuang bintang njirsusah nyari bintang update kacau sinyal home sinyal bagushijau eh pas dlm game sinyal merah tolong baik update banyak pikirin player kesal karna jaring nya merah minn,1,Negatif
please perbaikinlagi jaringanyaa mohon tanggapanya sinyal bagus lag lag gak enak play game nya mohon respon gin pindah hok ga asik temen temen gwe ngeluh gegara jaringanya suka jelek pdhal asli bagus pakek wifi seluler aja mohon tanggapanya mohon untk baik,1,Negatif
game stress menang gara game game kyk n iri singkir hok benci moonton event adakan sampha bagi tambah event asih skin epic collector venom saber emang game incar player mlbb takot nyingkirin apa alas benci sih winstreak,1,Negatif
tanding seru adil menang atur sistem aplikasi suka ngefreze klo posisi menang cheat baned game sampah jangn downlod rusak otak,1,Negatif
old player mayan moonton karna saing belah moonton canda moonton moga depan moonton nggk kikir ya thanks moonton,5,Positif
game nya sistem sinyal gak normal sinyal bagus memori penuh aja ngerasa ngelek nyaman main rank kalo gin,5,Positif
kesini sakit game dah ngasih team ampas jaring bagus lag orang dalem biar dapet team nggak dark system,2,Negatif
game nya seru bgt kasih bintang bagus maen g pake kuota bosen maen g pake kuota dn maen mobile legends kaya asa seru bgt hp ak gk ad starlight event,4,Positif
bgs habis bnyk ruang tp game ny bgs download resource nya kadang sinyal nya war terkadang tim lawan padan main rank lag bug kadang,5,Positif
tantang ahir lag push rank jaring stabil,5,Positif
gimana sih gak login akun gin gw akun gw login akun gw udah tuh login gak akun gw udah coba kali tulis mulu jaring eror silah coba apa gw jaring bagus bagus aja buka tiktok ytb ya jaring jelek gak login ml gw gimana tuh nonton emang lu tanggung tuh akun udah top up pin loh,1,Negatif
tanggal september ulang nya mobile legend ga buka game nya gelap layar nya dengeran sound musik nya aja gimana mw minatin orang tok maen ni game aja jaring nya error tuh moonton player yg afk ni nama nya adil rugi ni tok hero yg jelek main nya harap kn jualtolong baik jaring nya,1,Negatif
game nya bagus dark sistem pindah hok sensitif pikir bulat nl ajar item hok main btw mobile legends nengkasih bintang,4,Positif
player mage tolong lunox revamp ya min tampil skill nya udh bagus ubah ubah tolong klo revamp tuh hero jarang dipakaimeta,2,Negatif
game cocok utk mula game moba utk mula menang rank pas nyampe master ranknya ketemu cheater tukang sampah kalah game cocok utk guna saing kecuali beli akun yg udah equipment level dewa,1,Negatif
game nya senang developer tolong magic case ringan masuk battlefield tengah tempur game berat akibat game berjalanlag jaring internet bagus lancar harap keluh tanggap terimakasih kembang nya,5,Positif
montoontolong bikin game kasih dark sistem udh kalah kali ga menang ampe turun epic bintang epic bintang mohon maaf salah singgung asa sekian terimakasih,2,Negatif
bisa langsung kurang kredit pointanpa kendala yg alami playertidak player tinggal daerah kota yg sinyal okbanyak player yg daerah pelosok pencil yg sinyal minus main,5,Positif
game nya udah bagus adil matchmaking nya tim kasih tim nya jelek tim musuh pro player baik game nya moonton kasih bintang,2,Negatif
aplikasi update tolol ngerank hilang jaringanpadahal kenceng sinyal trus login ulang kaga masuk masuk kegame emang kocak game,1,Negatif
semenjak event skin gratis ganti turun bintang sblm event yg gampang naikin bintang evet kalah ganti skin gratis magic chass sulit bgt dpt hero hrga gold tingkat hero tolong baik moonton,5,Positif
kali main kalahdan menangsungguh kecewa sistem game inikita bersungguhsungguh tim seimbangdan musuh hebat skin gratis minggu sistem diperbaikisemoga depan baik,4,Positif
kritik saran mlbb koneksi server koneksi stabil sebab lag delay ketidakseimbangan hero hero kuat lemah matchmaking kali main tingkat terampil beda tempat tanding saran tingkat server baik infrastruktur server balancing hero laku sesuai kuat hero matchmaking baik algoritma matchmaking,4,Positif
maap maap nih yan min turun nin bintang nya nya tidak nyaman nih game bug nya jaring eror sinyal aman aman aja kadang erro grafik rendah kadng graf ultra rifeshret ultra error rendah tolong benerin min,5,Positif
dri main game nya emang bagus dri mode survivalberawalrankclasicmagic chesedan skin gratis main rasa skin mausalam monton,4,Positif
game tampil oke lag jaring bagus lancar wifi ku tu sbnrny kenceng solo bgt kasih dark sistem gitu laahhhh sesuain cape banget ls mulu tim ga bener gitu,2,Negatif
developer nya ga ajar salah ya gimana sih kurang game lu tuh dark system tau ga si ga inovasi meminimalisir org bego klo main kek atur pilih tim yg sesuai dgn rank tim role hero benarbenar dimainin inovasi giveaway skin doang ga solusi ngurusin dark system kek gin,1,Negatif
kecewa mooton tolol dark sistem musuh gak ngotak moonton baik sayaa udah capek tim jelek musuh pro coba tim bagus musuh nya mudah enak dasar game tolol musuh pro mending saran gw main hok aja game nya bagus gak sebagua moontod tolol game haram plagiat tim tolol musuh tolol kecewa game haram dasar moontod game tolol haram,1,Negatif
gue main lose mulu dark sistem gue legen donk lose ni season lose strek bikin gua pindah game honor of king kaga sistem tim honor of king imbang nga kaya game skin skin honor of king murah skin nya bagus nga kaya mahal,1,Negatif
update ga ya macth game yg imbang sma main kalah trus bkan karna performa tpi tim mampu beda newbie tiernya jga lumayan capek gendong trus masak iya x game x kalah aneh banget kali jdi malas main updatean bagus update hancur sistem,4,Positif
please banget mah ku dah hapus ml sekian kali dapet tim aneh banget tolong temuka tim role nya beda game terap pindah game aja kalo gin,4,Positif
suka game karna push rank kalah kali kali kasih bintang karna game pelit skin gratis developer tolong tambahin skin gratis kasih tim bagus plissssss,1,Negatif
saran banyak update hero event skin gratis update skin perhati sistem gamenya sesuai hero imbang jaring lag data internet wifi bug game developer sepele sebab ketidakstabilan game mobile legends kendala alami player alami ketidaknyamanan dalam,4,Positif
game seru bagus tampil nya bikin tarik tolong olayer player troll kasih hukum yg timpal rugi tim serius push mmr gak semangat main tolong nonton hilang player troll drak siatem,5,Positif
keren moonton lose treak kali loh rank tim nya keren nya pake miya mati wawww kerennn game nya bagus bagus banget darah wajib main game biar mati,1,Negatif
