content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2,Cluster_KMeans,Cluster_H_Average
ini kenapa ya garena kenapa setiap saya main di rank selalu saja lag atau kalau ad musuh tiba patah tidak sering keluar sendiri saya kira hp saya yang lag setelah itu saya ganti hp tetap saja sama mohon lah perbaiki aku beri bintang nanti kalau sudah benar lagi aku kasih dah,2,Negatif,"['ini', 'kenapa', 'ya', 'garena', 'kenapa', 'setiap', 'saya', 'main', 'di', 'rank', 'selalu', 'saja', 'lag', 'atau', 'kalau', 'ad', 'musuh', 'tiba', 'patah', 'tidak', 'sering', 'keluar', 'sendiri', 'saya', 'kira', 'hp', 'saya', 'yang', 'lag', 'setelah', 'itu', 'saya', 'ganti', 'hp', 'tetap', 'saja', 'sama', 'mohon', 'lah', 'perbaiki', 'aku', 'beri', 'bintang', 'nanti', 'kalau', 'sudah', 'benar', 'lagi', 'aku', 'kasih', 'dah']","['ini', 'kenapa', 'ya', 'garena', 'kenapa', 'setiap', 'saya', 'main', 'di', 'rank', 'selalu', 'saja', 'lag', 'atau', 'kalau', 'ad', 'musuh', 'tiba', 'patah', 'tidak', 'sering', 'keluar', 'sendiri', 'saya', 'kira', 'hp', 'saya', 'yang', 'lag', 'setelah', 'itu', 'saya', 'ganti', 'hp', 'tetap', 'saja', 'sama', 'mohon', 'lah', 'perbaiki', 'aku', 'beri', 'bintang', 'nanti', 'kalau', 'sudah', 'benar', 'lagi', 'aku', 'kasih', 'dah']","['garena', 'main', 'rank', 'lag', 'ad', 'musuh', 'patah', 'hp', 'lag', 'ganti', 'hp', 'mohon', 'perbaiki', 'bintang', 'kasih', 'dah']","['rank', 'lag', 'ad', 'musuh', 'patah', 'hp', 'lag', 'ganti', 'hp', 'mohon', 'bintang', 'dah']",rank lag ad musuh patah hp lag ganti hp mohon bintang dah,7.642752647399902,8.532818794250488,5,0
ff mojang kayak minecraft tapi ff lebih banyak mojang pas aku zona sengaja ff buat darah aku habis pas naik loncatan tiba langsung turun tengok minecraft bisa buat kue rumah dan lain,1,Negatif,"['ff', 'mojang', 'kayak', 'minecraft', 'tapi', 'ff', 'lebih', 'banyak', 'mojang', 'pas', 'aku', 'zona', 'sengaja', 'ff', 'buat', 'darah', 'aku', 'habis', 'pas', 'naik', 'loncatan', 'tiba', 'langsung', 'turun', 'tengok', 'minecraft', 'bisa', 'buat', 'kue', 'rumah', 'dan', 'lain']","['ff', 'mojang', 'kayak', 'minecraft', 'tapi', 'ff', 'lebih', 'banyak', 'mojang', 'pas', 'aku', 'zona', 'sengaja', 'ff', 'buat', 'darah', 'aku', 'habis', 'pas', 'naik', 'loncat', 'tiba', 'langsung', 'turun', 'tengok', 'minecraft', 'bisa', 'buat', 'kue', 'rumah', 'dan', 'lain']","['ff', 'mojang', 'kayak', 'minecraft', 'ff', 'mojang', 'pas', 'zona', 'sengaja', 'ff', 'darah', 'habis', 'pas', 'loncat', 'langsung', 'turun', 'tengok', 'minecraft', 'kue', 'rumah']","['ff', 'mojang', 'kayak', 'minecraft', 'ff', 'mojang', 'pas', 'zona', 'sengaja', 'ff', 'darah', 'habis', 'pas', 'loncat', 'langsung', 'turun', 'tengok', 'minecraft', 'kue', 'rumah']",ff mojang kayak minecraft ff mojang pas zona sengaja ff darah habis pas loncat langsung turun tengok minecraft kue rumah,8.14155101776123,9.767998695373535,5,1
game itu bagus tapi aku sudah cs rank aku diamond bintang empat malah nurun lagi padahal cuma kalah jadi sekarang masih bintang tolong di benar in game itu sekian terima kasih,1,Negatif,"['game', 'itu', 'bagus', 'tapi', 'aku', 'sudah', 'cs', 'rank', 'aku', 'diamond', 'bintang', 'empat', 'malah', 'nurun', 'lagi', 'padahal', 'cuma', 'kalah', 'jadi', 'sekarang', 'masih', 'bintang', 'tolong', 'di', 'benar', 'in', 'game', 'itu', 'sekian', 'terima', 'kasih']","['game', 'itu', 'bagus', 'tapi', 'aku', 'sudah', 'cs', 'rank', 'aku', 'diamond', 'bintang', 'empat', 'malah', 'nurun', 'lagi', 'padahal', 'cuma', 'kalah', 'jadi', 'sekarang', 'masih', 'bintang', 'tolong', 'di', 'benar', 'in', 'game', 'itu', 'sekian', 'terima', 'kasih']","['game', 'bagus', 'cs', 'rank', 'diamond', 'bintang', 'nurun', 'kalah', 'bintang', 'in', 'game', 'sekian', 'terima', 'kasih']","['cs', 'rank', 'diamond', 'bintang', 'nurun', 'kalah', 'bintang', 'sekian', 'terima']",cs rank diamond bintang nurun kalah bintang sekian terima,6.189610958099365,11.044442176818848,1,1
pantas aja game ini makin sepi ini game sekarang makin berat kadang grafik smooth masih frame drop tolong lah garena buat kenyamanan player kamu ini yang hp itu kentang,1,Negatif,"['pantas', 'aja', 'game', 'ini', 'makin', 'sepi', 'ini', 'game', 'sekarang', 'makin', 'berat', 'kadang', 'grafik', 'smooth', 'masih', 'frame', 'drop', 'tolong', 'lah', 'garena', 'buat', 'kenyamanan', 'player', 'kamu', 'ini', 'yang', 'hp', 'itu', 'kentang']","['pantas', 'aja', 'game', 'ini', 'makin', 'sepi', 'ini', 'game', 'sekarang', 'makin', 'berat', 'kadang', 'grafik', 'smooth', 'masih', 'frame', 'drop', 'tolong', 'lah', 'garena', 'buat', 'nyaman', 'player', 'kamu', 'ini', 'yang', 'hp', 'itu', 'kentang']","['aja', 'game', 'sepi', 'game', 'berat', 'kadang', 'grafik', 'smooth', 'frame', 'drop', 'garena', 'nyaman', 'player', 'hp', 'kentang']","['sepi', 'berat', 'kadang', 'grafik', 'smooth', 'frame', 'drop', 'nyaman', 'player', 'hp', 'kentang']",sepi berat kadang grafik smooth frame drop nyaman player hp kentang,7.909106254577637,10.215378761291504,5,0
mohon ff perbaiki bug di game sinyal kenapa dapat tim beban sedangkan musuh jago semua banyak yang jalan kayak bot,1,Negatif,"['mohon', 'ff', 'perbaiki', 'bug', 'di', 'game', 'sinyal', 'kenapa', 'dapat', 'tim', 'beban', 'sedangkan', 'musuh', 'jago', 'semua', 'banyak', 'yang', 'jalan', 'kayak', 'bot']","['mohon', 'ff', 'perbaiki', 'bug', 'di', 'game', 'sinyal', 'kenapa', 'dapat', 'tim', 'beban', 'sedangkan', 'musuh', 'jago', 'semua', 'banyak', 'yang', 'jalan', 'kayak', 'bot']","['mohon', 'ff', 'perbaiki', 'bug', 'game', 'sinyal', 'tim', 'beban', 'musuh', 'jago', 'jalan', 'kayak', 'bot']","['mohon', 'ff', 'bug', 'sinyal', 'tim', 'beban', 'musuh', 'jago', 'jalan', 'kayak', 'bot']",mohon ff bug sinyal tim beban musuh jago jalan kayak bot,5.88726282119751,10.290119171142578,1,1
akun tiba tiba terkena black list padahal saya bermain murni dan tidak melakukan kecurangan apa mohon di perbaiki lagi sistem black list ini karena banyak yang menjadi korban yang tidak bersalah boleh saja terkena black list tapi mohon di cepat pemeriksaan itu karena para player juga akan resah dengan hal seperti ini kalau sistem black list seperti ini player juga bakal banyak yang pensi karena sistem yang meresahkan ini,2,Negatif,"['akun', 'tiba', 'tiba', 'terkena', 'black', 'list', 'padahal', 'saya', 'bermain', 'murni', 'dan', 'tidak', 'melakukan', 'kecurangan', 'apa', 'mohon', 'di', 'perbaiki', 'lagi', 'sistem', 'black', 'list', 'ini', 'karena', 'banyak', 'yang', 'menjadi', 'korban', 'yang', 'tidak', 'bersalah', 'boleh', 'saja', 'terkena', 'black', 'list', 'tapi', 'mohon', 'di', 'cepat', 'pemeriksaan', 'itu', 'karena', 'para', 'player', 'juga', 'akan', 'resah', 'dengan', 'hal', 'seperti', 'ini', 'kalau', 'sistem', 'black', 'list', 'seperti', 'ini', 'player', 'juga', 'bakal', 'banyak', 'yang', 'pensi', 'karena', 'sistem', 'yang', 'meresahkan', 'ini']","['akun', 'tiba', 'tiba', 'kena', 'black', 'list', 'padahal', 'saya', 'main', 'murni', 'dan', 'tidak', 'laku', 'curang', 'apa', 'mohon', 'di', 'perbaiki', 'lagi', 'sistem', 'black', 'list', 'ini', 'karena', 'banyak', 'yang', 'jadi', 'korban', 'yang', 'tidak', 'salah', 'boleh', 'saja', 'kena', 'black', 'list', 'tapi', 'mohon', 'di', 'cepat', 'periksa', 'itu', 'karena', 'para', 'player', 'juga', 'akan', 'resah', 'dengan', 'hal', 'seperti', 'ini', 'kalau', 'sistem', 'black', 'list', 'seperti', 'ini', 'player', 'juga', 'bakal', 'banyak', 'yang', 'pensi', 'karena', 'sistem', 'yang', 'resah', 'ini']","['akun', 'kena', 'black', 'list', 'main', 'murni', 'laku', 'curang', 'mohon', 'perbaiki', 'sistem', 'black', 'list', 'korban', 'salah', 'kena', 'black', 'list', 'mohon', 'cepat', 'periksa', 'player', 'resah', 'sistem', 'black', 'list', 'player', 'pensi', 'sistem', 'resah']","['akun', 'kena', 'black', 'list', 'murni', 'laku', 'curang', 'mohon', 'sistem', 'black', 'list', 'korban', 'salah', 'kena', 'black', 'list', 'mohon', 'cepat', 'periksa', 'player', 'resah', 'sistem', 'black', 'list', 'player', 'pensi', 'sistem', 'resah']",akun kena black list murni laku curang mohon sistem black list korban salah kena black list mohon cepat periksa player resah sistem black list player pensi sistem resah,8.595942497253418,10.47299575805664,0,1
saya sebagai player old kecewa sama min garena karena mengeluarkan item item old dimohon depan jangan dikeluarkan item old lagi kecewa pemain old yang item dikeluarkan please,1,Negatif,"['saya', 'sebagai', 'player', 'old', 'kecewa', 'sama', 'min', 'garena', 'karena', 'mengeluarkan', 'item', 'item', 'old', 'dimohon', 'depan', 'jangan', 'dikeluarkan', 'item', 'old', 'lagi', 'kecewa', 'pemain', 'old', 'yang', 'item', 'dikeluarkan', 'please']","['saya', 'sebagai', 'player', 'old', 'kecewa', 'sama', 'min', 'garena', 'karena', 'keluar', 'item', 'item', 'old', 'mohon', 'depan', 'jangan', 'keluar', 'item', 'old', 'lagi', 'kecewa', 'main', 'old', 'yang', 'item', 'keluar', 'please']","['player', 'old', 'kecewa', 'min', 'garena', 'item', 'item', 'old', 'mohon', 'item', 'old', 'kecewa', 'main', 'old', 'item', 'please']","['player', 'old', 'kecewa', 'min', 'item', 'item', 'old', 'mohon', 'item', 'old', 'kecewa', 'old', 'item', 'please']",player old kecewa min item item old mohon item old kecewa old item please,9.100619316101074,9.773795127868652,3,1
tolong di perbaiki lagi saya bermain menggunakan wifi padahal wifi saya rumah bagus di buat main game pubg dll pun lancar kenapa pas main epep saya stuck di bagian lobi padahal sinyal itu bagus lancar dan lobi tsb tertuliskan masalah koneksi saya apakah di epep ada bug sinyal tolong di perbaiki,1,Negatif,"['tolong', 'di', 'perbaiki', 'lagi', 'saya', 'bermain', 'menggunakan', 'wifi', 'padahal', 'wifi', 'saya', 'rumah', 'bagus', 'di', 'buat', 'main', 'game', 'pubg', 'dll', 'pun', 'lancar', 'kenapa', 'pas', 'main', 'epep', 'saya', 'stuck', 'di', 'bagian', 'lobi', 'padahal', 'sinyal', 'itu', 'bagus', 'lancar', 'dan', 'lobi', 'tsb', 'tertuliskan', 'masalah', 'koneksi', 'saya', 'apakah', 'di', 'epep', 'ada', 'bug', 'sinyal', 'tolong', 'di', 'perbaiki']","['tolong', 'di', 'perbaiki', 'lagi', 'saya', 'main', 'guna', 'wifi', 'padahal', 'wifi', 'saya', 'rumah', 'bagus', 'di', 'buat', 'main', 'game', 'pubg', 'dll', 'pun', 'lancar', 'kenapa', 'pas', 'main', 'epep', 'saya', 'stuck', 'di', 'bagi', 'lobi', 'padahal', 'sinyal', 'itu', 'bagus', 'lancar', 'dan', 'lobi', 'tsb', 'tulis', 'masalah', 'koneksi', 'saya', 'apakah', 'di', 'epep', 'ada', 'bug', 'sinyal', 'tolong', 'di', 'perbaiki']","['perbaiki', 'main', 'wifi', 'wifi', 'rumah', 'bagus', 'main', 'game', 'pubg', 'lancar', 'pas', 'main', 'epep', 'stuck', 'lobi', 'sinyal', 'bagus', 'lancar', 'lobi', 'tsb', 'tulis', 'koneksi', 'epep', 'bug', 'sinyal', 'perbaiki']","['wifi', 'wifi', 'rumah', 'pubg', 'pas', 'epep', 'stuck', 'lobi', 'sinyal', 'lobi', 'tsb', 'tulis', 'koneksi', 'epep', 'bug', 'sinyal']",wifi wifi rumah pubg pas epep stuck lobi sinyal lobi tsb tulis koneksi epep bug sinyal,8.385335922241211,7.873723030090332,2,0
game parah jeleknya bagi player lama nggak usah comeback pokoknya ini game tambah rusak keluar sendiri di game banyak bug juga mending kalian jual aja akun kalian nggak usah comeback download game lain aja,1,Negatif,"['game', 'parah', 'jeleknya', 'bagi', 'player', 'lama', 'nggak', 'usah', 'comeback', 'pokoknya', 'ini', 'game', 'tambah', 'rusak', 'keluar', 'sendiri', 'di', 'game', 'banyak', 'bug', 'juga', 'mending', 'kalian', 'jual', 'aja', 'akun', 'kalian', 'nggak', 'usah', 'comeback', 'download', 'game', 'lain', 'aja']","['game', 'parah', 'jelek', 'bagi', 'player', 'lama', 'nggak', 'usah', 'comeback', 'pokok', 'ini', 'game', 'tambah', 'rusak', 'keluar', 'sendiri', 'di', 'game', 'banyak', 'bug', 'juga', 'mending', 'kalian', 'jual', 'aja', 'akun', 'kalian', 'nggak', 'usah', 'comeback', 'download', 'game', 'lain', 'aja']","['game', 'parah', 'jelek', 'player', 'comeback', 'pokok', 'game', 'rusak', 'game', 'bug', 'mending', 'jual', 'aja', 'akun', 'comeback', 'download', 'game', 'aja']","['parah', 'jelek', 'player', 'comeback', 'pokok', 'rusak', 'bug', 'mending', 'jual', 'akun', 'comeback', 'download']",parah jelek player comeback pokok rusak bug mending jual akun comeback download,6.758309364318848,9.120765686035156,3,0
ff sepi karena kesalahan garena sendiri tidak ada yang salah dengan player ff alas ff sepi akun terkena ban permanen item item old keluar dengan harga murah banyak bug kecurangan musuh yang menggunakan cheater login sampai jam tidak ada akhlak garena game apa ini garena emang tidak mikir dulu coba kalau dia yang kayak gitu gimana senang,1,Negatif,"['ff', 'sepi', 'karena', 'kesalahan', 'garena', 'sendiri', 'tidak', 'ada', 'yang', 'salah', 'dengan', 'player', 'ff', 'alas', 'ff', 'sepi', 'akun', 'terkena', 'ban', 'permanen', 'item', 'item', 'old', 'keluar', 'dengan', 'harga', 'murah', 'banyak', 'bug', 'kecurangan', 'musuh', 'yang', 'menggunakan', 'cheater', 'login', 'sampai', 'jam', 'tidak', 'ada', 'akhlak', 'garena', 'game', 'apa', 'ini', 'garena', 'emang', 'tidak', 'mikir', 'dulu', 'coba', 'kalau', 'dia', 'yang', 'kayak', 'gitu', 'gimana', 'senang']","['ff', 'sepi', 'karena', 'salah', 'garena', 'sendiri', 'tidak', 'ada', 'yang', 'salah', 'dengan', 'player', 'ff', 'alas', 'ff', 'sepi', 'akun', 'kena', 'ban', 'permanen', 'item', 'item', 'old', 'keluar', 'dengan', 'harga', 'murah', 'banyak', 'bug', 'curang', 'musuh', 'yang', 'guna', 'cheater', 'login', 'sampai', 'jam', 'tidak', 'ada', 'akhlak', 'garena', 'game', 'apa', 'ini', 'garena', 'emang', 'tidak', 'mikir', 'dulu', 'coba', 'kalau', 'dia', 'yang', 'kayak', 'gitu', 'gimana', 'senang']","['ff', 'sepi', 'salah', 'garena', 'salah', 'player', 'ff', 'alas', 'ff', 'sepi', 'akun', 'kena', 'ban', 'permanen', 'item', 'item', 'old', 'harga', 'murah', 'bug', 'curang', 'musuh', 'cheater', 'login', 'jam', 'akhlak', 'garena', 'game', 'garena', 'emang', 'mikir', 'coba', 'kayak', 'gitu', 'gimana', 'senang']","['ff', 'sepi', 'salah', 'salah', 'player', 'ff', 'alas', 'ff', 'sepi', 'akun', 'kena', 'ban', 'permanen', 'item', 'item', 'old', 'harga', 'murah', 'bug', 'curang', 'musuh', 'cheater', 'login', 'jam', 'akhlak', 'emang', 'mikir', 'coba', 'kayak', 'gitu', 'gimana', 'senang']",ff sepi salah salah player ff alas ff sepi akun kena ban permanen item item old harga murah bug curang musuh cheater login jam akhlak emang mikir coba kayak gitu gimana senang,7.851025581359863,8.99132251739502,5,1
game pelit bagi musuh jarang kasih musuh yang bot mana game sering lag lagi saya mending pensi tidak bisa menghibur bisanya membuat marah akun saya ke ban gara alasan tidak jelas pindah ml,1,Negatif,"['game', 'pelit', 'bagi', 'musuh', 'jarang', 'kasih', 'musuh', 'yang', 'bot', 'mana', 'game', 'sering', 'lag', 'lagi', 'saya', 'mending', 'pensi', 'tidak', 'bisa', 'menghibur', 'bisanya', 'membuat', 'marah', 'akun', 'saya', 'ke', 'ban', 'gara', 'alasan', 'tidak', 'jelas', 'pindah', 'ml']","['game', 'pelit', 'bagi', 'musuh', 'jarang', 'kasih', 'musuh', 'yang', 'bot', 'mana', 'game', 'sering', 'lag', 'lagi', 'saya', 'mending', 'pensi', 'tidak', 'bisa', 'hibur', 'bisa', 'buat', 'marah', 'akun', 'saya', 'ke', 'ban', 'gara', 'alasan', 'tidak', 'jelas', 'pindah', 'ml']","['game', 'pelit', 'musuh', 'jarang', 'kasih', 'musuh', 'bot', 'game', 'lag', 'mending', 'pensi', 'hibur', 'marah', 'akun', 'ban', 'gara', 'alasan', 'pindah', 'ml']","['pelit', 'musuh', 'jarang', 'musuh', 'bot', 'lag', 'mending', 'pensi', 'hibur', 'marah', 'akun', 'ban', 'gara', 'alas', 'pindah', 'ml']",pelit musuh jarang musuh bot lag mending pensi hibur marah akun ban gara alas pindah ml,5.928550720214844,10.153388977050781,1,1
cuma di saya doang atau yang lain juga pernah gini kalau saya nembak itu suara itu normal aja tapi ia suara itu kayak potong gitu tidak nyatu ini aneh banget padahal di ff maksimal tidak kayak gitu cuma di ff biasa,1,Negatif,"['cuma', 'di', 'saya', 'doang', 'atau', 'yang', 'lain', 'juga', 'pernah', 'gini', 'kalau', 'saya', 'nembak', 'itu', 'suara', 'itu', 'normal', 'aja', 'tapi', 'ia', 'suara', 'itu', 'kayak', 'potong', 'gitu', 'tidak', 'nyatu', 'ini', 'aneh', 'banget', 'padahal', 'di', 'ff', 'maksimal', 'tidak', 'kayak', 'gitu', 'cuma', 'di', 'ff', 'biasa']","['cuma', 'di', 'saya', 'doang', 'atau', 'yang', 'lain', 'juga', 'pernah', 'gini', 'kalau', 'saya', 'nembak', 'itu', 'suara', 'itu', 'normal', 'aja', 'tapi', 'ia', 'suara', 'itu', 'kayak', 'potong', 'gitu', 'tidak', 'nyatu', 'ini', 'aneh', 'banget', 'padahal', 'di', 'ff', 'maksimal', 'tidak', 'kayak', 'gitu', 'cuma', 'di', 'ff', 'biasa']","['doang', 'gini', 'nembak', 'suara', 'normal', 'aja', 'suara', 'kayak', 'potong', 'gitu', 'nyatu', 'aneh', 'banget', 'ff', 'maksimal', 'kayak', 'gitu', 'ff']","['doang', 'gin', 'nembak', 'suara', 'normal', 'suara', 'kayak', 'potong', 'gitu', 'nyatu', 'aneh', 'banget', 'ff', 'maksimal', 'kayak', 'gitu', 'ff']",doang gin nembak suara normal suara kayak potong gitu nyatu aneh banget ff maksimal kayak gitu ff,5.834761142730713,9.536796569824219,5,0
game itu bagus event event itu juga menarik tolong detect yang jaringan itu kurang bagus seperti saya karena itu rugi pemain apalagi yang sudah master kuning itu sangat rugi sekali itu juga pengaruh honor kor nanti depan itu di bedakan mana yang afk mana yang jaringan itu kurang bagus jangan main nurun in skor aja,2,Negatif,"['game', 'itu', 'bagus', 'event', 'event', 'itu', 'juga', 'menarik', 'tolong', 'detect', 'yang', 'jaringan', 'itu', 'kurang', 'bagus', 'seperti', 'saya', 'karena', 'itu', 'rugi', 'pemain', 'apalagi', 'yang', 'sudah', 'master', 'kuning', 'itu', 'sangat', 'rugi', 'sekali', 'itu', 'juga', 'pengaruh', 'honor', 'kor', 'nanti', 'depan', 'itu', 'di', 'bedakan', 'mana', 'yang', 'afk', 'mana', 'yang', 'jaringan', 'itu', 'kurang', 'bagus', 'jangan', 'main', 'nurun', 'in', 'skor', 'aja']","['game', 'itu', 'bagus', 'event', 'event', 'itu', 'juga', 'tarik', 'tolong', 'detect', 'yang', 'jaring', 'itu', 'kurang', 'bagus', 'seperti', 'saya', 'karena', 'itu', 'rugi', 'main', 'apalagi', 'yang', 'sudah', 'master', 'kuning', 'itu', 'sangat', 'rugi', 'sekali', 'itu', 'juga', 'pengaruh', 'honor', 'kor', 'nanti', 'depan', 'itu', 'di', 'beda', 'mana', 'yang', 'afk', 'mana', 'yang', 'jaring', 'itu', 'kurang', 'bagus', 'jangan', 'main', 'nurun', 'in', 'skor', 'aja']","['game', 'bagus', 'event', 'event', 'tarik', 'detect', 'jaring', 'bagus', 'rugi', 'main', 'master', 'kuning', 'rugi', 'pengaruh', 'honor', 'kor', 'beda', 'afk', 'jaring', 'bagus', 'main', 'nurun', 'in', 'skor', 'aja']","['event', 'event', 'tarik', 'detect', 'jaring', 'rugi', 'master', 'kuning', 'rugi', 'pengaruh', 'honor', 'kor', 'beda', 'afk', 'jaring', 'nurun', 'skor']",event event tarik detect jaring rugi master kuning rugi pengaruh honor kor beda afk jaring nurun skor,7.252780437469482,7.935824394226074,3,1
mb itu di kecil lah garena kasia untuk para hp itu yang kentang dulu oke lah hp kentang masih bisa main sekarang tidak bisa main mb itu besar kali jadi tolong lah,1,Negatif,"['mb', 'itu', 'di', 'kecil', 'lah', 'garena', 'kasia', 'untuk', 'para', 'hp', 'itu', 'yang', 'kentang', 'dulu', 'oke', 'lah', 'hp', 'kentang', 'masih', 'bisa', 'main', 'sekarang', 'tidak', 'bisa', 'main', 'mb', 'itu', 'besar', 'kali', 'jadi', 'tolong', 'lah']","['mb', 'itu', 'di', 'kecil', 'lah', 'garena', 'kasia', 'untuk', 'para', 'hp', 'itu', 'yang', 'kentang', 'dulu', 'oke', 'lah', 'hp', 'kentang', 'masih', 'bisa', 'main', 'sekarang', 'tidak', 'bisa', 'main', 'mb', 'itu', 'besar', 'kali', 'jadi', 'tolong', 'lah']","['mb', 'garena', 'kasia', 'hp', 'kentang', 'oke', 'hp', 'kentang', 'main', 'main', 'mb', 'kali']","['mb', 'kasia', 'hp', 'kentang', 'oke', 'hp', 'kentang', 'mb', 'kali']",mb kasia hp kentang oke hp kentang mb kali,8.118855476379395,10.617575645446777,5,0
garena pelit banget sih saya sudah boyah malah dapet skor terus dapet tim beban semua apalagi main cs rank beban semua pantas banyak yang pindah ke honor of kings makin rusak aja ini game sudah kill dapet skor game jelek mending hapus aja ff game gagal event terus pada keluar tapi game itu jelek pelit lagi kasih skornya garena mending hapus aja game itu dapet tim tidak ada yang bener,1,Negatif,"['garena', 'pelit', 'banget', 'sih', 'saya', 'sudah', 'boyah', 'malah', 'dapet', 'skor', 'terus', 'dapet', 'tim', 'beban', 'semua', 'apalagi', 'main', 'cs', 'rank', 'beban', 'semua', 'pantas', 'banyak', 'yang', 'pindah', 'ke', 'honor', 'of', 'kings', 'makin', 'rusak', 'aja', 'ini', 'game', 'sudah', 'kill', 'dapet', 'skor', 'game', 'jelek', 'mending', 'hapus', 'aja', 'ff', 'game', 'gagal', 'event', 'terus', 'pada', 'keluar', 'tapi', 'game', 'itu', 'jelek', 'pelit', 'lagi', 'kasih', 'skornya', 'garena', 'mending', 'hapus', 'aja', 'game', 'itu', 'dapet', 'tim', 'tidak', 'ada', 'yang', 'bener']","['garena', 'pelit', 'banget', 'sih', 'saya', 'sudah', 'boyah', 'malah', 'dapet', 'skor', 'terus', 'dapet', 'tim', 'beban', 'semua', 'apalagi', 'main', 'cs', 'rank', 'beban', 'semua', 'pantas', 'banyak', 'yang', 'pindah', 'ke', 'honor', 'of', 'kings', 'makin', 'rusak', 'aja', 'ini', 'game', 'sudah', 'kill', 'dapet', 'skor', 'game', 'jelek', 'mending', 'hapus', 'aja', 'ff', 'game', 'gagal', 'event', 'terus', 'pada', 'keluar', 'tapi', 'game', 'itu', 'jelek', 'pelit', 'lagi', 'kasih', 'skor', 'garena', 'mending', 'hapus', 'aja', 'game', 'itu', 'dapet', 'tim', 'tidak', 'ada', 'yang', 'bener']","['garena', 'pelit', 'banget', 'sih', 'boyah', 'dapet', 'skor', 'dapet', 'tim', 'beban', 'main', 'cs', 'rank', 'beban', 'pindah', 'honor', 'of', 'kings', 'rusak', 'aja', 'game', 'kill', 'dapet', 'skor', 'game', 'jelek', 'mending', 'hapus', 'aja', 'ff', 'game', 'gagal', 'event', 'game', 'jelek', 'pelit', 'kasih', 'skor', 'garena', 'mending', 'hapus', 'aja', 'game', 'dapet', 'tim', 'bener']","['pelit', 'banget', 'sih', 'boyah', 'dapet', 'skor', 'dapet', 'tim', 'beban', 'cs', 'rank', 'beban', 'pindah', 'honor', 'kings', 'rusak', 'kill', 'dapet', 'skor', 'jelek', 'mending', 'hapus', 'ff', 'gagal', 'event', 'jelek', 'pelit', 'skor', 'mending', 'hapus', 'dapet', 'tim', 'bener']",pelit banget sih boyah dapet skor dapet tim beban cs rank beban pindah honor kings rusak kill dapet skor jelek mending hapus ff gagal event jelek pelit skor mending hapus dapet tim bener,5.668797016143799,10.651866912841797,3,1
