content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2,Cluster_KMeans,Cluster_H_Ward
parah ini game bukan moonton tapi game monoton tidak pernah baik masalah bug lag cari keuntungan sendiri sangat sayang yang main tapi tidak pernah respon dari permasalahan game,1,Negatif,"['parah', 'ini', 'game', 'bukan', 'moonton', 'tapi', 'game', 'monoton', 'tidak', 'pernah', 'baik', 'masalah', 'bug', 'lag', 'cari', 'keuntungan', 'sendiri', 'sangat', 'sayang', 'yang', 'main', 'tapi', 'tidak', 'pernah', 'respon', 'dari', 'permasalahan', 'game']","['parah', 'ini', 'game', 'bukan', 'moonton', 'tapi', 'game', 'monoton', 'tidak', 'pernah', 'baik', 'masalah', 'bug', 'lag', 'cari', 'untung', 'sendiri', 'sangat', 'sayang', 'yang', 'main', 'tapi', 'tidak', 'pernah', 'respon', 'dari', 'masalah', 'game']","['parah', 'game', 'moonton', 'game', 'monoton', 'bug', 'lag', 'cari', 'untung', 'sayang', 'main', 'respon', 'game']","['parah', 'monoton', 'bug', 'lag', 'cari', 'untung', 'sayang', 'respon']",parah monoton bug lag cari untung sayang respon,4.959660053253174,7.042769432067871,0,0
setiap dalam permainan selalu kalah dapat tim beban mulu mau gimana selalu masuk match ke tim beban terus pantas game kamu sudah tidak laku lagi orang di bikin kalah terus setiap permainan kalau tidak bikin game sudah bubar aja moonton percuma aku main selalu kalah di temu dengan tim yang tidak imbang selalu aku yang kalah dasar game rusak game tidak guna game bajakan game tipu tipu game toxic game tidak koperatif setiap main selalu kalah tidak pernah menang selalu di bikin kalah terus,1,Negatif,"['setiap', 'dalam', 'permainan', 'selalu', 'kalah', 'dapat', 'tim', 'beban', 'mulu', 'mau', 'gimana', 'selalu', 'masuk', 'match', 'ke', 'tim', 'beban', 'terus', 'pantas', 'game', 'kamu', 'sudah', 'tidak', 'laku', 'lagi', 'orang', 'di', 'bikin', 'kalah', 'terus', 'setiap', 'permainan', 'kalau', 'tidak', 'bikin', 'game', 'sudah', 'bubar', 'aja', 'moonton', 'percuma', 'aku', 'main', 'selalu', 'kalah', 'di', 'temu', 'dengan', 'tim', 'yang', 'tidak', 'imbang', 'selalu', 'aku', 'yang', 'kalah', 'dasar', 'game', 'rusak', 'game', 'tidak', 'guna', 'game', 'bajakan', 'game', 'tipu', 'tipu', 'game', 'toxic', 'game', 'tidak', 'koperatif', 'setiap', 'main', 'selalu', 'kalah', 'tidak', 'pernah', 'menang', 'selalu', 'di', 'bikin', 'kalah', 'terus']","['setiap', 'dalam', 'main', 'selalu', 'kalah', 'dapat', 'tim', 'beban', 'mulu', 'mau', 'gimana', 'selalu', 'masuk', 'match', 'ke', 'tim', 'beban', 'terus', 'pantas', 'game', 'kamu', 'sudah', 'tidak', 'laku', 'lagi', 'orang', 'di', 'bikin', 'kalah', 'terus', 'setiap', 'main', 'kalau', 'tidak', 'bikin', 'game', 'sudah', 'bubar', 'aja', 'moonton', 'percuma', 'aku', 'main', 'selalu', 'kalah', 'di', 'temu', 'dengan', 'tim', 'yang', 'tidak', 'imbang', 'selalu', 'aku', 'yang', 'kalah', 'dasar', 'game', 'rusak', 'game', 'tidak', 'guna', 'game', 'bajak', 'game', 'tipu', 'tipu', 'game', 'toxic', 'game', 'tidak', 'koperatif', 'setiap', 'main', 'selalu', 'kalah', 'tidak', 'pernah', 'menang', 'selalu', 'di', 'bikin', 'kalah', 'terus']","['main', 'kalah', 'tim', 'beban', 'mulu', 'gimana', 'masuk', 'match', 'tim', 'beban', 'game', 'laku', 'orang', 'bikin', 'kalah', 'main', 'bikin', 'game', 'bubar', 'aja', 'moonton', 'main', 'kalah', 'temu', 'tim', 'imbang', 'kalah', 'dasar', 'game', 'rusak', 'game', 'game', 'bajak', 'game', 'tipu', 'tipu', 'game', 'toxic', 'game', 'koperatif', 'main', 'kalah', 'menang', 'bikin', 'kalah']","['kalah', 'beban', 'mulu', 'gimana', 'masuk', 'match', 'beban', 'laku', 'orang', 'bikin', 'kalah', 'bikin', 'bubar', 'kalah', 'temu', 'imbang', 'kalah', 'dasar', 'rusak', 'bajak', 'tipu', 'tipu', 'toxic', 'koperatif', 'kalah', 'menang', 'bikin', 'kalah']",kalah beban mulu gimana masuk match beban laku orang bikin kalah bikin bubar kalah temu imbang kalah dasar rusak bajak tipu tipu toxic koperatif kalah menang bikin kalah,7.1830973625183105,3.484079122543335,1,1
moonton plis banget nih ya jangan bot lah di rank masa kalo main rank musuhnya real semua tim saya ada bot loh lol tolong lah imbang dong game kalo masih kayak gini terus mending pindah ke hok aja lah,1,Negatif,"['moonton', 'plis', 'banget', 'nih', 'ya', 'jangan', 'bot', 'lah', 'di', 'rank', 'masa', 'kalo', 'main', 'rank', 'musuhnya', 'real', 'semua', 'tim', 'saya', 'ada', 'bot', 'loh', 'lol', 'tolong', 'lah', 'imbang', 'dong', 'game', 'kalo', 'masih', 'kayak', 'gini', 'terus', 'mending', 'pindah', 'ke', 'hok', 'aja', 'lah']","['moonton', 'plis', 'banget', 'nih', 'ya', 'jangan', 'bot', 'lah', 'di', 'rank', 'masa', 'kalo', 'main', 'rank', 'musuh', 'real', 'semua', 'tim', 'saya', 'ada', 'bot', 'loh', 'lol', 'tolong', 'lah', 'imbang', 'dong', 'game', 'kalo', 'masih', 'kayak', 'gini', 'terus', 'mending', 'pindah', 'ke', 'hok', 'aja', 'lah']","['moonton', 'plis', 'banget', 'nih', 'bot', 'rank', 'kalo', 'main', 'rank', 'musuh', 'real', 'tim', 'bot', 'loh', 'lol', 'imbang', 'game', 'kalo', 'kayak', 'gini', 'mending', 'pindah', 'hok', 'aja']","['plis', 'banget', 'nih', 'bot', 'rank', 'kalo', 'rank', 'musuh', 'real', 'bot', 'loh', 'lol', 'imbang', 'kalo', 'kayak', 'gin', 'mending', 'pindah', 'hok']",plis banget nih bot rank kalo rank musuh real bot loh lol imbang kalo kayak gin mending pindah hok,8.097530364990234,4.267136096954346,1,1
game ini sangat buruk kinerjanya karena terlalu banyak bug dan jaringan internet selalu buruk saat sedang melakukan push rank moonton tolong di baik agar para player tidak merasa di rugi,1,Negatif,"['game', 'ini', 'sangat', 'buruk', 'kinerjanya', 'karena', 'terlalu', 'banyak', 'bug', 'dan', 'jaringan', 'internet', 'selalu', 'buruk', 'saat', 'sedang', 'melakukan', 'push', 'rank', 'moonton', 'tolong', 'di', 'baik', 'agar', 'para', 'player', 'tidak', 'merasa', 'di', 'rugi']","['game', 'ini', 'sangat', 'buruk', 'kinerja', 'karena', 'terlalu', 'banyak', 'bug', 'dan', 'jaring', 'internet', 'selalu', 'buruk', 'saat', 'sedang', 'laku', 'push', 'rank', 'moonton', 'tolong', 'di', 'baik', 'agar', 'para', 'player', 'tidak', 'rasa', 'di', 'rugi']","['game', 'buruk', 'kinerja', 'bug', 'jaring', 'internet', 'buruk', 'laku', 'push', 'rank', 'moonton', 'player', 'rugi']","['buruk', 'kerja', 'bug', 'jaring', 'internet', 'buruk', 'laku', 'push', 'rank', 'rugi']",buruk kerja bug jaring internet buruk laku push rank rugi,6.868133068084717,7.4361066818237305,0,0
game error kasih pembagian tim tidak jelas bug joystick sering error lagi war tiba joystick tidak berfungsi anjing memang,1,Negatif,"['game', 'error', 'kasih', 'pembagian', 'tim', 'tidak', 'jelas', 'bug', 'joystick', 'sering', 'error', 'lagi', 'war', 'tiba', 'joystick', 'tidak', 'berfungsi', 'anjing', 'memang']","['game', 'error', 'kasih', 'bagi', 'tim', 'tidak', 'jelas', 'bug', 'joystick', 'sering', 'error', 'lagi', 'war', 'tiba', 'joystick', 'tidak', 'fungsi', 'anjing', 'memang']","['game', 'error', 'kasih', 'tim', 'bug', 'joystick', 'error', 'war', 'joystick', 'fungsi', 'anjing']","['error', 'bug', 'joystick', 'error', 'war', 'joystick', 'fungsi', 'anjing']",error bug joystick error war joystick fungsi anjing,5.4727582931518555,5.618879318237305,1,5
game mlbb terjelek jaringan tapi masih lag parah apalagi kalau masih gunanya update match buat apaan kalau tidak ada perubahan,1,Negatif,"['game', 'mlbb', 'terjelek', 'jaringan', 'tapi', 'masih', 'lag', 'parah', 'apalagi', 'kalau', 'masih', 'gunanya', 'update', 'match', 'buat', 'apaan', 'kalau', 'tidak', 'ada', 'perubahan']","['game', 'mlbb', 'jelek', 'jaring', 'tapi', 'masih', 'lag', 'parah', 'apalagi', 'kalau', 'masih', 'guna', 'update', 'match', 'buat', 'apaan', 'kalau', 'tidak', 'ada', 'ubah']","['game', 'mlbb', 'jelek', 'jaring', 'lag', 'parah', 'update', 'match', 'ubah']","['mlbb', 'jelek', 'jaring', 'lag', 'parah', 'update', 'match', 'ubah']",mlbb jelek jaring lag parah update match ubah,4.895046710968018,6.609245300292969,0,5
game buruk sistem match yang tidak imbang membuat kalah ketika teman tim tidak kontribusi jika di report tidak ada kompensasi dan tidak ada email masuk percuma saja ada tombol report jika tidak ada gunanya di report atau tidak sama saja jika jaringan buruk atau tim mengalami kesalahan sinyal tidak ada start protect tambahan game ini bukannya membaik malah menurun hanya mementingkan skin game banyak bug game kocak gausah di download game apa lah ini,1,Negatif,"['game', 'buruk', 'sistem', 'match', 'yang', 'tidak', 'imbang', 'membuat', 'kalah', 'ketika', 'teman', 'tim', 'tidak', 'kontribusi', 'jika', 'di', 'report', 'tidak', 'ada', 'kompensasi', 'dan', 'tidak', 'ada', 'email', 'masuk', 'percuma', 'saja', 'ada', 'tombol', 'report', 'jika', 'tidak', 'ada', 'gunanya', 'di', 'report', 'atau', 'tidak', 'sama', 'saja', 'jika', 'jaringan', 'buruk', 'atau', 'tim', 'mengalami', 'kesalahan', 'sinyal', 'tidak', 'ada', 'start', 'protect', 'tambahan', 'game', 'ini', 'bukannya', 'membaik', 'malah', 'menurun', 'hanya', 'mementingkan', 'skin', 'game', 'banyak', 'bug', 'game', 'kocak', 'gausah', 'di', 'download', 'game', 'apa', 'lah', 'ini']","['game', 'buruk', 'sistem', 'match', 'yang', 'tidak', 'imbang', 'buat', 'kalah', 'ketika', 'teman', 'tim', 'tidak', 'kontribusi', 'jika', 'di', 'report', 'tidak', 'ada', 'kompensasi', 'dan', 'tidak', 'ada', 'email', 'masuk', 'percuma', 'saja', 'ada', 'tombol', 'report', 'jika', 'tidak', 'ada', 'guna', 'di', 'report', 'atau', 'tidak', 'sama', 'saja', 'jika', 'jaring', 'buruk', 'atau', 'tim', 'alami', 'salah', 'sinyal', 'tidak', 'ada', 'start', 'protect', 'tambah', 'game', 'ini', 'bukannya', 'baik', 'malah', 'turun', 'hanya', 'penting', 'skin', 'game', 'banyak', 'bug', 'game', 'kocak', 'gausah', 'di', 'download', 'game', 'apa', 'lah', 'ini']","['game', 'buruk', 'sistem', 'match', 'imbang', 'kalah', 'teman', 'tim', 'kontribusi', 'report', 'kompensasi', 'email', 'masuk', 'tombol', 'report', 'report', 'jaring', 'buruk', 'tim', 'alami', 'salah', 'sinyal', 'start', 'protect', 'game', 'turun', 'skin', 'game', 'bug', 'game', 'kocak', 'gausah', 'download', 'game']","['buruk', 'match', 'imbang', 'kalah', 'teman', 'kontribusi', 'report', 'kompensasi', 'email', 'masuk', 'tombol', 'report', 'report', 'jaring', 'buruk', 'alami', 'salah', 'sinyal', 'start', 'protect', 'turun', 'skin', 'bug', 'kocak', 'gausah', 'download']",buruk match imbang kalah teman kontribusi report kompensasi email masuk tombol report report jaring buruk alami salah sinyal start protect turun skin bug kocak gausah download,7.20693826675415,7.411202907562256,1,0
kecurangan moonton saat ini saat draftpick hero dan saat ini khusus player solo solo rank bukan orang lagi tapi di isi akun bot dari moonton baik di pihak tim maupun musuh titik curang yang tentu gg atau tidak nya itu moonton sendiri jadi seperti vs saat ini bukan vs kalo kalian tidak percaya khusus pemain solo rank cek aja akun dan setelah selesai match makasih,1,Negatif,"['kecurangan', 'moonton', 'saat', 'ini', 'saat', 'draftpick', 'hero', 'dan', 'saat', 'ini', 'khusus', 'player', 'solo', 'solo', 'rank', 'bukan', 'orang', 'lagi', 'tapi', 'di', 'isi', 'akun', 'bot', 'dari', 'moonton', 'baik', 'di', 'pihak', 'tim', 'maupun', 'musuh', 'titik', 'curang', 'yang', 'tentu', 'gg', 'atau', 'tidak', 'nya', 'itu', 'moonton', 'sendiri', 'jadi', 'seperti', 'vs', 'saat', 'ini', 'bukan', 'vs', 'kalo', 'kalian', 'tidak', 'percaya', 'khusus', 'pemain', 'solo', 'rank', 'cek', 'aja', 'akun', 'dan', 'setelah', 'selesai', 'match', 'makasih']","['curang', 'moonton', 'saat', 'ini', 'saat', 'draftpick', 'hero', 'dan', 'saat', 'ini', 'khusus', 'player', 'solo', 'solo', 'rank', 'bukan', 'orang', 'lagi', 'tapi', 'di', 'isi', 'akun', 'bot', 'dari', 'moonton', 'baik', 'di', 'pihak', 'tim', 'maupun', 'musuh', 'titik', 'curang', 'yang', 'tentu', 'gg', 'atau', 'tidak', 'nya', 'itu', 'moonton', 'sendiri', 'jadi', 'seperti', 'vs', 'saat', 'ini', 'bukan', 'vs', 'kalo', 'kalian', 'tidak', 'percaya', 'khusus', 'main', 'solo', 'rank', 'cek', 'aja', 'akun', 'dan', 'setelah', 'selesai', 'match', 'makasih']","['curang', 'moonton', 'draftpick', 'hero', 'khusus', 'player', 'solo', 'solo', 'rank', 'orang', 'isi', 'akun', 'bot', 'moonton', 'tim', 'musuh', 'titik', 'curang', 'gg', 'nya', 'moonton', 'vs', 'vs', 'kalo', 'percaya', 'khusus', 'main', 'solo', 'rank', 'cek', 'aja', 'akun', 'selesai', 'match', 'makasih']","['curang', 'draftpick', 'khusus', 'solo', 'solo', 'rank', 'orang', 'isi', 'akun', 'bot', 'musuh', 'titik', 'curang', 'gg', 'vs', 'vs', 'kalo', 'percaya', 'khusus', 'solo', 'rank', 'cek', 'akun', 'selesai', 'match', 'makasih']",curang draftpick khusus solo solo rank orang isi akun bot musuh titik curang gg vs vs kalo percaya khusus solo rank cek akun selesai match makasih,7.4417314529418945,6.088638782501221,1,2
makin sini sistem match semakin tidak jelas banyak bot dan darksistem yang di temu dengan player solo dan baik masalah jaringan sering lag tidak jelas,1,Negatif,"['makin', 'sini', 'sistem', 'match', 'semakin', 'tidak', 'jelas', 'banyak', 'bot', 'dan', 'darksistem', 'yang', 'di', 'temu', 'dengan', 'player', 'solo', 'dan', 'baik', 'masalah', 'jaringan', 'sering', 'lag', 'tidak', 'jelas']","['makin', 'sini', 'sistem', 'match', 'semakin', 'tidak', 'jelas', 'banyak', 'bot', 'dan', 'darksistem', 'yang', 'di', 'temu', 'dengan', 'player', 'solo', 'dan', 'baik', 'masalah', 'jaring', 'sering', 'lag', 'tidak', 'jelas']","['sistem', 'match', 'bot', 'darksistem', 'temu', 'player', 'solo', 'jaring', 'lag']","['match', 'bot', 'darksistem', 'temu', 'solo', 'jaring', 'lag']",match bot darksistem temu solo jaring lag,6.3743510246276855,6.774186611175537,0,2
makin lama moonton tambah berulah tidak rekomen saya ya memang sih mereka kasih event skin tapi ya untuk gameplay sama kayak obral marketing biar tidak kehilangan pelanggan dark sistem semakin di depan mending main game belah aja rekomen banget,1,Negatif,"['makin', 'lama', 'moonton', 'tambah', 'berulah', 'tidak', 'rekomen', 'saya', 'ya', 'memang', 'sih', 'mereka', 'kasih', 'event', 'skin', 'tapi', 'ya', 'untuk', 'gameplay', 'sama', 'kayak', 'obral', 'marketing', 'biar', 'tidak', 'kehilangan', 'pelanggan', 'dark', 'sistem', 'semakin', 'di', 'depan', 'mending', 'main', 'game', 'belah', 'aja', 'rekomen', 'banget']","['makin', 'lama', 'moonton', 'tambah', 'ulah', 'tidak', 'rekomen', 'saya', 'ya', 'memang', 'sih', 'mereka', 'kasih', 'event', 'skin', 'tapi', 'ya', 'untuk', 'gameplay', 'sama', 'kayak', 'obral', 'marketing', 'biar', 'tidak', 'hilang', 'langgan', 'dark', 'sistem', 'semakin', 'di', 'depan', 'mending', 'main', 'game', 'belah', 'aja', 'rekomen', 'banget']","['moonton', 'ulah', 'rekomen', 'sih', 'kasih', 'event', 'skin', 'gameplay', 'kayak', 'obral', 'marketing', 'biar', 'hilang', 'langgan', 'dark', 'sistem', 'mending', 'main', 'game', 'belah', 'aja', 'rekomen', 'banget']","['ulah', 'rekomen', 'sih', 'event', 'skin', 'gameplay', 'kayak', 'obral', 'marketing', 'biar', 'hilang', 'langgan', 'dark', 'mending', 'belah', 'rekomen', 'banget']",ulah rekomen sih event skin gameplay kayak obral marketing biar hilang langgan dark mending belah rekomen banget,5.756493091583252,5.517684459686279,1,0
baik matchmaking woy main jam hari push nemu tim tidak jelas semua giliran nemu tim bagus malah nemu tim yang party capek push moonton orang serius push rank mmr tidak pernah adil di temukan tim saat solo nelan uang lancar mau uninstall sudah banyak habis uang di lahap moonton game rusak,1,Negatif,"['baik', 'matchmaking', 'woy', 'main', 'jam', 'hari', 'push', 'nemu', 'tim', 'tidak', 'jelas', 'semua', 'giliran', 'nemu', 'tim', 'bagus', 'malah', 'nemu', 'tim', 'yang', 'party', 'capek', 'push', 'moonton', 'orang', 'serius', 'push', 'rank', 'mmr', 'tidak', 'pernah', 'adil', 'di', 'temukan', 'tim', 'saat', 'solo', 'nelan', 'uang', 'lancar', 'mau', 'uninstall', 'sudah', 'banyak', 'habis', 'uang', 'di', 'lahap', 'moonton', 'game', 'rusak']","['baik', 'matchmaking', 'woy', 'main', 'jam', 'hari', 'push', 'nemu', 'tim', 'tidak', 'jelas', 'semua', 'gilir', 'nemu', 'tim', 'bagus', 'malah', 'nemu', 'tim', 'yang', 'party', 'capek', 'push', 'moonton', 'orang', 'serius', 'push', 'rank', 'mmr', 'tidak', 'pernah', 'adil', 'di', 'temu', 'tim', 'saat', 'solo', 'nelan', 'uang', 'lancar', 'mau', 'uninstall', 'sudah', 'banyak', 'habis', 'uang', 'di', 'lahap', 'moonton', 'game', 'rusak']","['matchmaking', 'woy', 'main', 'jam', 'push', 'nemu', 'tim', 'gilir', 'nemu', 'tim', 'bagus', 'nemu', 'tim', 'party', 'capek', 'push', 'moonton', 'orang', 'serius', 'push', 'rank', 'mmr', 'adil', 'temu', 'tim', 'solo', 'nelan', 'uang', 'lancar', 'uninstall', 'habis', 'uang', 'lahap', 'moonton', 'game', 'rusak']","['matchmaking', 'woy', 'jam', 'push', 'nemu', 'gilir', 'nemu', 'nemu', 'party', 'capek', 'push', 'orang', 'serius', 'push', 'rank', 'mmr', 'adil', 'temu', 'solo', 'nan', 'uang', 'lancar', 'uninstall', 'habis', 'uang', 'lahap', 'rusak']",matchmaking woy jam push nemu gilir nemu nemu party capek push orang serius push rank mmr adil temu solo nan uang lancar uninstall habis uang lahap rusak,7.2732367515563965,5.71644401550293,1,1
ternyata game ini paling buruk di play store buruk nge lag makan data yang banyak makan ram yang sangat besar dalam game ini paling banyak bug nya seperti ketemu tim sendiri tidak imbang digendong ketemu musuh tidak imbang bug moonton kelebihan dari game ini lain hanya map nya kecil bukan nya seperti free fire atau pub tapi game free fire sama pub seru walau map nya besar tapi ada squad dan bisa bertahan sampai menang dari pada game moonton mlbb kalah menang game rusak,1,Negatif,"['ternyata', 'game', 'ini', 'paling', 'buruk', 'di', 'play', 'store', 'buruk', 'nge', 'lag', 'makan', 'data', 'yang', 'banyak', 'makan', 'ram', 'yang', 'sangat', 'besar', 'dalam', 'game', 'ini', 'paling', 'banyak', 'bug', 'nya', 'seperti', 'ketemu', 'tim', 'sendiri', 'tidak', 'imbang', 'digendong', 'ketemu', 'musuh', 'tidak', 'imbang', 'bug', 'moonton', 'kelebihan', 'dari', 'game', 'ini', 'lain', 'hanya', 'map', 'nya', 'kecil', 'bukan', 'nya', 'seperti', 'free', 'fire', 'atau', 'pub', 'tapi', 'game', 'free', 'fire', 'sama', 'pub', 'seru', 'walau', 'map', 'nya', 'besar', 'tapi', 'ada', 'squad', 'dan', 'bisa', 'bertahan', 'sampai', 'menang', 'dari', 'pada', 'game', 'moonton', 'mlbb', 'kalah', 'menang', 'game', 'rusak']","['nyata', 'game', 'ini', 'paling', 'buruk', 'di', 'play', 'store', 'buruk', 'nge', 'lag', 'makan', 'data', 'yang', 'banyak', 'makan', 'ram', 'yang', 'sangat', 'besar', 'dalam', 'game', 'ini', 'paling', 'banyak', 'bug', 'nya', 'seperti', 'ketemu', 'tim', 'sendiri', 'tidak', 'imbang', 'gendong', 'ketemu', 'musuh', 'tidak', 'imbang', 'bug', 'moonton', 'lebih', 'dari', 'game', 'ini', 'lain', 'hanya', 'map', 'nya', 'kecil', 'bukan', 'nya', 'seperti', 'free', 'fire', 'atau', 'pub', 'tapi', 'game', 'free', 'fire', 'sama', 'pub', 'seru', 'walau', 'map', 'nya', 'besar', 'tapi', 'ada', 'squad', 'dan', 'bisa', 'tahan', 'sampai', 'menang', 'dari', 'pada', 'game', 'moonton', 'mlbb', 'kalah', 'menang', 'game', 'rusak']","['nyata', 'game', 'buruk', 'play', 'store', 'buruk', 'nge', 'lag', 'makan', 'data', 'makan', 'ram', 'game', 'bug', 'nya', 'ketemu', 'tim', 'imbang', 'gendong', 'ketemu', 'musuh', 'imbang', 'bug', 'moonton', 'game', 'map', 'nya', 'nya', 'free', 'fire', 'pub', 'game', 'free', 'fire', 'pub', 'seru', 'map', 'nya', 'squad', 'tahan', 'menang', 'game', 'moonton', 'mlbb', 'kalah', 'menang', 'game', 'rusak']","['nyata', 'buruk', 'play', 'store', 'buruk', 'nge', 'lag', 'makan', 'data', 'makan', 'ram', 'bug', 'ketemu', 'imbang', 'gendong', 'ketemu', 'musuh', 'imbang', 'bug', 'map', 'free', 'fire', 'pub', 'free', 'fire', 'pub', 'seru', 'map', 'squad', 'tahan', 'menang', 'mlbb', 'kalah', 'menang', 'rusak']",nyata buruk play store buruk nge lag makan data makan ram bug ketemu imbang gendong ketemu musuh imbang bug map free fire pub free fire pub seru map squad tahan menang mlbb kalah menang rusak,7.712846279144287,5.405262470245361,1,5
game masih bagus sangat bagus malahan tapi minus kalo main trio atau duo kasih tim darksistem terus moonton kasih tim dan lawan yang imbang makin sini kok makin banyak darksistem gimana mau menang bersaing sama game sebelah draft aja tidak bener pertandingan yang sangat tidak imbang sering jadi yang honor setim sama legend mythic setim sama epic glory setim sama legend sedangkan musuhnya sama kata pertandingan yang imbang ini kok tidak imbang pas main,2,Negatif,"['game', 'masih', 'bagus', 'sangat', 'bagus', 'malahan', 'tapi', 'minus', 'kalo', 'main', 'trio', 'atau', 'duo', 'kasih', 'tim', 'darksistem', 'terus', 'moonton', 'kasih', 'tim', 'dan', 'lawan', 'yang', 'imbang', 'makin', 'sini', 'kok', 'makin', 'banyak', 'darksistem', 'gimana', 'mau', 'menang', 'bersaing', 'sama', 'game', 'sebelah', 'draft', 'aja', 'tidak', 'bener', 'pertandingan', 'yang', 'sangat', 'tidak', 'imbang', 'sering', 'jadi', 'yang', 'honor', 'setim', 'sama', 'legend', 'mythic', 'setim', 'sama', 'epic', 'glory', 'setim', 'sama', 'legend', 'sedangkan', 'musuhnya', 'sama', 'kata', 'pertandingan', 'yang', 'imbang', 'ini', 'kok', 'tidak', 'imbang', 'pas', 'main']","['game', 'masih', 'bagus', 'sangat', 'bagus', 'malahan', 'tapi', 'minus', 'kalo', 'main', 'trio', 'atau', 'duo', 'kasih', 'tim', 'darksistem', 'terus', 'moonton', 'kasih', 'tim', 'dan', 'lawan', 'yang', 'imbang', 'makin', 'sini', 'kok', 'makin', 'banyak', 'darksistem', 'gimana', 'mau', 'menang', 'saing', 'sama', 'game', 'sebelah', 'draft', 'aja', 'tidak', 'bener', 'tanding', 'yang', 'sangat', 'tidak', 'imbang', 'sering', 'jadi', 'yang', 'honor', 'tim', 'sama', 'legend', 'mythic', 'tim', 'sama', 'epic', 'glory', 'tim', 'sama', 'legend', 'sedangkan', 'musuh', 'sama', 'kata', 'tanding', 'yang', 'imbang', 'ini', 'kok', 'tidak', 'imbang', 'pas', 'main']","['game', 'bagus', 'bagus', 'minus', 'kalo', 'main', 'trio', 'duo', 'kasih', 'tim', 'darksistem', 'moonton', 'kasih', 'tim', 'lawan', 'imbang', 'darksistem', 'gimana', 'menang', 'saing', 'game', 'sebelah', 'draft', 'aja', 'bener', 'tanding', 'imbang', 'honor', 'tim', 'legend', 'mythic', 'tim', 'epic', 'glory', 'tim', 'legend', 'musuh', 'tanding', 'imbang', 'imbang', 'pas', 'main']","['minus', 'kalo', 'trio', 'duo', 'darksistem', 'lawan', 'imbang', 'darksistem', 'gimana', 'menang', 'saing', 'belah', 'draft', 'bener', 'tanding', 'imbang', 'honor', 'legend', 'mythic', 'epic', 'glory', 'legend', 'musuh', 'tanding', 'imbang', 'imbang', 'pas']",minus kalo trio duo darksistem lawan imbang darksistem gimana menang saing belah draft bener tanding imbang honor legend mythic epic glory legend musuh tanding imbang imbang pas,8.050505638122559,5.417656421661377,1,0
halah game burik masa bintang rank sudah full gitu copot bintang satu lagi terus bintang full lagi habis itu hilang lagi bintang rank nya sampai ulang gitu terus terus gitu kapan naik rank nya yang ada tidak naik rank nya mentok situ doang,1,Negatif,"['halah', 'game', 'burik', 'masa', 'bintang', 'rank', 'sudah', 'full', 'gitu', 'copot', 'bintang', 'satu', 'lagi', 'terus', 'bintang', 'full', 'lagi', 'habis', 'itu', 'hilang', 'lagi', 'bintang', 'rank', 'nya', 'sampai', 'ulang', 'gitu', 'terus', 'terus', 'gitu', 'kapan', 'naik', 'rank', 'nya', 'yang', 'ada', 'tidak', 'naik', 'rank', 'nya', 'mentok', 'situ', 'doang']","['halah', 'game', 'burik', 'masa', 'bintang', 'rank', 'sudah', 'full', 'gitu', 'copot', 'bintang', 'satu', 'lagi', 'terus', 'bintang', 'full', 'lagi', 'habis', 'itu', 'hilang', 'lagi', 'bintang', 'rank', 'nya', 'sampai', 'ulang', 'gitu', 'terus', 'terus', 'gitu', 'kapan', 'naik', 'rank', 'nya', 'yang', 'ada', 'tidak', 'naik', 'rank', 'nya', 'mentok', 'situ', 'doang']","['halah', 'game', 'burik', 'bintang', 'rank', 'full', 'gitu', 'copot', 'bintang', 'bintang', 'full', 'habis', 'hilang', 'bintang', 'rank', 'nya', 'ulang', 'gitu', 'gitu', 'rank', 'nya', 'rank', 'nya', 'mentok', 'situ', 'doang']","['halah', 'burik', 'bintang', 'rank', 'full', 'gitu', 'copot', 'bintang', 'bintang', 'full', 'habis', 'hilang', 'bintang', 'rank', 'ulang', 'gitu', 'gitu', 'rank', 'rank', 'mentok', 'situ', 'doang']",halah burik bintang rank full gitu copot bintang bintang full habis hilang bintang rank ulang gitu gitu rank rank mentok situ doang,8.242506980895996,3.785247564315796,1,3
