content,score,Label
"Hallo developer.Frame banget ni game patah2 ,padahal ping saya 20ms,tolong buat pihak pubg d perbaiki lagi bikin nyaman player2,kalo gini terus pasti bentar lagi ni game sepi,btw gw pake IP 13 pm masa udah ga kuat buat main ini game ,satu lagi saya sering stuck d pencarian match ga bisa masuk tapi poin saya tetap d kurangi setelah update",4,Positif
"Peringatan keras buat pubg mobile, makin lama makin GILA VERSI TERBARU NYA👿👿👎👎😾",1,Negatif
"Heran gw sama ni game, ada update sekitar 1 gban, pas login malah suruh donwload ulang anyink, dari yang asalnya 5 gban malah ngurang jdi 2 gban. Hebat sekali, haha.",1,Negatif
Gamenya sih bagus tapi bugnya ngeselin aku main rank tapi ga ga dapet score,4,Positif
"Game ini tidak mensensuaikan skill dari player yang baru main, langsung dicampur sama player yang punya skill pro, tolong diperbaiki",1,Negatif
Tolonglah kalo keluarin skin senjata jangan cuma senjata2 itu aja lama2 jenuh main pubg,1,Negatif
Error saat di pesawat tidak bisa menggerakkan analog bagian kanan dan sekarang tidak bisa keluar dari tim RP,2,Negatif
"Makin kesini makin berat pula gak seperti pas Tencent yg megang bisa di atasi soal masalah lag,bug dll dulu juga udh smooth grafiknya player hp kentang pun masih enjoy saat main giliran yg pegang krafton hadeh ancur²",1,Negatif
"Kenapa game ya ngak bisa di mainkan, tulisanya server tidak merespon ini apa sih masalah ya, jaringan lancar tapi pas login ya ndak bisa, kecewa rasanya udah habisin paket buat bisa main, tapi pas login malah ngak bisa main",1,Negatif
"Sering gagal log-in, alasannya Krn jaringan.. padahal jaringan internet lancar sampe 12mbps",1,Negatif
tolong lah di lerbaiki servernya setiap mau main udah star gak masuk di in game cuma nyetak loding 65%,1,Negatif
Sangat suka dengan event yang skrng. Tapi masih mengalami bug dari event kemarin sampai skrng masih mengalami bug. Bugnya apa bang messi.? Bug nya tidak bisa geser kamera dan itu harus di relog sampai 2-3x relog baru bisa normal lagi😌. Tolong diperbaiki ya bugnya.,5,Positif
"Mohon maaf untuk developer pubg, ko event ini sering banyak bug frame drop, tolong perbaiki karna mempengaruhi gameplay semua player",2,Negatif
Game rusaaak!! Setiap zona kecil di event baru selalu ngeFRAME. Bikin ga nyaman main.,1,Negatif
"Event enak turun malah zona akhir patah"" Tolong di perbaiki dong, padahal sinyal ku 20 ms.. Malah patah"" , dan jugak bukan aku aja kyk gini player lain pun bilang kayak gini, jangan salahkan sinyal atau tempat kita, malah di bales sinyal dan tempat muluk.,",1,Negatif
"Update malah frame GAK JELAS zone ke 3 sama akhir zona frame parahh bangett , setara iPad pun frame drop . Tolong kepada krafton di perbaiki , soal nya udah mulai males klo frame melulu . Jadi pengen pensi nih main pubg klo begini",1,Negatif
"update terbaru bug Gyroscope X6 ngga bisa di setting sensitivitas nya,,",4,Positif
game rusak makin kesin makin parah patah patah server down emang payah developer nya,1,Negatif
Jaringan untuk bermain pubg tdk bisa stabil.. selalu dapat di 600 ms atau bahkan jaringan hilang..,1,Negatif
"Bug semakin parah. Enak"" Main tiba"" Bug padahal jaringan oke. Tolong diperbaiki",2,Negatif
setelah update malah sering frame drop padahal device saya pake Snapdragon gen 3 loh dan ram 12gb.. sebelum update malah lebih lancar dan gamplay sangat nyaman,2,Negatif
"server busuk terlalu sering trouble,,wifi lancar kok menghubungkan ulang👎👎👎👎👎👎👎👎",1,Negatif
Kenapa yaa setiap kali ada musuh langsung pata² Padahal jaringan wifi gue bagus,1,Negatif
Krafton tolong bug frame nya dibeneein jangan skin doang di update mulu memang gak jelas mendingan Tencent yang megang gak jelas,1,Negatif
"Bintng satu dulu, saya masih binggung sama fitur terbaru login popge ya saya harap fitur login y kaya dulu lagi soaalny saya kebingungan mau ganti akun",1,Negatif
"Dari pada event kemarin(di laut). Event vampire ini benar benar berat banget. Terus terusan frame drop gua. Terutama saat didekat ada yg berubah jadi vampir atau serigala. Mengganggu banget. Tolong optimasi lebih baik lagi gamenya. Teman saya sesama android juga mengalaminya, kecuali yg pakai iPhone.",1,Negatif
"Event terburuk sepanjang masa masa saya turun cuman dapet pistol di tempat event besar, sedangkan musuh dapet ump, m4, scar-L. Kadang pas mau zona end game malah ngeframe (patah patah) yang sangat tidak masuk akal, game penuh bug. Tapi sebelum event drakula (event Atlantic) itu event the best dari pada event drakula, event jelek!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,Negatif
Setiap mau main selalu stuck loading padahal wifi bagus tapi selaluu stuck di loading ini gimana kalo dari handphone ga mungkin tolong dong min,1,Negatif
terlalu banyak frame drop updetan kali ini,1,Negatif
Ini hari ini game kenapa kaga bisa dimainin yah? Grapik udah terendah masih sering leg pas ada musuh banyak coba tlong di benerin lagi jaringan normal soalnya ini spek hv sedeng lah menyesuaikan grapik,5,Positif
"Main dicastlenya aman² aja, ya ada sih tpi gak parah² bgt , tpi why ketika diluar castle klo tanda² ada player lain selalu ngeframe brutal... patah² bgt...",1,Negatif
saya tidak suka dengan pubg karena ketika saya relogin memakai google itu selalu bukan email yang saya selalu pakai atau dengan kata lain memakai email yang bukan saya mainkan,1,Negatif
"Di update terbaru, main di event turun di tengah, rame banget lancar-lancar aja, giliran di zona akhir, Player tinggal 10 orang malah frame drop parah, kecewa banget sih inj",1,Negatif
sering lag dan frame drope percumah juga di mainin,1,Negatif
"game gak guna hancur skarang banyak frame gak jelas masa semua device frame di akhir zona gak wajar banget, game sampah",1,Negatif
"Banyak bug.. Dri mulai server lag, bug suara yg suka tiba2 hilang, dan yg paling ganggu itu FPS Dropnya itu lho",2,Negatif
Tolong dong size nya kurangin kasian yang hp ram 3 sampai4 termakan penyimpanan nya apa lagi updatetan sekarang bikik risih para pemain,5,Positif
"Terlalu banyak mode permainan Clasik, Clasik bertema, metro royal, ultimate royal, wow dll Efeknya jd main Clasik banyak both",1,Negatif
"Gw gatcha dapet item langka pas gw cek inventory gaada bug yg keterlaluan, tolong lah diperbaiki, mana sekarang hadiah skinnya dikit bgt gak kek dlu",4,Positif
"Event sekarang lebih parah frame nya ketimbang event kemarin, padahal musuh lewat doang atau ngerush langsung frame. Device ram 8 + 256 padahal",2,Negatif
"game ga jelas last zone frame parah ,gila ni game giliran relog ga bisa masuk lagi ke match ,maunya gmana si ,makin kesini bukannya makin bagus malah ampas event gajelas",1,Negatif
"Dear developer,,semenjak krafton megang kendali game ini tidak seru lagi karna banyak bot di map classic di tambah map event gk ada habis nya. Plus kembali kan atmosfer game ini seperti waktu TENCENT megang game ini.tiadakan map event",1,Negatif
"tolong di rendahin lh dikit frame pas mainnya, smo penyimpanan nya jga, berat banget sumpah hp gua gk tahan",1,Negatif
Makin kesini makin parah ngeprem terus kalau ada musuh ngeprem tolong dong benerin biar maen jadi kaga ngeprem terus,1,Negatif
game apa ini setelah isi UC di musim ini tidak melakukan kecurangan apapun sudah 2 kali akun kena blokir..sorry auto uninstal dan kapok memainkannya lagi buang2 uang beli UC,1,Negatif
"semenjak update blood moon parah bngt frame nya, jaringan bagus hp mendukung abis, ttp bae ngeframe",2,Negatif
seru mainnya tapi skrg agak aneh pas mulai pertempuran tiba2 dibilangin server eror pas login lagi eeh udah gak bisa masuk ke macthnya.. padahal jaringan ok.. tolong diperbaiki sistemnya,1,Negatif
"Yang bener aja dapet settingan grafik smooth high doang, tapi di pubg newstate bisa dapet smooth 90fps lebih!!?? Tolong dong minimal bisa dapet grafik smooth extreme atau ultra itu sangat berpengaruh buat permainan dan juga fps nya!!!",2,Negatif
"ada masalah saat late game di map event, pasti frame drop parah, di setiap android. Tolong segera diperbaiki.",1,Negatif
Fps tiba tiba drop event sekarang tolong diperbaiki jika membutuhkan bintang,1,Negatif
"semakin apred,semakin bersar,ram dimakan,game,ini pada ahir banyak ditinggalkan pemain,karena hp penu,... jangan anggap reme,ini pasti trjadi hal ini.game ini suda ku hapus tiap hari apred.",1,Negatif
Parahlah. Matchmaking nya kalau mau main solo terlama lama. 🥲,1,Negatif
"Update an sekarang ada yg sama sering frame drop padahal ga ada musuh atau gak lagi perang? Pas zona udh paling kecil kerasa bener sih frame nya, ada yg sama kah?",5,Positif
Saya sebagai pencinta pubg dan pemain semenjak sesen 1 sampe saat ini dn makin kesini makin gk jelas mendingan sesen 1 sampe sesen 7 itu saya lebih suka,1,Negatif
"Heran sinyal bagus selagi di loby dan medan latihan ,skalinya masuk game ping langsung turun mendadak gk bisa gerak ,apa yang terjadi",2,Negatif
"update sekarang banyak sekali orang""mengalami frame drop tepatnya ketikaa di pertengahan match mulai dri zona ke 3 ini sangat merugikan kami telah memeriksa bahwa rata""sebagian pemain mengalami hal yang sama perlu digaris bahwain ini bukan tentang jaringan ataupun koneksi internet karna koneksi kami bagus Trima kasih tolong di perhatikan!!",1,Negatif
Server tidak merespon... berulang ulang hampir setiap kali mau mulai game squad...jaringan bagus..mental dari game..tidak bisa masuk game lagi.pubg tolong diperbaiki Malasah ini,1,Negatif
Sering freem + bug harap di benerin lg padahal jaringan 20 m/s,2,Negatif
"Semenjak update malah ngeframe parah , sampai"" kayak gabisa gerak parah pubg sekarang update bukannya bagus malah ngeframe .mohon cepat di perbaiki supaya banyak yang minat",1,Negatif
Kenapa sekarang sering nge frame ya ? Jika di event wajar tapi main di map lain sama aja.,2,Negatif
"event gajelas, hp juga ga jelek jelek amat tp klo in game suka frame drop, ga cm gw doang bahkan temen gw yg mabar ama gw jg ikut frame drop, ini developer gada update sama sekali buat benerin event?? minimal diupdate kek, baru event ini gw main frame drop trs ajg padahal di event atlantis kemaren ga gini",1,Negatif
Cuma main game pubg mobile yg buat gue happy.. Tapi makin kesini ko jadi berat bgt..,4,Positif
"Makin gak kompetitif, banyak pemain pemula kesulitan karna pemain pemula lebih sering ketemu tier jauh di atasnya terutama di tier ace , dan juga tolong yang bermain SOLO random squad di pertemukan dengan yang squad full teman ini akan menyulitkan pemain pemula yang tidak sering mabar sama teman. Dan hapus fitur fitur yang mengganggu yg hanya di ketahui pemain veteran contoh bom tembak event yang memiliki fitur aneh dan gak real life.",5,Positif
"PERINGATAN TEGAS BUAT PUBG MOBILE!!! saya merasa tidak nyaman dengan beberapa fitur game yang mengakibatkan patah patah flame dengan sering terjadi jaringan LAG. Saya main PUBG dari awal season! Selama saya main dari 2018 sampai sekarang banyak perubahan yang menurut saya tidak nyaman. Sekiranya pengaturan yang tidak penting harap di hapus. UTAMAKAN KENYAMANAN PLAYER, Karna tidak semua player memiliki kualitas hand phone yang mendukung!!! Salam Hormat SeriusRC",5,Positif
"Tolong segera di perbaiki untuk update 3.4 ini. terdapat banyak bug yg digunakan beberapa oknum, lalu di zona akhir terjadi sering terjadi frame",1,Negatif
"Habis update malah suka eror tiba"" Ng frame tidak bisa masuk",2,Negatif
"Cacat parah buat event haloween sekarang bnyk kerusakan dn item tak berguna, aplh jdi serigala ditembak lngsung mokad + serangany pun nyeleneh cooldown ny lama lgi, begitu jug Dengn yg Vampir apa lh kek g niat aj bikin event anjir, dn keluhan pling gua keselin apa coba nge fresh² stiap ngeline kiri, kanan, dpn / pun blakang nganggu org lgi bertempur anjir. Intinya gua kecewa parah lah untuk event kali ini😒👎",2,Negatif
Event sekarang bikin frame serasa main di hp ram 2 gb tak betul kali nih game,2,Negatif
"Semakin parah patah-patah nya kalo ada musuh, butuh device yg bagus buat main game ini. Tolong gamenya diringanin biar yg pake device kentang ga pensi pubg 😔😔",2,Negatif
Knp ya padahal suhunya baik internal baik jaringan baik kok ngelag ngak lama sih lag nya bentar lagi ilang tpi bentar lagi balik lagi....tolong perbaiki pdhl dulu pas waktu even ocean place lancar lancar aja...sekarang kok gini!!,1,Negatif
"semenjak update jadi banyak bug, fps drop juga",1,Negatif
"update sekarang malah Banyak Bug Audio, Gua main dari 2018, Payah Semenjak Ada Krafton, Mending Gua Main COC yang tidak ada Voice Changer nya Sekalian Konsisten dalam Developer nya lagi...",1,Negatif
"Maen di event disaat late game selalu ngeframe parah,",1,Negatif
Pubg new state menurutku lebih menarik kembalikan pubg yang dulu saya baru main lagi tapi malah kek ff sekarang,2,Negatif
"Ini mic nya kok bug ya setelah update tolong lah developer, sampai sekarang GK bisa mic ku di pakai kayak mana lah nih game",1,Negatif
Bug ngefrem di zona akhirnya tolong di fix,1,Negatif
"Update pubg sekarang makin parah, main game walaupun jaringan bagus selalu sering server tidak merespon?",2,Negatif
Saya bermain selalu of mic.saya tindak pernah menyerang teman sendri .saya jugal tidak pakai aplikasi apa2..saya kenapa kena ban selama 23 jam.. cuma sedikit kecewa .masak perusahan game sebesar ini bisa percya dengan riport pemain lain hanya karna kalah kill mungkin ..coba lebih di perbaiki lagi,1,Negatif
update nya tolong di sempurnakan lagi soalnya ngeframe parah pas last circle,2,Negatif
"Setelah update malah ngeselin, banyak bot, orangnya cuma 2 sampai 3 squad aja",1,Negatif
Ini habis update jadi ngeframe parah ya nga cuma gue doang temen tim random juga sama frame parah dah gue laporin pass di ingame belom di perbaiki mohon cepat di perbaiki,1,Negatif
"Tolong di perbaiki,,gak seru punya hp gak punya gyroscop ingin guna keyboard mouse gak suport",1,Negatif
"Semenjak update 3.4 setiap ada pesawat, smoke, dan zona mulai mengecil selalu frame drop, dan termasuk frame drop parah bisa sampai 5 fps, tidak playable, tolong diperbaiki segera karena sangat berpengaruh terhadap kelancaran permainan🙏",1,Negatif
game gak waras diupdate bukannya makin membaik malah tambah rusak lol tiap main keluar sendiri udah masuk game keluar lagi masuk lagi keluar lagi tolol emang nih game dajjal,1,Negatif
"Aneh banget sementara perang tiba-tiba keluar sendiri, padahal jaringan lancar jaya, hp gua juga bukan chipset kentang anjir.. Lawak",1,Negatif
"Setelah baca beberapa komen ternyata apa yang aku rasakan hampir sama dengan kebanyakan. Baru akan mulai bar bar, layar kanan yang buat gerak gak bisa diapa apain. Struk, mati sebelah, parahhhh.... UPDATE apaan sih, bikin erosi...",2,Negatif
apa sih hubungan nya rumah dengan permainan ini........ kenapa enggak buat game baru aja buat dekorasi rumah....malh bikin hp tambah lemot... player nya udah semakin sedikit malah tambah pelit.... yang bikin player tu kangen bermain tu dari skin2 yang baru di dapet.....udah gak seru lagi.... semuanya bot..... sekarang udah kebangetan begok nya kalo KD masih di bawah 3.....kalo buat laporan tentang erorr ngeprem... pasti yang di salahin hp sama jaringan.... trus di suruh download ulang.... 12 gb.,1,Negatif
Saya bermain pubg dengan device memadai tapi kenapa frame nya ga ngotak. Tolong di perbaiki. Kalau sudah di perbaiki Saya kembalikan BINTANG 5 NYA,1,Negatif
"matchmaking lama, gabisa login, kode email ga masuk, liat aja gw spam pake 10 akun",1,Negatif
"Bug mungkin sudah di perbaiki.Namun ada beberapa visual yg sedikit Aneh di lobby,ketika Grafik Hp saya ubah ke HD bayangan di bagian wajah itu bergerigi Dan Latar di belakang lobby sedikit di blur/Kurang HD,Sedangkan ketika di geser ke bagian profil Saya,Efek Bayangan di wajah nya Normal² saja,jadi Saya harap di perbaiki.🙏🏼🙏🏼🙏🏼",5,Positif
FPS turun gak stabil turun di event aman ketika late game suka frame gak jelas,1,Negatif
"Pubg saya kenapa eror ya ???? Ada apa ni !!!!! Suara di dalam game suka ngebug suka hilang suara game nya gha dengar suara step musuh,dan tembakan senjata nya",1,Negatif
"Event gak jelas banyak buqnya hp suka frame padahal jaringan bagus,hp juga gak panas, walaupun pake kipas pendingin hp pun suka frame hadeh gini amat update nya, gak kayak event yang kemarin hp lancar² gak ada kendala apapun, cuma update kali ini yang bikin player² emosi suka frame dan pintu gak bisah ke tutup setelah d buka hadeh gak jelas, saya turunin bintang 5 ke bintang 1 ya, kalau buqq² itu hilang sya kembali kan ke bintang 5 kembali",1,Negatif
Baru 10 menit main game keluar sendiri. Apa penyebabnya. Thankas.,5,Positif
Event terbaruu .. Main 1 macth masih aman klou udh 3-4 macth apa lagi habis hidup lg nyawa ke 2 .. Framee parahh .. Sampai frees back .. Padahan ping stabil di 20 ms..,5,Positif
"Tolong perbaiki sistemnya, makin ke sini makin kacau aja ini game, padahal dulu enak bget mainnya, hapus saja eventnya gak penting",1,Negatif
"Game fps ini sangat mebagongkan, tapi tidak membosankan, tak seperti game EPEP yang udh burik, membosankan lagii, hadeuuhh👎🏼🗿",5,Positif
"Di event yg ini sangat buruk gak bisa main, ada musuh tiba tiba nge bug, tiba tiba minta keluar paksa, tiba tiba jalan sendiri gak bisa di apa apain, apaan dah lebih baik di event sebelumnya mulus aja main nya",1,Negatif
late game suka frame drop padahal jaringan oke oke aja nih kenapa yaaaaa?,5,Positif
"Awal main 40ms ... Cuma berapa detik jadi 600ms . Selalu begitu . Simpati , xl , im3 , wiffi , di desa dan di kota sama . Update kali ini cacat , 99% keluhan pemain sama di frame drop . 👍 Terus hancurkan reputasimu krafton 💪💪 ""Memeriksa koneksi ,, menggunakan hemat daya."" Dasar event ini udah cacat . Kaga usah cari alasan . Yang komplain gak cuma 1 orang .",1,Negatif
"Gamenya sudah bagus tetapi masih ada bug minor sedikit mungkin itu akibat device saya, tapi buat developer tolong kurang-kurangin buat event dan bp yang aneh-aneh yaaa",5,Positif
"sekentang itukah hp ram 8/126 , kok makin skarang kbanyakan frame ya maen pubg. udah pake grafik rendah tapi kok ttep ngframe anjriit, jadi pengen pensi dah lama""",5,Positif
"masih ada bug tiba tiba frame drop ni. turun di event ada 50 lebih orang lancar"" aja. tapi pas late game cuma ada sedikit orang malah frame drop, dan itu bikin tidak nyaman. dan udah cek internet lancar aja, hp juga dingin di 28°C karena pakai fan cooler. Tolong segera di perbaiki, karena yang frame drop bukan cuma saya, tapi team match juga mengalami hal yang sama. bahkan musuh pun juga.",1,Negatif
Setelah ufdate pengalaman saya bermain buruk sekali saat enak enak nya perang malah cras keluar sendiri porce close mau uninstal pembaruan gak tau gimana cara nya Ahir nya saya uninstal game nya karena porce close Mulu setelah bermain 7-10 menitan berasa hp ram 3 dah gak kuat LG thanks...,2,Negatif
"akun utama dulu kena ban masalah padahal ga ngapa ngapain ,ngajuin banding dari dulu sama aja sekarang aku bikin baru akun mau main login aja ga ke detect akun nyaa ,kontoll lah",1,Negatif
makin lama makin berat. apalah daya hp kentang. ukuran game aja total udah 25gb framedrop pasti banyak. terlalu mementingkan event skin tapi tidak memikirkan player hp low spek mid spek. kira dia semua yang maen ni game orang kaya semua kali ya...,1,Negatif
"Bisa gak sih perbaiki lagi kalau zona akhir di era ngeprem kali sampai2 tombol/hp gak bisa di apa2in,tolong Perbakin lagi",1,Negatif
Aplikasi ini dapat di perbaiko meberikan dukukan ug kuat untuk di fase atau di mainkan,2,Negatif
setiap main stuck di loading 65% tolong dibenahi server nya pakai wifi lo,1,Negatif
"Untuk gamenya seru, tapi ada yang harus di perbaiki yaitu, kenapa pas maen tiba-tiba keluar, hp jadi mati, aku liat ram hp dan penyimpanan masih lega. Tolong min",4,Positif
"Untuk admin pubg tolong lah kasih keringanan sama kami yg hp ny 2/3 jutaan,agar fps ny dari 40 bisa di up ke 60 fps",5,Positif
sebaiknya 120fps dan 90fps di hilangkan saja lebih berfokus ke kelancaran saat bermain semakin di update semakin frame drop,1,Negatif
Game gak jelas frame mulu kocak sinyal aman grafik smooth extreme+ masih ngeframe,1,Negatif
"Tolong untuk pihak tenchen, keluhan player skarang bug zona akhir aga frem drop, tolong di perbaiki, biar player² pada nyaman bermain pubg?",5,Positif
"buat tim pubg mobile tolong ini bug atau gimana sih di lategame ngeframe banget ampe ngefreezee, padahal di event 40 orang lancar, kenpa pas lategame sisa 15-20 orang ngeframe banget, pengalaman bermain jadi tidak enak, dan lebih berenti main, bukan cuman saya yang ngalamin, banyak streamer/konten creator pubgm ngeluh soal ini, jadi semoga bisa secepatnya di fix yah PUBG MOBILE, semoga bisa di fix itu aja makasih",1,Negatif
Apaan coba tiba tiba begini gada ping naik turun atau jaringan jelek tiba tiba banget game rusak benerin itu bug kek gini sama suara step/tembakan suka ilang juga jangan mikirin event baru doang hal begitu ga dibenerin kocak,1,Negatif
"Semakin hri kalo update semakin gk jls,,hrusnya klo update diringankan bkn mlh sma aja updat atau downlod,sbnrnya game lmyn bgus tp syg hrus update dan bth ruang 1 gb jd game ini gk bersahabat buat org yg duitnya sedikit,dan hp low,,",1,Negatif
"Game PUBG itu game paling kesukaan ku , tapi event nya gak pernah tak main kan males aja gitu rasanya , kalo update telalu tak update walau event gak tak main kan , tapi sering2 update pun lah kayak gimana gitu ,",5,Positif
setelah apdet letgame napa ngefrm nya parah banget tolong buat crafton benerin lagi biyar enk main nya,1,Negatif
Udah sebulan lebih gak ada tanggepan dari tim PUBG . Kenapa masih error captcha pas login via email. Kecewa sama tim PUBG,1,Negatif
Kenapa sesien sekarang jdi sering bngt ngefrime.macet macet game ny.padahal ga ada musuh tp ngeframe parah..game nya patah patah..tolong solusinya biar para player pubg enak main ny ga ...makasih,1,Negatif
Saya suka main gmeini... TPI Skrang kok updatenya lama bnget ia...,5,Positif
"tolong dong gamenya di ringankan lagi, soalnya banyak orang yang ingin bermain PUBG terhalang oleh size game,trus untuk eventnya mungkin bisa di perbaiki lagi untuk tema kedepannya",5,Positif
Kenapa ada bug helm udah diaktifin sembunyikan helm dalam pertempuran tapi kok masih ada helm nya. tolong di fix bug nya,4,Positif
Untuk mode event Bloodmoon Awkening mempunyai masalah lag yang sangat parah. Membuat pengalaman bermain menjadi tidak nyaman. Tolong untuk segera di perbaiki. Untuk device padahal sudah sangat amat memumpuni.,1,Negatif
"Bintang nya saya naikkan, dan tolong masih ada bug seperti tiba tiba lag berlebihan, padahal device sangat lebih dari cukup, itu aja sih",4,Positif
"Update besar menuhin ram Bug dimana mana Even2 kagak guna Masalah jaringan Sudah semua operator di coba masih aja susah masalah jaringan Kalo kek gini mulu pubg akan makin sepi,, TOLOOOL",1,Negatif
Woi Dev fix lah ajg game frame drop parah jangan utamain skin lah perfoma di utamakan dulu,1,Negatif
"untuk masalah login tolong diperbaiki lagi saya susah login akun saya, padahal jaringan saya bagus",2,Negatif
"Kesel bet gw sama event sekarang yang vampir&serigala kenapa pas musuh tinggal sedikit selalu saja nge frame parah sampai berapa kali saya mati gara gara frame drop parah jangankan nembak , gerak aja susah. Perbaiki dulu bug frame drop ini baru saya kasih full bintang",1,Negatif
"Sudah update habisin kuota hampir 5.GB tiba2 ulang lagi di suruh mulai dari awal lagi, Makin kesini makin parah saja game ini 😏",1,Negatif
"Di update permainan terbaru saat ini ,Kendaraan yang di pakai sering tiba tiba pemain tidak bisa keluar dari kendaraan,terutama bila terjebak di pinggir pantai,sangat merugikan player,saat sepeda menabrak sepeda lain,pemain tidak bisa turun atau keluar dari sepeda atau tumpukan sepeda,sangat menjengkelkan ,suara kendaraan atau langkah kaki musuh sering tiba tiba menghilang,bahkan suara kendaraan juga hilang",1,Negatif
"Kacau nih update sekarang frame di late game sering banget setiap main, tolong lah buat mimin nya di perbaiki lagi bug² kek gini, sinyal bagus posisi pun ga perang bar²tapi fram",1,Negatif
Tolong dong di update untuk tim 5 player biar lebih seru min!!!!! UPDATE TIM BIAR 5 PLAYER,5,Positif
Gk bisa login👿👿..pas bisa masuk email trus di suruh selsaiin puzzel..game apaan ni..,1,Negatif
optimalin dong buat infinix smart 8 buat graphicnya & fps ga stabil sama sekali.,2,Negatif
"kalo download resource pack udah gak di auto dua duanya tapi tetep dikit dikit download kalo kaya gini apa maknanya dari fiturnya, aneh",2,Negatif
Geam terbaik dari mulai grafik yg mantap dan koneksi yg setabil dan banyak nya event² seru lain nya dan masih banyak lg yg belum download ayo download 👍 🥴 tapi bohong yh 🤣🤣🤣🤣🤣,1,Negatif
Update 3.4 bad update frame drop internet lancar HP baru yg salah tuh gamenya orng smua kena kok bukan cuma 1 atau 2,2,Negatif
"Kenapa di event baru Skrang tiap udah late game frame Mulu , pdhal 50 orng di event hp gua lancar"" aja , Tapi klo tiap tinggal 15 orng kebawah malah frame",1,Negatif
sebelumnya UC saya ada sekitar 850 lebih tetapi berkurang dengan sendirinya sehingga sekarang hanya tinggal 198 UC. Padahal saya tidak pernah merasa membeli item atau gacha. mohon untuk pihak PUBG bisa mengrmbalikan atau setidaknya memberikan keterangan terkait hal ini.,2,Negatif
"Game cacat, bug kok frame drop. Bukannya dibikin enteng malah dibikin ngeframe. Auto pensi GAME CACAT",1,Negatif
"Tolong dong krafton perbaiki game nya, masa iya setiap late game ngeframe terus padahal baru login, saya pikir awalnya cuman saya yg ngeframe ternyata banyak juga yg sama kaya saya setiap late game pasti ngeframe, kalo kaya gini terus jadi kaga seru lagi pubg sekarang",1,Negatif
"Saran saya, tombol jongkok dikasih opsi hold or tap. Seperti scope.",5,Positif
"Benerin dong game nya, jaringan bagus tapi delay, belum lagi roll back, makin ke sini makin gak jelas nih game",1,Negatif
"Setelah update,dari pengalaman bermain saya jauh lebih baik dan stabil daripada sebelumnya untuk settingan grafik halus dengan frame rate menengah. Saya memakai hp ram 3/64 dan berjalan sesuai harapan. Terimakasih",5,Positif
Tolong benerin bug di atap event. Gabisa turun,1,Negatif
"Terlalu ga jelas ini game makin hari makin bug bnyak, Dah lah mending pindah game aja lagi",1,Negatif
Game nih Parah. Ngelag Terusss setalah D upgrade versi terbaru. Hp Baru. Kuota Banyak. Jaringan Bagus. Taunya Game nya busuk.,1,Negatif
Mantaaaapppp... Terlalu banyak item yg tidak di mengerti untuk player pemula.. Dan tolong lebih di simple kn lg untuk pengambilan hadiah“... Pembelian skin,4,Positif
"Gamenya realistis dan seru. Cuman aku butuh grafis yang tinggi yaitu HDR Extrem dan 120 fps untuk bermain. Dan juga untuk attachment nya yaitu muzzle brake tambahin, khususnya untuk SMG dan Sniper atau DMR. Please banget, aku setia sama PUBG. Sukses PUBG Krafton",5,Positif
Saya tidak bisa bukak pubg mobile setelah saya riset henpon dan download ulang pubg sudah 2 kali saya download dan sama saja gak bisa masuk samasekali tolong tencen,4,Positif
Mohon kenapa ya terkadang lagi di dalam game server tidak merespon? mohon di perbaiki,2,Negatif
"Game pencuri kuota terparah sejak di tangani KRAFTON,apalgi di season BLOODMOON saat ini. ngapain maksain trus download SUMBER DAYA tampa persetujuan player, penuhin ruang penyimpana aja, lagian bagi player tertentu GAK GUNA download. Udah di larang download msh bisa maksain. PARAH nih KRAFTON. Setiap pertempuran selesai pasti gitu di lobi. Kuota 2.5 gb cuma di habisin KRAFTON dlm waktu 4 jam. PUNGLI KUOTA scra paksa, bgtupun unduh pakain di inventaris tersendat tp koneksi kenceng hingga 5 MPBS",1,Negatif
Makin kesini makin banyak bug. Bahkan di device high end aja sering banyak bug,1,Negatif
"game nya udah bagus banget, tolong event WOW hapus dong, biar ringan game nya kaya dulu lagi waktu di pegang tencent, terlalu banyak event, tolong dihapus seperti WOW gitu",4,Positif
Terima kasih untuk pengembang game ini device saya masih diberi kesempatan buat mainin game pubg ini thanks..,5,Positif
"Update nya kok kayak gini,malah tambah banyak bot nya, jadi ga seru, game nya jadi membosankan, ada game yang isi nya bot semua",1,Negatif
"Game Gilak .tau tau tier balik ke bronze lagi , padahal season Masik lama .gak semangat mau main lagi . uninstall aja udah",1,Negatif
suka gagal login padahal jaringan aman-aman tpi tetep gaa bsa login dibilang karena network 🤭,1,Negatif
"Saya sudah update buat event blood ini kemarin, kenapa hari ini saya diharuskan update lagi, bagaimana saya bisa main saya diminta update berulang ulang, dan bukan sedikit data yang dipakai untuk game ini. Mohon diperbaiki dan di koreksi jika ada yang salah, ini sangat merugikan saya.",2,Negatif
"Upgrade nya mangkin gede2, mati hp gue ram 4, padahal aku main dri s2, Mangkin hari mangkin banyak lh update2 apa lh infeneti ini beda sama tencen",1,Negatif
"gem rusak banyak kebanyakan ngebak , tembak 2 kali hit dah mati kalok kita nembak musuh gak mati mati padahal sekin senjata M4 gelesier Max🥴",1,Negatif
