content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"Kontrol kadang masih ngebug, kurang responsif. Lebih banyak kalah drpd menang. Tim sering troll, coba hero dirank, opsi lane hero bebas pilih padahal sudah ada pilihan lane. Hasil report sering masih kurang memuaskan. Jelas"" banyak pemain yg sesuai dg report tapi laporan tidak valid. Naik bintang 1 kalah 4 kali, minus.",2,Negatif,kontrol kadang masih ngebug kurang responsif lebih banyak kalah drpd menang tim sering troll coba hero dirank opsi lane hero bebas pilih padahal sudah ada pilihan lane hasil report sering masih kurang memuaskan jelas banyak pemain yg sesuai dg report tapi laporan tidak valid naik bintang  kalah  kali minus,kontrol kadang ngebug responsif kalah drpd menang tim troll coba hero dirank opsi lane hero bebas pilih pilihan lane hasil report memuaskan pemain yg sesuai dg report laporan valid bintang kalah kali minus,"['kontrol', 'kadang', 'ngebug', 'responsif', 'kalah', 'drpd', 'menang', 'tim', 'troll', 'coba', 'hero', 'dirank', 'opsi', 'lane', 'hero', 'bebas', 'pilih', 'pilihan', 'lane', 'hasil', 'report', 'memuaskan', 'pemain', 'yg', 'sesuai', 'dg', 'report', 'laporan', 'valid', 'bintang', 'kalah', 'kali', 'minus']",kontrol kadang ngebug responsif kalah drpd menang tim troll coba hero dirank opsi lane hero bebas pilih pilih lane hasil report muas main yg sesuai dg report lapor valid bintang kalah kali minus
"Dari segi permainan sudah oke, tapi tolong history matchnya direvamp, saya juga berharap agar top hero tidak hanya jakarta,indonesia,dan asia, tapi tambahkan seluruh asal kecamatan, asal kota pemain dan provinsi, ada lagi, tolong tier di galeri akun direvamp juga,karena terlalu polos dan kurang menarik, itu saja selebihnya oke",5,Positif,dari segi permainan sudah oke tapi tolong history matchnya direvamp saya juga berharap agar top hero tidak hanya jakartaindonesiadan asia tapi tambahkan seluruh asal kecamatan asal kota pemain dan provinsi ada lagi tolong tier di galeri akun direvamp jugakarena terlalu polos dan kurang menarik itu saja selebihnya oke,segi permainan oke tolong history matchnya direvamp berharap top hero jakartaindonesiadan asia tambahkan kecamatan kota pemain provinsi tolong tier galeri akun direvamp jugakarena polos menarik selebihnya oke,"['segi', 'permainan', 'oke', 'tolong', 'history', 'matchnya', 'direvamp', 'berharap', 'top', 'hero', 'jakartaindonesiadan', 'asia', 'tambahkan', 'kecamatan', 'kota', 'pemain', 'provinsi', 'tolong', 'tier', 'galeri', 'akun', 'direvamp', 'jugakarena', 'polos', 'menarik', 'selebihnya', 'oke']",segi main oke tolong history matchnya direvamp harap top hero jakartaindonesiadan asia tambah camat kota main provinsi tolong tier galeri akun direvamp jugakarena polos tarik lebih oke
"Setiap habis naik tier pasti dapet teamnya bot, Dark sistem, diagnosa jaringan stabil/normal, tapi ketika ketemu lawan keluar peringatan jaringan tidak stabil apa-apaan ini, Kenapa bisa di bilang dark sistem, kita main 3 match kalah, kita rubah line dari biasa kita main pasti menang, 🤦 Tolonglah perbaiki, Bot-bot yg tidak sesuai hapus/ban",1,Negatif,setiap habis naik tier pasti dapet teamnya bot dark sistem diagnosa jaringan stabilnormal tapi ketika ketemu lawan keluar peringatan jaringan tidak stabil apaapaan ini kenapa bisa di bilang dark sistem kita main  match kalah kita rubah line dari biasa kita main pasti menang  tolonglah perbaiki botbot yg tidak sesuai hapusban,habis tier dapet teamnya bot dark sistem diagnosa jaringan stabilnormal ketemu lawan peringatan jaringan stabil apaapaan bilang dark sistem main match kalah rubah line main menang tolonglah perbaiki botbot yg sesuai hapusban,"['habis', 'tier', 'dapet', 'teamnya', 'bot', 'dark', 'sistem', 'diagnosa', 'jaringan', 'stabilnormal', 'ketemu', 'lawan', 'peringatan', 'jaringan', 'stabil', 'apaapaan', 'bilang', 'dark', 'sistem', 'main', 'match', 'kalah', 'rubah', 'line', 'main', 'menang', 'tolonglah', 'perbaiki', 'botbot', 'yg', 'sesuai', 'hapusban']",habis tier dapet teamnya bot dark sistem diagnosa jaring stabilnormal ketemu lawan ingat jaring stabil apaapaan bilang dark sistem main match kalah rubah line main menang tolong baik botbot yg sesuai hapusban
"Game apaan,kalah menang di atur sistem..kebanyakan setim sama bot. Tiap punya kartu perlindungan bintang,pasti di bikin kalah.Game asuuuuu.Game ini ga ada have fun have fun nya,yang ada bikin naik darah terus !!!! Ga usah download ni game,ini game mau dimaninin gimanapun ga akan bisa kompetitif ke player nya. Mending main moba yang lain,event bagi2 skin hanya utk menarik player doang,sedangkan sistem di in game nya sangat busuk sekali !!!",1,Negatif,game apaankalah menang di atur sistemkebanyakan setim sama bot tiap punya kartu perlindungan bintangpasti di bikin kalahgame asuuuuugame ini ga ada have fun have fun nyayang ada bikin naik darah terus  ga usah download ni gameini game mau dimaninin gimanapun ga akan bisa kompetitif ke player nya mending main moba yang lainevent bagi skin hanya utk menarik player doangsedangkan sistem di in game nya sangat busuk sekali ,game apaankalah menang atur sistemkebanyakan setim bot kartu perlindungan bintangpasti bikin kalahgame asuuuuugame ga have fun have fun nyayang bikin darah ga download ni gameini game dimaninin gimanapun ga kompetitif player nya mending main moba lainevent skin utk menarik player doangsedangkan sistem in game nya busuk,"['game', 'apaankalah', 'menang', 'atur', 'sistemkebanyakan', 'setim', 'bot', 'kartu', 'perlindungan', 'bintangpasti', 'bikin', 'kalahgame', 'asuuuuugame', 'ga', 'have', 'fun', 'have', 'fun', 'nyayang', 'bikin', 'darah', 'ga', 'download', 'ni', 'gameini', 'game', 'dimaninin', 'gimanapun', 'ga', 'kompetitif', 'player', 'nya', 'mending', 'main', 'moba', 'lainevent', 'skin', 'utk', 'menarik', 'player', 'doangsedangkan', 'sistem', 'in', 'game', 'nya', 'busuk']",game apaankalah menang atur sistemkebanyakan tim bot kartu lindung bintangpasti bikin kalahgame asuuuuugame ga have fun have fun nyayang bikin darah ga download ni gameini game dimaninin gimanapun ga kompetitif player nya mending main moba lainevent skin utk tarik player doangsedangkan sistem in game nya busuk
"lebih bagus dari Mobile Legend, tapi kalau bisa matching di perbaiki lagi karena biasa Player duo ketemu Squad, itu aja sih kalau bisa di perbaiki pasti lebih bagus",5,Positif,lebih bagus dari mobile legend tapi kalau bisa matching di perbaiki lagi karena biasa player duo ketemu squad itu aja sih kalau bisa di perbaiki pasti lebih bagus,bagus mobile legend matching perbaiki player duo ketemu squad aja sih perbaiki bagus,"['bagus', 'mobile', 'legend', 'matching', 'perbaiki', 'player', 'duo', 'ketemu', 'squad', 'aja', 'sih', 'perbaiki', 'bagus']",bagus mobile legend matching baik player duo ketemu squad aja sih baik bagus
Main solo Kalah trus mau naik tier apalgi mau ke granmaster di kasih tim bot dan toxic....20x lebih bolak balik sampai turun tier ke master 2... sangat sangat kecewa !!!! Banyak temen hapus game gara2 gini...,1,Negatif,main solo kalah trus mau naik tier apalgi mau ke granmaster di kasih tim bot dan toxicx lebih bolak balik sampai turun tier ke master  sangat sangat kecewa  banyak temen hapus game gara gini,main solo kalah trus tier apalgi granmaster kasih tim bot toxicx bolak turun tier master kecewa temen hapus game gara gini,"['main', 'solo', 'kalah', 'trus', 'tier', 'apalgi', 'granmaster', 'kasih', 'tim', 'bot', 'toxicx', 'bolak', 'turun', 'tier', 'master', 'kecewa', 'temen', 'hapus', 'game', 'gara', 'gini']",main solo kalah trus tier apalgi granmaster kasih tim bot toxicx bolak turun tier master kecewa temen hapus game gara gin
Saran min animasi UI nya. Kalo di hp kentang bagusin min soal nya bosen gitu animasi nya trus Hero ny high mekanik min biar. Enak di bikin konten,5,Positif,saran min animasi ui nya kalo di hp kentang bagusin min soal nya bosen gitu animasi nya trus hero ny high mekanik min biar enak di bikin konten,saran min animasi ui nya kalo hp kentang bagusin min nya bosen gitu animasi nya trus hero ny high mekanik min biar enak bikin konten,"['saran', 'min', 'animasi', 'ui', 'nya', 'kalo', 'hp', 'kentang', 'bagusin', 'min', 'nya', 'bosen', 'gitu', 'animasi', 'nya', 'trus', 'hero', 'ny', 'high', 'mekanik', 'min', 'biar', 'enak', 'bikin', 'konten']",saran min animasi ui nya kalo hp kentang bagusin min nya bosen gitu animasi nya trus hero ny high mekanik min biar enak bikin konten
"game rusak, sistem permainan tidak didasarkan pada mmr. Seharusnya sistem matchmaking menggunakan poin hero agar poin hero tinggi tidak bertemu pemain dengan poin hero rendah. Apalagi banyak saya temui ketika bermain bertemu dengan pemain dengan rank grandmaster padahal saya sendiri sudah epic........",1,Negatif,game rusak sistem permainan tidak didasarkan pada mmr seharusnya sistem matchmaking menggunakan poin hero agar poin hero tinggi tidak bertemu pemain dengan poin hero rendah apalagi banyak saya temui ketika bermain bertemu dengan pemain dengan rank grandmaster padahal saya sendiri sudah epic,game rusak sistem permainan didasarkan mmr sistem matchmaking poin hero poin hero bertemu pemain poin hero rendah temui bermain bertemu pemain rank grandmaster epic,"['game', 'rusak', 'sistem', 'permainan', 'didasarkan', 'mmr', 'sistem', 'matchmaking', 'poin', 'hero', 'poin', 'hero', 'bertemu', 'pemain', 'poin', 'hero', 'rendah', 'temui', 'bermain', 'bertemu', 'pemain', 'rank', 'grandmaster', 'epic']",game rusak sistem main dasar mmr sistem matchmaking poin hero poin hero temu main poin hero rendah temu main temu main rank grandmaster epic
Game parah ini!!! Tolong dong di setting lagi kalo udah login di pertandingan rank jangan di perlama sama loadingnya.. Udah 2hp hancur gara2 load di permainan.. Jaringan bagus tapi lelet dan patah2 saat bermain...,5,Positif,game parah ini tolong dong di setting lagi kalo udah login di pertandingan rank jangan di perlama sama loadingnya udah hp hancur gara load di permainan jaringan bagus tapi lelet dan patah saat bermain,game parah tolong setting kalo udah login pertandingan rank perlama loadingnya udah hp hancur gara load permainan jaringan bagus lelet patah bermain,"['game', 'parah', 'tolong', 'setting', 'kalo', 'udah', 'login', 'pertandingan', 'rank', 'perlama', 'loadingnya', 'udah', 'hp', 'hancur', 'gara', 'load', 'permainan', 'jaringan', 'bagus', 'lelet', 'patah', 'bermain']",game parah tolong setting kalo udah login tanding rank lama loadingnya udah hp hancur gara load main jaring bagus lelet patah main
"Survei real pada hari ini, tolong sistem match nya diperbaikin, kenapa harus ada BOT di setiap permainan, sistem tingkatan rank yang berbeda jauh membuat kesenjangan dalam permainan, yang membuat performa bermain menjadi buruk, tolong diperbaiki.",2,Negatif,survei real pada hari ini tolong sistem match nya diperbaikin kenapa harus ada bot di setiap permainan sistem tingkatan rank yang berbeda jauh membuat kesenjangan dalam permainan yang membuat performa bermain menjadi buruk tolong diperbaiki,survei real tolong sistem match nya diperbaikin bot permainan sistem tingkatan rank berbeda kesenjangan permainan performa bermain buruk tolong diperbaiki,"['survei', 'real', 'tolong', 'sistem', 'match', 'nya', 'diperbaikin', 'bot', 'permainan', 'sistem', 'tingkatan', 'rank', 'berbeda', 'kesenjangan', 'permainan', 'performa', 'bermain', 'buruk', 'tolong', 'diperbaiki']",survei real tolong sistem match nya diperbaikin bot main sistem tingkat rank beda senjang main performa main buruk tolong baik
Pls lah ya Tencent. Kalau ngasih lawan yg setara lah percuma baik tapi pas di in game malah defeat Mending mobile legend dia kalau defeat 3-4 kali bakal di bales win 3-5 kali. Tapi kok lu gak? Gw defeat 3-4 kali malah di bales defeat lagi same 4-6 kali. Lain kali kalau bikin game yg niat lah. Player nya juga harus di seimbang kan. Saya gak setuju game baik tapi player nya noob Saya udah lose streak sampe stress bahkan saya cuma menang di 5vs5clasik. Tolong sistem player nya di update lagi🙏🙏,1,Negatif,pls lah ya tencent kalau ngasih lawan yg setara lah percuma baik tapi pas di in game malah defeat mending mobile legend dia kalau defeat  kali bakal di bales win  kali tapi kok lu gak gw defeat  kali malah di bales defeat lagi same  kali lain kali kalau bikin game yg niat lah player nya juga harus di seimbang kan saya gak setuju game baik tapi player nya noob saya udah lose streak sampe stress bahkan saya cuma menang di vsclasik tolong sistem player nya di update lagi,pls ya tencent ngasih lawan yg setara pas in game defeat mending mobile legend defeat kali bales win kali lu gak gw defeat kali bales defeat same kali kali bikin game yg niat player nya seimbang gak setuju game player nya noob udah lose streak sampe stress menang vsclasik tolong sistem player nya update,"['pls', 'ya', 'tencent', 'ngasih', 'lawan', 'yg', 'setara', 'pas', 'in', 'game', 'defeat', 'mending', 'mobile', 'legend', 'defeat', 'kali', 'bales', 'win', 'kali', 'lu', 'gak', 'gw', 'defeat', 'kali', 'bales', 'defeat', 'same', 'kali', 'kali', 'bikin', 'game', 'yg', 'niat', 'player', 'nya', 'seimbang', 'gak', 'setuju', 'game', 'player', 'nya', 'noob', 'udah', 'lose', 'streak', 'sampe', 'stress', 'menang', 'vsclasik', 'tolong', 'sistem', 'player', 'nya', 'update']",pls ya tencent ngasih lawan yg tara pas in game defeat mending mobile legend defeat kali bales win kali lu gak gw defeat kali bales defeat same kali kali bikin game yg niat player nya imbang gak tuju game player nya noob udah lose streak sampe stress menang vsclasik tolong sistem player nya update
"Jaringan lobbynya kacau gw gk bisa masuk in gamenya, ku coba game sebelah lancar tapi game ini malah kacau jaringannya, ngeklaim reward lama gak bisa ngedraft nunggu 1 jam belum tentu bisa, kacau, Dan tidak semua player punya wifi, jika ingin berkembang mohon di upgrade pengaturan jaringannya",1,Negatif,jaringan lobbynya kacau gw gk bisa masuk in gamenya ku coba game sebelah lancar tapi game ini malah kacau jaringannya ngeklaim reward lama gak bisa ngedraft nunggu  jam belum tentu bisa kacau dan tidak semua player punya wifi jika ingin berkembang mohon di upgrade pengaturan jaringannya,jaringan lobbynya kacau gw gk masuk in gamenya ku coba game sebelah lancar game kacau jaringannya ngeklaim reward gak ngedraft nunggu jam kacau player wifi berkembang mohon upgrade pengaturan jaringannya,"['jaringan', 'lobbynya', 'kacau', 'gw', 'gk', 'masuk', 'in', 'gamenya', 'ku', 'coba', 'game', 'sebelah', 'lancar', 'game', 'kacau', 'jaringannya', 'ngeklaim', 'reward', 'gak', 'ngedraft', 'nunggu', 'jam', 'kacau', 'player', 'wifi', 'berkembang', 'mohon', 'upgrade', 'pengaturan', 'jaringannya']",jaring lobbynya kacau gw gk masuk in gamenya ku coba game belah lancar game kacau jaring ngeklaim reward gak ngedraft nunggu jam kacau player wifi kembang mohon upgrade atur jaring
"Nice Game Game. Untuk sekarang belum ada Yang Salah jika Ada mungkin aku akan memberi tahu nanti. Edit : setelah bermain kurang lebih 1 bulan, saya ingin menyarankan ke developer agar memaksimalkan Perfomance dalam game soalnya kadang"" Pas War Tiba-tiba Fps nya drop yang tadi 60 fps jadi 30-9 fps,agak menganggu soalnya. Ya sy berharap ini segera diatas yg HP spek menengah (Ram 3/4). Dan developer bisa kamu membuat Garis di level lawan saat memakai execute agar memudahkan penggunanya.",5,Positif,nice game game untuk sekarang belum ada yang salah jika ada mungkin aku akan memberi tahu nanti edit  setelah bermain kurang lebih  bulan saya ingin menyarankan ke developer agar memaksimalkan perfomance dalam game soalnya kadang pas war tibatiba fps nya drop yang tadi  fps jadi  fpsagak menganggu soalnya ya sy berharap ini segera diatas yg hp spek menengah ram  dan developer bisa kamu membuat garis di level lawan saat memakai execute agar memudahkan penggunanya,nice game game salah edit bermain menyarankan developer memaksimalkan perfomance game kadang pas war tibatiba fps nya drop fps fpsagak menganggu ya sy berharap diatas yg hp spek menengah ram developer garis level lawan memakai execute memudahkan penggunanya,"['nice', 'game', 'game', 'salah', 'edit', 'bermain', 'menyarankan', 'developer', 'memaksimalkan', 'perfomance', 'game', 'kadang', 'pas', 'war', 'tibatiba', 'fps', 'nya', 'drop', 'fps', 'fpsagak', 'menganggu', 'ya', 'sy', 'berharap', 'diatas', 'yg', 'hp', 'spek', 'menengah', 'ram', 'developer', 'garis', 'level', 'lawan', 'memakai', 'execute', 'memudahkan', 'penggunanya']",nice game game salah edit main saran developer maksimal perfomance game kadang pas war tibatiba fps nya drop fps fpsagak menganggu ya sy harap atas yg hp spek tengah ram developer garis level lawan pakai execute mudah guna
Game nya sudah bagus thanks buat developer tapi menurut ku gamenya gak cocok buat HP atau device rendah kek punya gua sering ngelag padahal udah grafik paling low tolong diperbaiki biar bisa semua hp mainin game ini,5,Positif,game nya sudah bagus thanks buat developer tapi menurut ku gamenya gak cocok buat hp atau device rendah kek punya gua sering ngelag padahal udah grafik paling low tolong diperbaiki biar bisa semua hp mainin game ini,game nya bagus thanks developer ku gamenya gak cocok hp device rendah kek gua ngelag udah grafik low tolong diperbaiki biar hp mainin game,"['game', 'nya', 'bagus', 'thanks', 'developer', 'ku', 'gamenya', 'gak', 'cocok', 'hp', 'device', 'rendah', 'kek', 'gua', 'ngelag', 'udah', 'grafik', 'low', 'tolong', 'diperbaiki', 'biar', 'hp', 'mainin', 'game']",game nya bagus thanks developer ku gamenya gak cocok hp device rendah kek gua ngelag udah grafik low tolong baik biar hp mainin game
"Saya turunkan Bintang. Bagus HOK,namun semakin ke sini semakin banyak pemula, khusus buat pemula,kalo mau coba hero itu di mode simulasi atau normal.jangan di mode Ranked!!!! efeknya rank jadi tidak karuan, semakin banyak bot dan ketololan. Tolong pembagian dalam system Rank di perbaiki.",2,Negatif,saya turunkan bintang bagus hoknamun semakin ke sini semakin banyak pemula khusus buat pemulakalo mau coba hero itu di mode simulasi atau normaljangan di mode ranked efeknya rank jadi tidak karuan semakin banyak bot dan ketololan tolong pembagian dalam system rank di perbaiki,turunkan bintang bagus hoknamun pemula khusus pemulakalo coba hero mode simulasi normaljangan mode ranked efeknya rank karuan bot ketololan tolong pembagian system rank perbaiki,"['turunkan', 'bintang', 'bagus', 'hoknamun', 'pemula', 'khusus', 'pemulakalo', 'coba', 'hero', 'mode', 'simulasi', 'normaljangan', 'mode', 'ranked', 'efeknya', 'rank', 'karuan', 'bot', 'ketololan', 'tolong', 'pembagian', 'system', 'rank', 'perbaiki']",turun bintang bagus hoknamun mula khusus pemulakalo coba hero mode simulasi normaljangan mode ranked efek rank karuan bot tolol tolong bagi system rank baik
"Di game gua main normal, tapi tiba-tiba setelah main ada yang ngelaporin gua padahal gua main tadi main normal loh ikut war juga, ini gimana sih, sistem peringatan nya, karena itu bintang rank gua turun, sorry gue kasih bintang 1 dulu, semoga kedepannya penilaian peringatan itu lebih baik lagi 🙏",1,Negatif,di game gua main normal tapi tibatiba setelah main ada yang ngelaporin gua padahal gua main tadi main normal loh ikut war juga ini gimana sih sistem peringatan nya karena itu bintang rank gua turun sorry gue kasih bintang  dulu semoga kedepannya penilaian peringatan itu lebih baik lagi ,game gua main normal tibatiba main ngelaporin gua gua main main normal loh war gimana sih sistem peringatan nya bintang rank gua turun sorry gue kasih bintang semoga kedepannya penilaian peringatan,"['game', 'gua', 'main', 'normal', 'tibatiba', 'main', 'ngelaporin', 'gua', 'gua', 'main', 'main', 'normal', 'loh', 'war', 'gimana', 'sih', 'sistem', 'peringatan', 'nya', 'bintang', 'rank', 'gua', 'turun', 'sorry', 'gue', 'kasih', 'bintang', 'semoga', 'kedepannya', 'penilaian', 'peringatan']",game gua main normal tibatiba main ngelaporin gua gua main main normal loh war gimana sih sistem ingat nya bintang rank gua turun sorry gue kasih bintang moga depan nilai ingat
"Game nya bagus, tapi kenapa sinyal saya bagus tapi selalu ketika matchmaking saya tidak bisa masuk/menghubungkan ulang , alhasilsaya selalu terkena pengurangan reputasi , tolong developer beri saya kompensasi",1,Negatif,game nya bagus tapi kenapa sinyal saya bagus tapi selalu ketika matchmaking saya tidak bisa masukmenghubungkan ulang  alhasilsaya selalu terkena pengurangan reputasi  tolong developer beri saya kompensasi,game nya bagus sinyal bagus matchmaking masukmenghubungkan ulang alhasilsaya terkena pengurangan reputasi tolong developer kompensasi,"['game', 'nya', 'bagus', 'sinyal', 'bagus', 'matchmaking', 'masukmenghubungkan', 'ulang', 'alhasilsaya', 'terkena', 'pengurangan', 'reputasi', 'tolong', 'developer', 'kompensasi']",game nya bagus sinyal bagus matchmaking masukmenghubungkan ulang alhasilsaya kena kurang reputasi tolong developer kompensasi
"terlalu banyak dari sistem saya sudah melapor ke customer service tetapi matchmaking tidak jelas saya sudah bermain 4 jam lebih ternyata hasil akhir saya bermain hanya mengurangi 3 bintang dari total 4 jam bermain bikin saya lelah, dan ga berguna saya kasih rating rendah buat game ini dan matchmaking nya (dark sistem)",1,Negatif,terlalu banyak dari sistem saya sudah melapor ke customer service tetapi matchmaking tidak jelas saya sudah bermain  jam lebih ternyata hasil akhir saya bermain hanya mengurangi  bintang dari total  jam bermain bikin saya lelah dan ga berguna saya kasih rating rendah buat game ini dan matchmaking nya dark sistem,sistem melapor customer service matchmaking bermain jam hasil bermain mengurangi bintang total jam bermain bikin lelah ga berguna kasih rating rendah game matchmaking nya dark sistem,"['sistem', 'melapor', 'customer', 'service', 'matchmaking', 'bermain', 'jam', 'hasil', 'bermain', 'mengurangi', 'bintang', 'total', 'jam', 'bermain', 'bikin', 'lelah', 'ga', 'berguna', 'kasih', 'rating', 'rendah', 'game', 'matchmaking', 'nya', 'dark', 'sistem']",sistem lapor customer service matchmaking main jam hasil main kurang bintang total jam main bikin lelah ga guna kasih rating rendah game matchmaking nya dark sistem
"Perbaiki masalah jaringan bos.. masa di luar game bagus, tapi saat game play buruk, sering banget PING tiba-tiba merah, malah sistem nya minta player cek koneksi jaringan.! Di akhir pertandingan agak delay, saat login juga delay, cek jaringan bagus tapi buruk di gameplay PING nya naik turun.. Di game onlane yang lain jaringan saya gak ada masalah..",1,Negatif,perbaiki masalah jaringan bos masa di luar game bagus tapi saat game play buruk sering banget ping tibatiba merah malah sistem nya minta player cek koneksi jaringan di akhir pertandingan agak delay saat login juga delay cek jaringan bagus tapi buruk di gameplay ping nya naik turun di game onlane yang lain jaringan saya gak ada masalah,perbaiki jaringan bos game bagus game play buruk banget ping tibatiba merah sistem nya player cek koneksi jaringan pertandingan delay login delay cek jaringan bagus buruk gameplay ping nya turun game onlane jaringan gak,"['perbaiki', 'jaringan', 'bos', 'game', 'bagus', 'game', 'play', 'buruk', 'banget', 'ping', 'tibatiba', 'merah', 'sistem', 'nya', 'player', 'cek', 'koneksi', 'jaringan', 'pertandingan', 'delay', 'login', 'delay', 'cek', 'jaringan', 'bagus', 'buruk', 'gameplay', 'ping', 'nya', 'turun', 'game', 'onlane', 'jaringan', 'gak']",baik jaring bos game bagus game play buruk banget ping tibatiba merah sistem nya player cek koneksi jaring tanding delay login delay cek jaring bagus buruk gameplay ping nya turun game onlane jaring gak
"Tolong sedikit perbaiki Matchhmakingnnya,lawannya harus setara dengan tim kita,gamenya bagus tapi sangat sulit karna matchmaking nya tidak pas,contohnya tim kita bermain jelek tapi musuhnya jago bisa kerja sama,",2,Negatif,tolong sedikit perbaiki matchhmakingnnyalawannya harus setara dengan tim kitagamenya bagus tapi sangat sulit karna matchmaking nya tidak pascontohnya tim kita bermain jelek tapi musuhnya jago bisa kerja sama,tolong perbaiki matchhmakingnnyalawannya setara tim kitagamenya bagus sulit karna matchmaking nya pascontohnya tim bermain jelek musuhnya jago kerja,"['tolong', 'perbaiki', 'matchhmakingnnyalawannya', 'setara', 'tim', 'kitagamenya', 'bagus', 'sulit', 'karna', 'matchmaking', 'nya', 'pascontohnya', 'tim', 'bermain', 'jelek', 'musuhnya', 'jago', 'kerja']",tolong baik matchhmakingnnyalawannya tara tim kitagamenya bagus sulit karna matchmaking nya pascontohnya tim main jelek musuh jago kerja
"keren yg ini atuh moba nya, hero gratisan skin bagus gratisan buat pemula juga, event event nya mantap, voice karakter nya saat battle pada kocak🤣🤣, game lancar jaya buat ram 4gb juga",2,Negatif,keren yg ini atuh moba nya hero gratisan skin bagus gratisan buat pemula juga event event nya mantap voice karakter nya saat battle pada kocak game lancar jaya buat ram gb juga,keren yg atuh moba nya hero gratisan skin bagus gratisan pemula event event nya mantap voice karakter nya battle kocak game lancar jaya ram gb,"['keren', 'yg', 'atuh', 'moba', 'nya', 'hero', 'gratisan', 'skin', 'bagus', 'gratisan', 'pemula', 'event', 'event', 'nya', 'mantap', 'voice', 'karakter', 'nya', 'battle', 'kocak', 'game', 'lancar', 'jaya', 'ram', 'gb']",keren yg atuh moba nya hero gratis skin bagus gratis mula event event nya mantap voice karakter nya battle kocak game lancar jaya ram gb
"Sebenarnya semuanya udah bagus. cuman, ngak tau kenapa pas lagi main, tiba-tiba internetnya lemot. padahal baru beli paket data. apalagi pas ada musuh dateng. Giliran pas ngak ada musuh, internetnya aman-aman aja. tapi ini ngak berlangsung selamanya kok. kadang juga lancar. cuman, hampir tiap main begitu.",4,Positif,sebenarnya semuanya udah bagus cuman ngak tau kenapa pas lagi main tibatiba internetnya lemot padahal baru beli paket data apalagi pas ada musuh dateng giliran pas ngak ada musuh internetnya amanaman aja tapi ini ngak berlangsung selamanya kok kadang juga lancar cuman hampir tiap main begitu,udah bagus cuman ngak tau pas main tibatiba internetnya lemot beli paket data pas musuh dateng giliran pas ngak musuh internetnya amanaman aja ngak kadang lancar cuman main,"['udah', 'bagus', 'cuman', 'ngak', 'tau', 'pas', 'main', 'tibatiba', 'internetnya', 'lemot', 'beli', 'paket', 'data', 'pas', 'musuh', 'dateng', 'giliran', 'pas', 'ngak', 'musuh', 'internetnya', 'amanaman', 'aja', 'ngak', 'kadang', 'lancar', 'cuman', 'main']",udah bagus cuman ngak tau pas main tibatiba internetnya lot beli paket data pas musuh dateng gilir pas ngak musuh internetnya amanaman aja ngak kadang lancar cuman main
lumayan bagus tapi untuk matching biasanya lama banget jadi kyk harus relog dlu bru bisa kadang jg masih lama buat nyari matching. jujur dr semua fitur dan hero² nya udh bagus aplg buat voice yg bahasa cina Bagus banget🤩 tapi tolong untuk nyari matching nya terlalu lama🥲,4,Positif,lumayan bagus tapi untuk matching biasanya lama banget jadi kyk harus relog dlu bru bisa kadang jg masih lama buat nyari matching jujur dr semua fitur dan hero nya udh bagus aplg buat voice yg bahasa cina bagus banget tapi tolong untuk nyari matching nya terlalu lama,lumayan bagus matching banget kyk relog dlu bru kadang jg nyari matching jujur dr fitur hero nya udh bagus aplg voice yg bahasa cina bagus banget tolong nyari matching nya,"['lumayan', 'bagus', 'matching', 'banget', 'kyk', 'relog', 'dlu', 'bru', 'kadang', 'jg', 'nyari', 'matching', 'jujur', 'dr', 'fitur', 'hero', 'nya', 'udh', 'bagus', 'aplg', 'voice', 'yg', 'bahasa', 'cina', 'bagus', 'banget', 'tolong', 'nyari', 'matching', 'nya']",lumayan bagus matching banget kyk relog dlu bru kadang jg nyari matching jujur dr fitur hero nya udh bagus aplg voice yg bahasa cina bagus banget tolong nyari matching nya
Sistem nya tidak jelas ketika mencari lawan yg master tetapi tim saya berisi player yg masih di tier platinum sedangkan musuh di isi tier master terus bagaimana geme ini memilih tim dan musuh saya tidak suka geme ini. Sya sudah bermain geme ini lebih 3 bulan tetap saja geme ini banyak kekurangan nya lebih baik saya bermain mobile legends,1,Negatif,sistem nya tidak jelas ketika mencari lawan yg master tetapi tim saya berisi player yg masih di tier platinum sedangkan musuh di isi tier master terus bagaimana geme ini memilih tim dan musuh saya tidak suka geme ini sya sudah bermain geme ini lebih  bulan tetap saja geme ini banyak kekurangan nya lebih baik saya bermain mobile legends,sistem nya mencari lawan yg master tim berisi player yg tier platinum musuh isi tier master geme memilih tim musuh suka geme sya bermain geme geme kekurangan nya bermain mobile legends,"['sistem', 'nya', 'mencari', 'lawan', 'yg', 'master', 'tim', 'berisi', 'player', 'yg', 'tier', 'platinum', 'musuh', 'isi', 'tier', 'master', 'geme', 'memilih', 'tim', 'musuh', 'suka', 'geme', 'sya', 'bermain', 'geme', 'geme', 'kekurangan', 'nya', 'bermain', 'mobile', 'legends']",sistem nya cari lawan yg master tim isi player yg tier platinum musuh isi tier master geme pilih tim musuh suka geme sya main geme geme kurang nya main mobile legends
