review,score,Label
review main launchingdevice rog fps ms gamplay ms virtual button set sensitif full skill button terkadang merespon sentuh sentuh kali bru skil aktif repot war system match buruk single player musuh duotrio squad player noob bot rank mastergrand master,2,Negatif
heran komen yg bilang stuck loading tanding yg ga balance bug hei bro game rilis indo yg nama bug loading ku jaring hp lancar kali rilis sampe yg ga balance bintang ketemu bintang jg kecuali mabar bawahnyamenurut ku matching jg bagus ga rebut role main enak aja wlw aja ketemu yg ga jago ya bgtu gam,5,Positif
bagus bgt game nya sayang dark sistem ga nahan player solo kasih bot tim ketenu parti duo rank musuh ranj gw msih platinum,1,Negatif
lg level invinite tolng baik pas serang musuh bergerakkarena kaku serang gerak ga mobile legendkurang nyaman serang gerak,5,Positif
fitur all hero trial card main lalu troll rangked match sayang sisi all hero trial card bagus aplikasi sebab gairah main kurang salah tuju main kumpul heroes battle point game sungguh sayang,2,Negatif
yg desain matchmakingnya bego ramah solo player gw main solo team gw player solo kasi lawan party fix gw uninstall gamenya blacklist gak mainin lgi,1,Negatif
game baik recall base nya baik bos game nya keren grafik nya manja mata banget,5,Positif
game nya bagus karakter kalo bagus bagus banget damagenya tau lebih hero nya arah lane visual bagus cuman kalo jaring gak bagus ngelag pemberitahuan sinyal pas jalan tarik tarik ngeri banget untung pas ngelag narik hero loncat terbang,4,Positif
awet cepat baik matchmaking player bot tingkat tanding banding tim buruk udah jiplak moonton masak gak bikin sistem ketat bikin gimik muncul petisi uninstall game,1,Negatif
overall sih gamenya bagus bgt dri grafik animasi suara bahasa indonesia yg gaul sistem lane pilih sesuai jdi gk tabrak laneroll player game dark sistem dri game belah developer game gk kikir ngasih skin skin epic kasih betah main game animasi skinnya bagus skin gratis,5,Positif
ukur nya banding game mlbb yg gak ngelek honor king games nya loding nya lamaricol nya benerdan penting ngelek fait timeklw gak fait gak ngelekgiliran perang musuh ngelek terkadang gak gerak rilis tingkat sedikitsudah kayak gin games gak benerin sekarangsaya jamin games honor king gak tahan,1,Negatif
game yg sngt bagus sayang player yg g maen dgn nya kayak negara philipina main enak hati mikirn role yg tabrak tolong ketat sistem nya,4,Positif
game jelek sistem mvp sampah aju report sampah udah kill gak mvp yg feeder mvp coba fungsi kda bagus kalo gak mvp masalahin playernya yg join tim fight tim fight mati delu tim fight sistem report yg gak guna tim langgar atur pakai lanemencuri lane mereportnya hasil dibaw,1,Negatif
game nya bagus sayang nye bohong main bnyk tidak jelas dlm game barusan banget main tengah game tbtb gak gerak gak jls nya lgi relog loding game nya berahir riwayat game nya bgt bug yg gak harus nya gmnh nikmat gameplay main game untung hilang bosan senang batmod karna game yg bug tdk jls game rusak kntl,1,Negatif
gamenya bagus gak kayak ml rolenya udah tentuin gak ngetroll sistem langgar pokok bagus deh kasih bintang,5,Positif
game bagua skin suguh cantik tawan gameplaynya tarik butuh kerjasama tim yg egois moga kembang nomer,5,Positif
match making ter tolol gw alamin ya game tim player toxic line gw rebut satu diem aja satu maju sampe base musuh gak war gak toxic mobile legends toxicnya lebih ml tolol,2,Negatif
frame drop maen game jenis aov aman fps gamenya kurg optimized device kondisi hp prima batre atas internal aman ping bawah ms gamenya aja yg kurg optimisasi dlu aov jg kesini aov stabil harap hok jg kemudi stabil kode program apresiasi cs hok yg tanggap,2,Negatif
bagus rapi damagenya optimal stun nya optimal battlefield nya baik bahasa interface control layout mudah main mudah erti gamenya bagus,5,Positif
ok cuman sayang nya nge lag siang sampe malam jam malem lancar nya pas jam malem atas sampe pagi kalo aplikasi lancar ngga nge lag tpi cuman pas main game aja nge lag siang sampe malem nya trus match matching nya dibenerin pagi mabar masterketemu orang udah grandmaster ngga imbang ya aja nya sinyal ping match matching nya adil master temu master,4,Positif
tolong koneksi game perbaikikarena stabil main terkadang ngelagjadi tolong baik koneksi pengaruh main,2,Negatif
sbnrnya gamenya enk cmn msi kurang ngerasain spawnnya turet habis pdhl mati turet serasa kertas mudah hancur damage ga stabil mudahhan aja si perbaikinnti g laku loh editgblk bet ni game sistim kda ga jlskasi dispensasi sm org yg gdng minimal kda bagusingw habisin bintang,1,Negatif
gajelas game udh bikin gua emosi gua player solo ketemu tim bego mulu musuh jago udh gitu wr hero jungler favorit gua turun game gak ngecarry kalo tim gak kompak mohon kalo main solo kasih darksistem mulu bikin kesel aja noh game,5,Positif
game plagiat gw gak suka game tarung susah buffnya posisi gak enak iklan ngebandingin ml ngedonlod hero skin nya gb skin nya tipis banget efek skil enterance nya kalo ml mb nya kalo hok mb nya background game nya polos banget ga seru seru musik nya bagus ml sih kalo ml event skin hero pelit suka papi moonton,1,Negatif
fitur ai yg ganti afk bodoh mohon paham pasar marketing player playernya anak anak yg full main game seringkali main sela aktifitas dagang jual paksa men skip main jual barang ai ganti buruk dlm main developer ai otak yg cerdas mohon main yg afk diam,1,Negatif
bagus gamenya kalo ngasih skin gratis bintang karna yg ga puas kaya nge ban nya ku ga kaya ban kn lumayan ya dark sistem nya banget capek kalo dapet team dark sistem,1,Negatif
game aneh playernya sampah dark system aneh player bendera cina gak kasih sangsi banget feed player indo kena sangsi game rusak game aneh bagus sistem ml playernya toxic gak dark system kayak game tolong berantas dark system nya udah level muak game kecewa berat kasih skin gratis kalo sistem nya aneh bikin darah,1,Negatif
benerin dark system nya tolol gitu aja ampe lose streak x tier kagak kasih tim bener game tolol gw udah usaha main bener gilir bintang kasih tim tolol yg gak tau main ujung bikin lose streak,1,Negatif
game seru pokok titik kadang kena dark sistem pas rank nyata ni game tetep seru bansos butuh game seru ya papa tencent hati kasih event tarik seru papa tencent plis tolong bikin event skin gratis shouyue epic user shouyue plis papi tencent hati,5,Positif
ayo bug sinyal fix ngalahin ml ko gin ga benerin malumaluin nama tencent aja yg nge bug game lu ajg nyalahin sinyal gwe gwe main ml lancar aja gilir main game ngelag ajg sumpah dev tolol buka introspeksi nyalahin player bagus jdi alas gwe ga pindah ml,1,Negatif
game bagus mudah serang musuh hero dapatkansemoga game kembang bagus ya makas,5,Positif
jelek karna match bebas pilih lane fitur susah main muas kasih lane lane suka mulu suka farm lane nya roaming tambah roaming otomatis gak puas karna suka farm lane hero farm lane kalo nya mending kasih pilih biar puas mampu,1,Negatif
game nya bagus main seteam afk match team rugi karna poin turun afk hukum rang poin tenar tolong diperbaikin rugi solo player teman team afk pasrah,1,Negatif
jujur game ting menang main ranked situ situ x menang x kalah beneran ril gitu trus ranked loh,1,Negatif
download game bagus osnya grafik ga login bug lag mbps jaring lag parah,1,Negatif
plis developer pas mode offline hero beli skin oleh tolong baik game suka banget moga dengar mkasih tencent puas jaya hok tambahin mayene mode off nyah plis yah kaya game belah mode offline nyah komplit skin hiro,5,Positif
sistem udah matchmakingnya minus player milih role bagi role utama role banyak mati role ushakan sitem role aja honor of king tolong dah losestreak mulu sakit hati ketemu publik mati terus tolong usaha role pilih meminimalisir feeder team sdh baik kasih bintang,1,Negatif
alangkah nya ban hero hok banyak hero hok yg kuat overpower match fariativ leluasa main jikala tambah sistem ban hero nerf hero yg overpower usaha wakil suara player mohon erti developer terima kasih,4,Positif
matchmaking imbang turut aneh buang digame main match menang kalah i play this game for fun but what i get is stress,1,Negatif
saing dri game saranin mending hero yg kenal kayak hero one piece naruto mortal kombat cuman sih ramethank you,4,Positif
power hero adil kali kali temu musuh kena damage hp gak kurang samasekali khusus hero princess forest area damage nya mohon kurang hero mati area damage lebar terima kasih moga game kembang,1,Negatif
maaf tencent ku kasih bintang dlu tolong jaring main dibenerin ketemu musuh merah pas mati hijau jaring tolong kurang dark system filipina myanmar indonesia malaysia iya kui jungler sun bin jungler marcopolo clash lane edit jaring udah baik kadang merah dark system,4,Positif
halo lapor bug mana loading screen masuk henti loading screen lambat pasuk tanding dampak main deteksi diam pasuk match tunda relog ulang ganggu nyaman main game developer kunjung benah uninstall,1,Negatif
player solo rekomendasi main game tim gak main musuh tim bagus dark system parah game belah,1,Negatif
grafik sih oke oke aja sistem draft pick kayak ti rank point dapet tim dark sistem baik developer males gua klo main solo dapet dark sistem,1,Negatif
main bagus pingnya buruk posisi menang sengaja sistem sistem dark sistem curiga menang berturutturut kalah karna pingku dadak jelek sengaja sistem sehat adil game kompetitif developer kompetitif player nikmat gamenya ituatau curang,5,Positif
kalah masuk akal lose street tanding adil kalah kali kasih menang kali kalah dark system beri tim cocok cacat,5,Positif
matching game nya rusak kasih tim feeder musuh jago jago player negri bikin server aja cuman beban feeder mending main moba belah aja dah,1,Negatif
tolong tim imbang match ketemu orang full party dah top global dah bagus bagi tim nya adil player blm main dah ketemu player championship orang tolong tim nya imbang,2,Negatif
sih main match rankedclassic rekan tim ga kuatlemah gilir tim musuh kuatjagoand tim musuh darah nya banyakga gampang abis bunuh hewan nya dikit betulgiliran dikit bener darah nyagampang abiss bunuh hewan lhoo laen kale baik bug ny,5,Positif
gamenya bagus kurang mode offline karakter lengkap ga pake skin tolong revamp haro li bai li xin luna main musuh ga tara rank gold kasih musuh top hero provinsipunya titel hero kasih teman tim hobi trol feeder tolong imbang,4,Positif
game udah download udah coba langkah hero kaku tolong baik map burik kek map mobile legend kalo eliminasi musuh tolong kayak mobile legend pake bahasa bahasa indonesia gk suka dengar,5,Positif
game dah dark sistem coba ada fitur banned permanen main kaga jelasudah naikin rank susahini settingan hokbiar player susah rankupdate bug kaga jelaslost treak tebak ama player,1,Negatif
developer game bagus grafis gameplay jurus nya mohon gera hero nya kaku putar lari dngn analog mohon halus jga tingkat cepat main nya biar gameplay nya fasthand fast kalah moba legend,4,Positif
bagus sih grafik bagus developer nya banget ngasih skin ya bikin ngakak suara hero makek bahasa gaul lucu turut sih gem worit download worit gak nih,5,Positif
game parah mobile legend kasiin team ga platinum turun gold report orang afk main asal banned orang kasiin team bagus koneksi hp bagus ping ubah lag skill delay tolong lihat cheat mobile legend lag main periksa baik game tutup saing mlkalau aov hancur,1,Negatif
matcmaking nya kecewa player dark sistem player kulitas rendah player tim yg afk akibat kalah solo player setting selau lose streak,1,Negatif
grafik bagus main lancar udah ndapatin skin epicnya modal login game bagus ml udah hok bikin hibur ml game nya bikin sakit hati matchmaking gabener ga aktif kasih kali udah ml plagiat niru lord hok hok emang is the bestt ml is the trash game,5,Positif
bagus banget hero murah gak kayak ml voice line bahasa indonesia gaul banget kayak zaman salut rekomendasi banget game moba cobain deh ngasih hadiah kemarin rilis eh tau udah hero coba deh suka,5,Positif
developer kasih tim anti indonesia x lose ketemu indo bener aja player usak mood tau ga ya tau indo malu aja ketemu tim indo kaya ginian,1,Negatif
matchmaking imbang master coba hero dark sistem nya parah game belah main kali menang x doang tolong baik dark sistem nya,1,Negatif
event skin gratis gampang dapetin skin matchmaking oke bgt ketemu orang yg ga sesuai tiernya gw udh nyampe tier mythic ketemu yg tiernya gm mythic yg maennya kaya gold platinum moga dibenerin sih ingame udh dijelasin kalo sistem matchmakingnya fair ga sefair,4,Positif
sorry kasi bintang iklan aja gak dark sistem game gak kayak game belah aja,1,Negatif
overall bagus sih kalo mode offline lengkap hero plus mainin skin nya mohon rilis patch depan,5,Positif
matchmaking beranta musuh atas tier dapet tim tier aneh yg mati sampe kali mvp game ngerusak mental orang banget parah grafik udah lumayan mending rilis global kasih tau dlu gimana hitung poin mvp gw udah kill assist poin rendah cuman gara gold gw dikit sampah,1,Negatif
matchmaking udah bagus event bagus token ga pelit diskon goda cuman kesini susah nyelesain eventnya,5,Positif
atur ga lengkap analog diam angel kamera zoom out susah pake angela musuh nya ga liat zoom in skill angela jarak,1,Negatif
game gak jelaspelanggaran dikit baned permanen apa permainanya bagus mudah paham mlbbmain mlbb ban pakek permanenhok game syaratkita user mlbb ya bos yacuma ken aja main hokhero intem emblem hok susah pahamidamage hero gk jelaswajar langgar game gaya baned permanen toleransihati top upkalau gak nyesel main hok jangka nantinyabaned permanen ngeri top up,1,Negatif
gamenya sih udah bagus pilih teamnya bagusmasa main ketemu team astaghfirullah haladzim banget tingkah lakunyaada jungler role asli mage mage role asli archer dah gitu ketemu sun bin jungler astaghfirullah haladzim gm coba masyallah banget,5,Positif
terimakasih level infinity dengar luah main tolong baik kualitas vidio stream turnamen game ukur game zaman kualitas buruk tolong baik turnamen salah game tarik minat hidup,5,Positif
konyol sinyal bagus lancar game yg berat gilir main pas war ping ending nya kena skors sengaja bundir ga kali kena report mulu gw pilih stop main game,1,Negatif
udah ga komentar apa player moba saat coba nerima isi player random game moba sistem nya masalah main trus serius afk usaha aktif saat tim buruk anggap salah sistem reputasi kurang ga tau salah dark sistem beneran game beneran sengaja lama game,1,Negatif
lose streak kali jeda akibat bnyak player gak tau main dark systemtingkat parah nya lebih game belah heran ny tier master atashaaahh good by aj gin,1,Negatif
minn kasih musuh keras bosen menang oh iyaa tolong kasih tau player ga tau maindan negara phmyanmar india drak system semuaaa,5,Positif
kasih tim bot hok biar game lu dead game tolong kasih team yng imbang napa masak kalah ketimbang winya gk banyak dark sistem ni game sepi kayak gin minimal kayak game belah napa ngasih team gak becus ni game dead game beneran jengkel gue,1,Negatif
bagus tp aja animasi karakter nya recallrecall skin kayak patung kaku karakter hero nya aja,5,Positif
minggu login bug parah udah loading pas main gak jalan pas war patah patah gimana sih ni pas seru war kayak robot gak gerak gerak kasar ganggu performa main alhasil uninstall aja,1,Negatif
tolong ban masuk game bug hero muncul gera relog masuk hubung ulang masuk jaring lancar rugi player report tim player solo,5,Positif
sinyal pas masuk game langsung drop maen game lancaraja matchmakingnya ngeri tim orng asa main dua yg orngnya beban males maen sayang hero kerenmungkin bnyak yg game belah,1,Negatif
grafik amah skil hero bagus ketimbang ml tolong item kasih warna biar mudah ganti milik item trus tolong singkat masuk ranked krna embelembelnya,1,Negatif
segi game bagustapiyg bikin game sebal game sebelahserver nya teman tim botuntuk langgar ya sbtas ingat game belah mobile legendskalau teman afk bot kompensasi kurang nya bintangkalau gamehokmalah biarkankalah xhabis kasih tim bot biar kemenanganmemang sampah gamepantasan streamer nya gm,1,Negatif
nama ciri khas game cenderung adaptasi budaya china game developer nya orang china banding game mobile legend segi lore suka mobile legend karakter hero saji wilayah china nama nama hero desain hero aneka ragam pakai culture china game rilis china,1,Negatif
game kntl sistem matchingnya ampas banget kntl susah banget player solo sistem matchingnya player afk maksa jungler pake arcer dll kasih point protek bintang gw ngurang min legendnya gw dapet tim junglernya marcopolo mulu,1,Negatif
ketemu player feeder kali gpp seringmohon yg sangkut pikir solusinyakompensasi hukum ringan,4,Positif
game bintang report rekan team jelasjelas ga partisipasi mvp kadang kda bagus tim kda nya jelek mvp bantu report player beban deteksi langgar capek dah main game ga kembang spel bintang spel delay skin event muncul,1,Negatif
main mode normal mudah menang main rank sulit menang matchmaking imbang main rank rekan tim feed hero powernya tim musuh main cakap kompak rugi tolong baik sistem matchmaking nya adil,1,Negatif
udah bagus sih segi grafik kontrol dll fitur moba coba skin latih matcmakingnya gin maksud tuh ga imbang jdi susah rank main gransmaster lawan keras banget teman main kaya astaghfirullah,4,Positif
main match suka game karna event skin efek masingmasing hero bagus matchmaking sangatsangat aneh main main solo match hasil win lose tier suka game ubah suka buang bintang tambah stuck tier master iv terima kasih tencent,1,Negatif
game buruk jarang bintang plus menang lindung bintang jarang beda mobile legend kecewa hok team bodoh musuh jago game susul aov yg mati suri,1,Negatif
grafis bagus smooth ringan pingin stabil good job hok karya yg tencent,5,Positif
ya kali nahan tombol skill nggeser map tibaskill pakai hero diam detik tolong,4,Positif
gamenya ku seru banget ya map nya luas event nya ni game turut harga main yg sistem nya tu nge deteksi tim yg main jelek trol,5,Positif
game ok min yg kn dn player damage tower tolong kuat min damage tower nggk desak kena game mati tower kn konyol kn musuh yg hajar selamat kn nggk masuk akal min,4,Positif
main sih ok lh ya kesini ga players yng main nya asal suka curi line gua main master sampe metc tpi gada hasil bintang turun yg ga ngotak ga masuk akal late game yg sakit nya mm assasien tpi tank gua kontrol kalah sma ml tolong baik kek gin trus auto unistal,1,Negatif
main nya bocil males main nya tolong baik sistem ambil lean ku hukum ringan g bnget tolong perbaikipemain nya nya ngtril ga da hukum berat gem burik,1,Negatif
game mantap saran tampil loading match tampil foto skin vs minimal skin epic gerak dikit skin legend skin exclusive gerak develover ya player menikamati skin legend exclusive terimakasih,5,Positif
game moba buruk bagi ranked rata rank grandmaster tim rank master rank diamond main rank grandmaster gendong tim dpt tim dark system cocok rank ga rata level grandmaster ban hero contoh tuh game belah rank yg ban,1,Negatif
game nya bagus kayak ml gak bagus sinyal sinyal tuh dah bagus mas ngeleg susah gitu ngeleg nya gak bikin kalah tolong baik ya,5,Positif
main clasic normal match rangked dapet nya dark sistem teruss kesini aneh ya nya rank platinum turun platinum parahh bangett hmmm mohob berat hati developerr baru sistem match nya berat belah game bagus segi match rank nya yg buruk,1,Negatif
mantap ni game mobaini ku cari segi mekanik gameplay udah enakkalo nama nama hero ganti simpel mudah ucap nama china yg sulit hafalkanitu aja sih hambat pahamin game nya karna ngahafalin nama hero suka lupa nama nya otomatis match gampang sulit kalo nama hero susah ga inget skill musuh gimana ajaitu aja sih masalahbiar kayak game sblah nama hero simple gampang diinget,5,Positif
game game belah kecewa matching imbang berat belah sdh fitur pilih lane matching yg curi lane user spt hukum berat hero yg stun nya recol masuk in game tdk langsung jalan tunggu detik animasi zoom in ku gak ngaruh jg efek nama item susah ajar susah paham nama hero jg,1,Negatif
assalamualaikum dev tolong chat sinyal yg gk suara nya tolong chat sinyal nya kasih suara keluh jelas item skill karna item jelas bahasa indonesia yg erti skill yg guna yg menejemen simpan tolong hapus tampil skin ruang simpan simpan ku penuh,5,Positif
segi tampil grafik nya bgus cuman game rank kalo usaha lawan yng tara rank nya gold lawan rank diamond season yng udah tier nya sulit naikin tier nya kadang easy kadang mode hard ruwet nya user solo ngandalin rekan jago maen pas udah capai level gampang langsung mokat pas ulti gak terima kalah bisa minimalisir lawan,4,Positif
harap matching nya sesuai skill playerdimana jago ketemu jago player jago skill pas pas nya stresgame nya tantang ujung ujung nya kalah player bosan tinggal game nya nabrak orang jago tim ajak kerjasamajadi harap matching depan sesuai,2,Negatif
parah sistem tim nyaselalu d kasih dark sistem musuh skil d segi rank kadang adilpdhl rilis global musuh yg tara,1,Negatif
banyak team feeder player solo jago apa main team feeder bagi team imbang kadang solo ketemu mabar rank ketemu team musuh ranknya team imbang sungguh sulit player solo,1,Negatif
tolong baik sistem sinyal ny kadang jaring bagus tpi lag war afk grafik udah oke dri segi sistem sinyal ny aja yg prlu baik,1,Negatif
grafik emang udah bagus kalo game buset susah bener tim gak ya tingkat terimakasih,5,Positif
hp ram gb download game iniberat makan simpan gb patah patah kurang mobile legends aja patah buang game mutu undur hero three of king game sampah,1,Negatif
game seru banget jaring lag sinyal bagus hero biron skill satu damage burst damage pliss aja makasih,4,Positif
bayak bug suka henti main gambar gak gerak suara bunyi pakai vivo spro aja henti,1,Negatif
tolong perhati cari matchnya menang kali kalah ad kala menang kali kalah game mudah cari auto matchnya pas game,1,Negatif
game aneh akun log out sebentar aja pas login rank udah turun riwayat tanding gk bukti gw kalah main rank gw ngerasa gk main rank aneh nya kartu lindung bintang bintang tetep turun tolong baik kalo ulah hok kasih info kalo ulah hecker tolong sistem yg ketat kayak mobile legends,1,Negatif
game yg bagus bahagia semenjak pindah mobile legends ukur gamenya kecil teman yg hpnya standar main kurang lag bug game terima kasih honor off kings,5,Positif
tolong pisah server negara rankedclasic game belah match player anomali negara beda negara tolong tingkat system anti joky rata tiersystem ranked signifikan player thanks,1,Negatif
mohon hero yg dipake main ranked dipake ranked master grandmaster suka orang coba coba hero peringkat ranked mohon adain item lifesteal from skill spell vamp,5,Positif
overall game nya bagus saran adain fitur hilang hero picking hero main hero gabisa main jdi milih hero main gampang adain fitur nya lobby jdi hero ter display hero pas picking hero pas main edit tambah adain voice japan game nya tolong,5,Positif
gameplay nya sepenuh nya sempurna beda china skill hero nya jing skill nya,4,Positif
cacat banyak atur orang login mas main udah kena langgar main kenal hero udah kena kurang credit score gak asik gak recomend seru seru bareng temen,1,Negatif
gamenya keren bagus grafik mantap cus buru download mumpung skin gratis klaim game ayo cepetan download keburu habis event nya download honor of kings,5,Positif
sedih banget ranked match lag parah mode aman jaring wifi bagus aja penyimpananram ruang kosong,4,Positif
bug tutup banner event tanding keluh customer service baik tolong baik,1,Negatif
terimakasih masuk respon baikoh yah depan nya adakan tambah hero roam donkkarena type hero roam pilih nya tolong tingkat rubah skill guiguzikarena jarang pakai herotrims,4,Positif
player bot ganggu push rank kontribusi team mvp lose,2,Negatif
aneh banget wifidata lancar ajatapi fps nya tibatiba drop milidetikms nya stabil sih menganggu banget push rank tolong perbaikin overall udah bagus banget game nya cuman aja sih game,4,Positif
kasi bintang kecewa game main x match kalah untun ketemu team trol coba hero mode rank kecewa sistem hukum berat player yg feed troll tolong hok hormat benah sistem game hukum player sengaja feed terimakasi hok baca saran,1,Negatif
kasi bintang game iniini game udah mantapheroskingrafickpokonya game udah mantaptapi yg bikin sakit kepala main teman tim suka curi lane orang laincontohnya suka nyuri buf jangel suka main jangel kadang suka emosi teman tim yg player bot yg suka nyuribuf jangel deplovers mohon kasih ingat keras playerseperti sajah dri terimakasih,4,Positif
tolong developer tambahin hero roam ngasih efek stun trus montag nya hero roam ga over power aja banyakin skin kolaborasi nya kalo kolaborasi naruto,5,Positif
game rusak jaring bagus gk login game nya maksud cobak gilir udh masuk lobi pas main mala g masuk game nya yg mala kor poin yg kurang g main rank rusak hok tolol,1,Negatif
game play suka udah hero power cocok banget game play tolong player solo tuh kasih tim lawan solo beri tim kenap suka digabungin master gm padhl gua solo ketemu master aja bagus,5,Positif
bagus tp kendala sinyal lag d tanding trus drak sistem parah banyak yg ga main suka gerak parah,2,Negatif
tolong sesuai match nya bot diteam imbang match player susah tolong sama tiernya campur aduk yg jomplang team,4,Positif
gua suka game sistem arcananya gak kayak aov mana bayar gratis mohon developer hancur game gua suka main aov pake maloch atta allain arcananya mahal main pensiun gua gak peduli game gak ngalahin ml seengaknya tahan,5,Positif
game tolol dark sistem ketemu musuh jago bgt dapet tim dark sistem gak maingak ngerti rotasigatau item parah bgt match making nya asli ketemu orang yg udah kasih role tetep ngambil role kocak emng nih game,1,Negatif
baik min game bagus masalah unduh stack muncul error jaring bagus game aman aja ganti pakai wifi unduh alih jaring seluler masuk match stack ujung nak pinalty provider axis cemana,1,Negatif
kecewa kesini player cheater hack game mlbb masuk battle sampah mohon naik standard aman sepsrti launching dark system gak pwin gak kesini hancur gak benah sepi kaya mlbb gak seru rusuh atur kesini gak pw game,1,Negatif
susah x loading ya masuk game ya masalah jaring masuk tempur hubung otomatis jenuh seru game ya jdi baik jaring berat,1,Negatif
uninstall game hp uninstall aja game ga skin aja penting nyaman player ga top up game sistem matchmaking buruk game isi bot udah atur susah menang sistem matchmaking parah game mobile legends dark system parah uninstall aja rekomendasi utk didownload kasih bintang rame game sampah nyaingi ml sgera lapor kominfkom,1,Negatif
bulan main game grafis topcer cuman spek rednot war langsung ngelag ping turun moga upgrade terimakasih,4,Positif
udah bagus gamenya tolong baik jaring min barusan test striming ping frame padah resolusi rendah ping suka tentu,1,Negatif
lawan tara sulit menang main solo rank akibat rank turun master turun master,1,Negatif
plis benerin jaring nyaya enggak nya kalo emang ngeleg loby ijo kuningmerah ga ragu mainudahlah ijo main ngelegpake wifi udah copot berkalikali tetep samaganti data ga ngebantu banget,1,Negatif
ok grafik gameplay ui hero skillnya variasi yg lompat pasif unik gamenya kes mudah simpel gameplay seru tarik,5,Positif
sistem matching parah game belah dapet dark sistem pas cek profil nya udh sampe tier epic match ketemu dark sistem tolong baik,1,Negatif
bagus cuman translate voiceover muas terkadang bercambur contoh menang tulis menang voiceover skill not dengar aneh,5,Positif
knp bintang machtmaching nya yg adil sperti yg platinum temu dngn gold gk imbang tolong baik machtmaching nya knp frame drop,4,Positif
game rusak woy gk jls parah mobile legend sih gua unistall matchmaking nya asli gk jls game rusak system nya ngasih respond gk jls udh bantu,1,Negatif
grafikskin udah bagus manja mata efek sempurna jaringanping in game jalan lancar ping nya merah tier kasih tim buruk kalah kali menang kali tambah bintang ban larang main main main buruk,2,Negatif
masuk login banget masuk nya jaring bagus terkadang pas matching jaring hilang pdahal sinyal nya aman putus server aneh bgt,2,Negatif
tolong dark systemnya parah game belah alur dark systemnya tebak x lose streak x win x lose streak kadang x lose streak x win x lose streak game bot nya kadang tim bot nya musuh player cek riwayat tim parah ya game grafis bagus event gratis matchmaking nya kecewa setting dgn rapi player solo lose streak,2,Negatif
grandmaster tim nya suka ngeprank yaa gak ngeprank orang kda jelek erti tim aneh jeda main main alias istirahat cari refreshing inti fokus main game lupa sehat main jam itu main terima kasih hok,5,Positif
game bagus matchmaking buruk tier under legend kasih musuh bintang atas x temu trio bintang tim gaada legend guna fitur batas minimal bintang mabar bintang minimal teamate bintang sempit simpul matchmaking game sampah,1,Negatif
analog ga respon nyusahin war gerak diem jaring udah wifi g analog ga respon,2,Negatif
sistem matcmakingnya parah kali yg gm master aja dpet temen platinum yg bikin parah kali hero yg pakai pakai langsung rank alhasil bnyk yg maen rank coba hero,2,Negatif
tolong ngasih matchmakingnya adil dikit napa rank master kasih tim rank platinum lawan full rank master pilih role nya main kasih role pilih harus nya pilih diprioritasin,2,Negatif
mohon maaf bintang kurang bintang banget main sinyak bagusstabil wifi stabil alami frame drop mohon developer baik sayang gamenya bagus banget,1,Negatif
game moba terbaikpokonya the bestcuman keluh masuk game suka loading detikmohon baik ngeframe lobby,5,Positif
matchmaking imbang tim isi gm mythic lawan gm epiclegend mythic waras kalah ok orang gila anjir susah bilangin mati nyalahin temennyamasih bagus hok versi web ss balance ketemu lawan server asia lawan ituitu mulu seringkali nabrak temen tim lawan dikit legend epic b turun tim feed sengaja gak report aneh,5,Positif
tim development tolong sulit log in udah login susah ilang data gimana enjoy main udah minggu ngalamin udah download data ulang kali kali udah main capek,1,Negatif
kasih bintang karna game milik pola matcmaking yg menang kalah atur pola benarbenar brengsek id poq game game belah matchmaking nya benarbenar gila silah kunjung match history si id poq,1,Negatif
main game bosenjaringan g ngelagmending main game sebelahmain rank match kalah mulumaen game belah gk parah game inipertama main manja dgn lancar main rank atw clasicmakin kesini ancur broram serasa main game fcmaaf bintang duluklw ubah baik sinyal atw main rank matchbaru intal,1,Negatif
kasih bintang game unduh data internal game mendownload mode download wifi data seluler mati mendownload memori ram penuh mohon baik,4,Positif
jaring g wifi aja patah kadang gk mw gerak gk gin kualitas turun bentar ded game alias sepi even diutamain nyaman main abai b aja dah,1,Negatif
skin gratis dark system gw gak minat main game kalo dark system yah babi pls developer kasih musuh lemah biar naim rank cepat gitu loh pls yak ilangin dark system skin gratis dark system game game skin gratis busuk nya bagus ml danwkwkwkwk gak populer wkwkwkwk ikut saran dev stuck platinum emng gsme asw,1,Negatif
ku harap fitur hapus skin musuh rame karna kadang ku suka frame drop skin musuh bagus,5,Positif
kecewa sistem draft rank point rank dapet tim bot dapet tim point ranknya under otomatis gameplay skillnya beda mana balance game kompetitif,1,Negatif
sistem matchmaking rusak game player trollfeederafk kumpul tanding ngeframe suka rebut lane gilir lapor ga tanggap serius losetreak rank tingkat ngasih rekan tim yg bot gilir tim musuh yg pro nyesal juta nyesal kenal game adik yg download game saranin jangannn mending ml pensi main hok,1,Negatif
fisrt playnya oke kesini darksystem ngeluh kayak no respon developer main udah ngoyo skill jago main kasih tim bagus kali menang match kasih tim ampas kalah terus x kalah uninstall rame kah,5,Positif
tolong download game gameplaynya parah imbang main lawan player pro tim kontribusi main player pakai cheat player hukum main game kasih skin bagus game adil,1,Negatif
gamenya bagus oke mantap capai gm mabar orang main nyaman maaf kasih b game tarik gm mabar orang tier gm kasih b cape ketemu orang gabisa main kalah game belah mabar tier apa moba gabisa mabar hapus aja game nya,1,Negatif
