content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"dari dulu yg gk pernah di perhatikan yaitu bug signal. jangankan ketemu musuh, ketemu bot aja signal langsung merah.. kapan mau di perbaiki??",1,Negatif,dari dulu yg gk pernah di perhatikan yaitu bug signal jangankan ketemu musuh ketemu bot aja signal langsung merah kapan mau di perbaiki,yg gk perhatikan bug signal ketemu musuh ketemu bot aja signal langsung merah perbaiki,"['yg', 'gk', 'perhatikan', 'bug', 'signal', 'ketemu', 'musuh', 'ketemu', 'bot', 'aja', 'signal', 'langsung', 'merah', 'perbaiki']",yg gk perhati bug signal ketemu musuh ketemu bot aja signal langsung merah baik
Ini game bagus banget dari semuanya tapi bug sinyalnya itu padahal aku udah ada Kouta tolong diperbaiki ya garena,5,Positif,ini game bagus banget dari semuanya tapi bug sinyalnya itu padahal aku udah ada kouta tolong diperbaiki ya garena,game bagus banget bug sinyalnya udah kouta tolong diperbaiki ya garena,"['game', 'bagus', 'banget', 'bug', 'sinyalnya', 'udah', 'kouta', 'tolong', 'diperbaiki', 'ya', 'garena']",game bagus banget bug sinyal udah kouta tolong baik ya garena
"Tolong masalah jaringan sekarang makin lemot, padahal kuota ku masih banyak dan jaringan oke²aja itu saja dari saya semoga ke depan nya makin bagus game free fire ini😍😍",4,Positif,tolong masalah jaringan sekarang makin lemot padahal kuota ku masih banyak dan jaringan okeaja itu saja dari saya semoga ke depan nya makin bagus game free fire ini,tolong jaringan lemot kuota ku jaringan okeaja semoga nya bagus game free fire,"['tolong', 'jaringan', 'lemot', 'kuota', 'ku', 'jaringan', 'okeaja', 'semoga', 'nya', 'bagus', 'game', 'free', 'fire']",tolong jaring lot kuota ku jaring okeaja moga nya bagus game free fire
"Garena tolonglah kami terhadap ngebug di clash ckuat pas main malah karakter ngga bisa jalan hp ngga bisa di geser padahal jaringan masih normal hp aja normal,,tolong di perbaiki Garena",1,Negatif,garena tolonglah kami terhadap ngebug di clash ckuat pas main malah karakter ngga bisa jalan hp ngga bisa di geser padahal jaringan masih normal hp aja normaltolong di perbaiki garena,garena tolonglah ngebug clash ckuat pas main karakter ngga jalan hp ngga geser jaringan normal hp aja normaltolong perbaiki garena,"['garena', 'tolonglah', 'ngebug', 'clash', 'ckuat', 'pas', 'main', 'karakter', 'ngga', 'jalan', 'hp', 'ngga', 'geser', 'jaringan', 'normal', 'hp', 'aja', 'normaltolong', 'perbaiki', 'garena']",garena tolong ngebug clash ckuat pas main karakter ngga jalan hp ngga geser jaring normal hp aja normaltolong baik garena
Tiap update pasti ada bug tpi bug abis update skrg parah bner kadang lagi posisi kalah malah ngebug kejang kejang gabisa dipencet harus relog mohon cepet diperbaiki,1,Negatif,tiap update pasti ada bug tpi bug abis update skrg parah bner kadang lagi posisi kalah malah ngebug kejang kejang gabisa dipencet harus relog mohon cepet diperbaiki,update bug tpi bug abis update skrg parah bner kadang posisi kalah ngebug kejang kejang gabisa dipencet relog mohon cepet diperbaiki,"['update', 'bug', 'tpi', 'bug', 'abis', 'update', 'skrg', 'parah', 'bner', 'kadang', 'posisi', 'kalah', 'ngebug', 'kejang', 'kejang', 'gabisa', 'dipencet', 'relog', 'mohon', 'cepet', 'diperbaiki']",update bug tpi bug abis update skrg parah bner kadang posisi kalah ngebug kejang kejang gabisa pencet relog mohon cepet baik
"game gajelas ngn*ot, skil juga kaga jelas. (laba laba ajg)!! koneksi tiba tiba ga ada, padahal aman aman aja jaringannya. update bukan makin bagus malah makin kaya kon*ol",1,Negatif,game gajelas ngnot skil juga kaga jelas laba laba ajg koneksi tiba tiba ga ada padahal aman aman aja jaringannya update bukan makin bagus malah makin kaya konol,game gajelas ngnot skil kaga laba laba ajg koneksi ga aman aman aja jaringannya update bagus kaya konol,"['game', 'gajelas', 'ngnot', 'skil', 'kaga', 'laba', 'laba', 'ajg', 'koneksi', 'ga', 'aman', 'aman', 'aja', 'jaringannya', 'update', 'bagus', 'kaya', 'konol']",game gajelas ngnot skil kaga laba laba ajg koneksi ga aman aman aja jaring update bagus kaya konol
"habis di update , malah jadi ngelag2 ga jelas . setiap ketemu musuh langsung ngelag , tolong perbaikilah . nyesel di update .",2,Negatif,habis di update  malah jadi ngelag ga jelas  setiap ketemu musuh langsung ngelag  tolong perbaikilah  nyesel di update ,habis update ngelag ga ketemu musuh langsung ngelag tolong perbaikilah nyesel update,"['habis', 'update', 'ngelag', 'ga', 'ketemu', 'musuh', 'langsung', 'ngelag', 'tolong', 'perbaikilah', 'nyesel', 'update']",habis update ngelag ga ketemu musuh langsung ngelag tolong baik nyesel update
Kenapa setelah update ff sering lag padahal hp saya mendukung chip saja 680 kenapa lag tolong diperbaiki ff skrg ini qgar peminatnya semakin bertambah,1,Negatif,kenapa setelah update ff sering lag padahal hp saya mendukung chip saja  kenapa lag tolong diperbaiki ff skrg ini qgar peminatnya semakin bertambah,update ff lag hp mendukung chip lag tolong diperbaiki ff skrg qgar peminatnya bertambah,"['update', 'ff', 'lag', 'hp', 'mendukung', 'chip', 'lag', 'tolong', 'diperbaiki', 'ff', 'skrg', 'qgar', 'peminatnya', 'bertambah']",update ff lag hp dukung chip lag tolong baik ff skrg qgar minat tambah
Eh garena tol lu kalok buat game yg bener dikit masa gw udah pecahin pala musuh masa gk mati masa bug damage anj dan lagi gw jumpa musuh langsung ngeleg jaringan gw dan kalok gk jumpa musuh malah lancar jaringan gw kan kyk kntl sama 1 lagi gw kalok ngedrag mau pecahin pala musuh ngedragnya gk dikasih pecah malah kayak nembak angin padahal gw udh bener bet ngedragnya sekali lagi garena lu benerin dikit game lu ringankan sikit dragnya jgn terlalu berat,1,Negatif,eh garena tol lu kalok buat game yg bener dikit masa gw udah pecahin pala musuh masa gk mati masa bug damage anj dan lagi gw jumpa musuh langsung ngeleg jaringan gw dan kalok gk jumpa musuh malah lancar jaringan gw kan kyk kntl sama  lagi gw kalok ngedrag mau pecahin pala musuh ngedragnya gk dikasih pecah malah kayak nembak angin padahal gw udh bener bet ngedragnya sekali lagi garena lu benerin dikit game lu ringankan sikit dragnya jgn terlalu berat,eh garena tol lu kalok game yg bener dikit gw udah pecahin pala musuh gk mati bug damage anj gw jumpa musuh langsung ngeleg jaringan gw kalok gk jumpa musuh lancar jaringan gw kyk kntl gw kalok ngedrag pecahin pala musuh ngedragnya gk dikasih pecah kayak nembak angin gw udh bener bet ngedragnya garena lu benerin dikit game lu ringankan sikit dragnya jgn berat,"['eh', 'garena', 'tol', 'lu', 'kalok', 'game', 'yg', 'bener', 'dikit', 'gw', 'udah', 'pecahin', 'pala', 'musuh', 'gk', 'mati', 'bug', 'damage', 'anj', 'gw', 'jumpa', 'musuh', 'langsung', 'ngeleg', 'jaringan', 'gw', 'kalok', 'gk', 'jumpa', 'musuh', 'lancar', 'jaringan', 'gw', 'kyk', 'kntl', 'gw', 'kalok', 'ngedrag', 'pecahin', 'pala', 'musuh', 'ngedragnya', 'gk', 'dikasih', 'pecah', 'kayak', 'nembak', 'angin', 'gw', 'udh', 'bener', 'bet', 'ngedragnya', 'garena', 'lu', 'benerin', 'dikit', 'game', 'lu', 'ringankan', 'sikit', 'dragnya', 'jgn', 'berat']",eh garena tol lu kalok game yg bener dikit gw udah pecahin pala musuh gk mati bug damage anj gw jumpa musuh langsung ngeleg jaring gw kalok gk jumpa musuh lancar jaring gw kyk kntl gw kalok ngedrag pecahin pala musuh ngedragnya gk kasih pecah kayak nembak angin gw udh bener bet ngedragnya garena lu benerin dikit game lu ringan sikit dragnya jgn berat
Maaf saya kasih bintang 1 karena saat saya beli diamond (top up) 140 kok bonus top up nya nga bisa di klaim padahal niat gua top up buat ambil bonus nya masa gua harus top up lagi sih tolong dari pihak garena perbaiki lagi dan tolong beri saya bonus top up nya,1,Negatif,maaf saya kasih bintang  karena saat saya beli diamond top up  kok bonus top up nya nga bisa di klaim padahal niat gua top up buat ambil bonus nya masa gua harus top up lagi sih tolong dari pihak garena perbaiki lagi dan tolong beri saya bonus top up nya,maaf kasih bintang beli diamond top up bonus top up nya nga klaim niat gua top up ambil bonus nya gua top up sih tolong garena perbaiki tolong bonus top up nya,"['maaf', 'kasih', 'bintang', 'beli', 'diamond', 'top', 'up', 'bonus', 'top', 'up', 'nya', 'nga', 'klaim', 'niat', 'gua', 'top', 'up', 'ambil', 'bonus', 'nya', 'gua', 'top', 'up', 'sih', 'tolong', 'garena', 'perbaiki', 'tolong', 'bonus', 'top', 'up', 'nya']",maaf kasih bintang beli diamond top up bonus top up nya nga klaim niat gua top up ambil bonus nya gua top up sih tolong garena baik tolong bonus top up nya
Gamenya keren sih tapi hadiah top upnya ditambahin dong dan masa cuma 70 20 50 segitu doang tambahin sikit aja Dan cuman itu sih dari gua sekian dan terima kasih.,5,Positif,gamenya keren sih tapi hadiah top upnya ditambahin dong dan masa cuma    segitu doang tambahin sikit aja dan cuman itu sih dari gua sekian dan terima kasih,gamenya keren sih hadiah top upnya ditambahin segitu doang tambahin sikit aja cuman sih gua sekian terima kasih,"['gamenya', 'keren', 'sih', 'hadiah', 'top', 'upnya', 'ditambahin', 'segitu', 'doang', 'tambahin', 'sikit', 'aja', 'cuman', 'sih', 'gua', 'sekian', 'terima', 'kasih']",gamenya keren sih hadiah top upnya ditambahin segitu doang tambahin sikit aja cuman sih gua sekian terima kasih
game seru pepengshot gampang walaupun sensivitas udah licin tidak headsot pas pake dpi lumayan tinggi lebih gampang headsot terimakasih yang buat gampang ini walau pun grafiknya smoot buruk tapi pas pake grafik standar langsung jadi bagus banget padahal hanya pada dikit doang,5,Positif,game seru pepengshot gampang walaupun sensivitas udah licin tidak headsot pas pake dpi lumayan tinggi lebih gampang headsot terimakasih yang buat gampang ini walau pun grafiknya smoot buruk tapi pas pake grafik standar langsung jadi bagus banget padahal hanya pada dikit doang,game seru pepengshot gampang sensivitas udah licin headsot pas pake dpi lumayan gampang headsot terimakasih gampang grafiknya smoot buruk pas pake grafik standar langsung bagus banget dikit doang,"['game', 'seru', 'pepengshot', 'gampang', 'sensivitas', 'udah', 'licin', 'headsot', 'pas', 'pake', 'dpi', 'lumayan', 'gampang', 'headsot', 'terimakasih', 'gampang', 'grafiknya', 'smoot', 'buruk', 'pas', 'pake', 'grafik', 'standar', 'langsung', 'bagus', 'banget', 'dikit', 'doang']",game seru pepengshot gampang sensivitas udah licin headsot pas pake dpi lumayan gampang headsot terimakasih gampang grafik smoot buruk pas pake grafik standar langsung bagus banget dikit doang
Kok aplikasi game nya semakin lama semakin gak seruh Tolong perbaiki aplikasi nya soal nya pas main sama nembak nya suara nya lambat banget tolong di ubah 🙏,1,Negatif,kok aplikasi game nya semakin lama semakin gak seruh tolong perbaiki aplikasi nya soal nya pas main sama nembak nya suara nya lambat banget tolong di ubah ,aplikasi game nya gak seruh tolong perbaiki aplikasi nya nya pas main nembak nya suara nya lambat banget tolong ubah,"['aplikasi', 'game', 'nya', 'gak', 'seruh', 'tolong', 'perbaiki', 'aplikasi', 'nya', 'nya', 'pas', 'main', 'nembak', 'nya', 'suara', 'nya', 'lambat', 'banget', 'tolong', 'ubah']",aplikasi game nya gak seruh tolong baik aplikasi nya nya pas main nembak nya suara nya lambat banget tolong ubah
Game ff emang game terbaik O I Y A Garena mohon di afdet lagi yaa game ff nya biar lebih bagus Dan cepetan di ganti even nya yaa Kaya ap gitu kaya free fire s 6 s7 s9 S berapa gitu dan walpeper nya Kaya free fire dulu lah apa sisen berapa gitu kaya sisen 12 3 8 21 9 5 gitu lah,5,Positif,game ff emang game terbaik o i y a garena mohon di afdet lagi yaa game ff nya biar lebih bagus dan cepetan di ganti even nya yaa kaya ap gitu kaya free fire s  s s s berapa gitu dan walpeper nya kaya free fire dulu lah apa sisen berapa gitu kaya sisen       gitu lah,game ff emang game terbaik o i y a garena mohon afdet yaa game ff nya biar bagus cepetan ganti even nya yaa kaya ap gitu kaya free fire s s s s gitu walpeper nya kaya free fire sisen gitu kaya sisen gitu,"['game', 'ff', 'emang', 'game', 'terbaik', 'o', 'i', 'y', 'a', 'garena', 'mohon', 'afdet', 'yaa', 'game', 'ff', 'nya', 'biar', 'bagus', 'cepetan', 'ganti', 'even', 'nya', 'yaa', 'kaya', 'ap', 'gitu', 'kaya', 'free', 'fire', 's', 's', 's', 's', 'gitu', 'walpeper', 'nya', 'kaya', 'free', 'fire', 'sisen', 'gitu', 'kaya', 'sisen', 'gitu']",game ff emang game baik o i y a garena mohon afdet yaa game ff nya biar bagus cepetan ganti even nya yaa kaya ap gitu kaya free fire s s s s gitu walpeper nya kaya free fire sisen gitu kaya sisen gitu
Lbih di perbaiki lagi jarungannya pas lgi maen jaringannya ilang sendiri parah nih game.trus mapnya bedain lagi jangan itu itu trus lbih banyak pohon trus lbih banyak rumput kaya game game yg lainya .trus glowel tolong dihilangkan udh skarat pke glowel licik baget menurut gue tolong lah dihilangkan glowelnnya,2,Negatif,lbih di perbaiki lagi jarungannya pas lgi maen jaringannya ilang sendiri parah nih gametrus mapnya bedain lagi jangan itu itu trus lbih banyak pohon trus lbih banyak rumput kaya game game yg lainya trus glowel tolong dihilangkan udh skarat pke glowel licik baget menurut gue tolong lah dihilangkan glowelnnya,lbih perbaiki jarungannya pas lgi maen jaringannya ilang parah nih gametrus mapnya bedain trus lbih pohon trus lbih rumput kaya game game yg lainya trus glowel tolong dihilangkan udh skarat pke glowel licik baget gue tolong dihilangkan glowelnnya,"['lbih', 'perbaiki', 'jarungannya', 'pas', 'lgi', 'maen', 'jaringannya', 'ilang', 'parah', 'nih', 'gametrus', 'mapnya', 'bedain', 'trus', 'lbih', 'pohon', 'trus', 'lbih', 'rumput', 'kaya', 'game', 'game', 'yg', 'lainya', 'trus', 'glowel', 'tolong', 'dihilangkan', 'udh', 'skarat', 'pke', 'glowel', 'licik', 'baget', 'gue', 'tolong', 'dihilangkan', 'glowelnnya']",lbih baik jarungannya pas lgi maen jaring ilang parah nih gametrus map bedain trus lbih pohon trus lbih rumput kaya game game yg lai trus glowel tolong hilang udh skarat pke glowel licik baget gue tolong hilang glowelnnya
"hmmm bagus sangat bagus tapi menurut saya sih ada satu bug yaitu bug yg nembus gloowall, bug bareta, bug mobil. Saya minta Tolong min perbaiki bug itu agar semua nyaman main nya makasih ya min",5,Positif,hmmm bagus sangat bagus tapi menurut saya sih ada satu bug yaitu bug yg nembus gloowall bug bareta bug mobil saya minta tolong min perbaiki bug itu agar semua nyaman main nya makasih ya min,hmmm bagus bagus sih bug bug yg nembus gloowall bug bareta bug mobil tolong min perbaiki bug nyaman main nya makasih ya min,"['hmmm', 'bagus', 'bagus', 'sih', 'bug', 'bug', 'yg', 'nembus', 'gloowall', 'bug', 'bareta', 'bug', 'mobil', 'tolong', 'min', 'perbaiki', 'bug', 'nyaman', 'main', 'nya', 'makasih', 'ya', 'min']",hmmm bagus bagus sih bug bug yg nembus gloowall bug bareta bug mobil tolong min baik bug nyaman main nya makasih ya min
"Tolong buat developer buat baca ulasan ini Menurut aku game ini sih udah bagus,🙏tapi tolong untuk emot karakter, pembeliannya pake koin ff aja, kalo Dm aku gak bisa beli,ya tolong di update game nya sama skin karakter nya pake koin ff aja ya pliss dong 🙏😞",4,Positif,tolong buat developer buat baca ulasan ini menurut aku game ini sih udah bagustapi tolong untuk emot karakter pembeliannya pake koin ff aja kalo dm aku gak bisa beliya tolong di update game nya sama skin karakter nya pake koin ff aja ya pliss dong ,tolong developer baca ulasan game sih udah bagustapi tolong emot karakter pembeliannya pake koin ff aja kalo dm gak beliya tolong update game nya skin karakter nya pake koin ff aja ya pliss,"['tolong', 'developer', 'baca', 'ulasan', 'game', 'sih', 'udah', 'bagustapi', 'tolong', 'emot', 'karakter', 'pembeliannya', 'pake', 'koin', 'ff', 'aja', 'kalo', 'dm', 'gak', 'beliya', 'tolong', 'update', 'game', 'nya', 'skin', 'karakter', 'nya', 'pake', 'koin', 'ff', 'aja', 'ya', 'pliss']",tolong developer baca ulas game sih udah bagustapi tolong emot karakter beli pake koin ff aja kalo dm gak beliya tolong update game nya skin karakter nya pake koin ff aja ya pliss
aku suka gamenya bisa Mabar Ama teman juga walaupun kalo mau beli baju atau celana dan yg dll ga bisa karna harus top dlu jdi susah juga plis dong gratisin aja gapapa ko kalo sedikit aja yang pnting ad:)))),5,Positif,aku suka gamenya bisa mabar ama teman juga walaupun kalo mau beli baju atau celana dan yg dll ga bisa karna harus top dlu jdi susah juga plis dong gratisin aja gapapa ko kalo sedikit aja yang pnting ad,suka gamenya mabar ama teman kalo beli baju celana yg dll ga karna top dlu jdi susah plis gratisin aja gapapa ko kalo aja pnting ad,"['suka', 'gamenya', 'mabar', 'ama', 'teman', 'kalo', 'beli', 'baju', 'celana', 'yg', 'dll', 'ga', 'karna', 'top', 'dlu', 'jdi', 'susah', 'plis', 'gratisin', 'aja', 'gapapa', 'ko', 'kalo', 'aja', 'pnting', 'ad']",suka gamenya mabar ama teman kalo beli baju celana yg dll ga karna top dlu jdi susah plis gratisin aja gapapa ko kalo aja pnting ad
Banyak banget hacker sumpah banyak bug lalu gua nembak pada hal sudah kena tapi malah gak kena lalu glowal gak bisa keluar dikasih main sama bot mulu tau gamenya seru cuman kalo banyak hacker gimana coba para hacker itu dibant akun nya bisa gakkk kalo bikin game gak banyak hacker dan buuuuuuuuuuuuuuuuuug sangat unrokemendasi sudah semua player sok jago lalu hampir setiap bulan update lalu rank nurun temen gua juga setuju kalo semua akun hacker dibant jadi diharapkan untuk dibant semua akun hac,1,Negatif,banyak banget hacker sumpah banyak bug lalu gua nembak pada hal sudah kena tapi malah gak kena lalu glowal gak bisa keluar dikasih main sama bot mulu tau gamenya seru cuman kalo banyak hacker gimana coba para hacker itu dibant akun nya bisa gakkk kalo bikin game gak banyak hacker dan buuuuuuuuuuuuuuuuuug sangat unrokemendasi sudah semua player sok jago lalu hampir setiap bulan update lalu rank nurun temen gua juga setuju kalo semua akun hacker dibant jadi diharapkan untuk dibant semua akun hac,banget hacker sumpah bug gua nembak kena gak kena glowal gak dikasih main bot mulu tau gamenya seru cuman kalo hacker gimana coba hacker dibant akun nya gakkk kalo bikin game gak hacker buuuuuuuuuuuuuuuuuug unrokemendasi player sok jago update rank nurun temen gua setuju kalo akun hacker dibant diharapkan dibant akun hac,"['banget', 'hacker', 'sumpah', 'bug', 'gua', 'nembak', 'kena', 'gak', 'kena', 'glowal', 'gak', 'dikasih', 'main', 'bot', 'mulu', 'tau', 'gamenya', 'seru', 'cuman', 'kalo', 'hacker', 'gimana', 'coba', 'hacker', 'dibant', 'akun', 'nya', 'gakkk', 'kalo', 'bikin', 'game', 'gak', 'hacker', 'buuuuuuuuuuuuuuuuuug', 'unrokemendasi', 'player', 'sok', 'jago', 'update', 'rank', 'nurun', 'temen', 'gua', 'setuju', 'kalo', 'akun', 'hacker', 'dibant', 'diharapkan', 'dibant', 'akun', 'hac']",banget hacker sumpah bug gua nembak kena gak kena glowal gak kasih main bot mulu tau gamenya seru cuman kalo hacker gimana coba hacker dibant akun nya gakkk kalo bikin game gak hacker buuuuuuuuuuuuuuuuuug unrokemendasi player sok jago update rank nurun temen gua tuju kalo akun hacker dibant harap dibant akun hac
"Bang garena say ingin meminta agar ff seperti zaman 2018-2020, kami semua player old kangen sama ff yg dulu mohon untuk di rubah lagi seperti ff yg dulu, terimakasih",5,Positif,bang garena say ingin meminta agar ff seperti zaman  kami semua player old kangen sama ff yg dulu mohon untuk di rubah lagi seperti ff yg dulu terimakasih,bang garena say ff zaman player old kangen ff yg mohon rubah ff yg terimakasih,"['bang', 'garena', 'say', 'ff', 'zaman', 'player', 'old', 'kangen', 'ff', 'yg', 'mohon', 'rubah', 'ff', 'yg', 'terimakasih']",bang garena say ff zaman player old kangen ff yg mohon rubah ff yg terimakasih
Tolong perbaiki tentang layar nya saya main malah layarnya ga full trus udah nyalain fitur buat full layar sama aja tolong di perbaiki ya garena,1,Negatif,tolong perbaiki tentang layar nya saya main malah layarnya ga full trus udah nyalain fitur buat full layar sama aja tolong di perbaiki ya garena,tolong perbaiki layar nya main layarnya ga full trus udah nyalain fitur full layar aja tolong perbaiki ya garena,"['tolong', 'perbaiki', 'layar', 'nya', 'main', 'layarnya', 'ga', 'full', 'trus', 'udah', 'nyalain', 'fitur', 'full', 'layar', 'aja', 'tolong', 'perbaiki', 'ya', 'garena']",tolong baik layar nya main layar ga full trus udah nyalain fitur full layar aja tolong baik ya garena
Terimakasih untuk garena beberapa tahun yang menyenang kan dgn gem ini. Sekali lagi saya mengucapkan terimakasih karena telah mendengarkan komentar kami para player. Lanjutkan ....,4,Positif,terimakasih untuk garena beberapa tahun yang menyenang kan dgn gem ini sekali lagi saya mengucapkan terimakasih karena telah mendengarkan komentar kami para player lanjutkan ,terimakasih garena menyenang dgn gem terimakasih mendengarkan komentar player lanjutkan,"['terimakasih', 'garena', 'menyenang', 'dgn', 'gem', 'terimakasih', 'mendengarkan', 'komentar', 'player', 'lanjutkan']",terimakasih garena senang dgn gem terimakasih dengar komentar player lanjut
"Gem nya seru banget bisa buat main sama doi maupun sama temen, Tapi tolong Garena benerin bug demeg nya masa aku udah mecahin kepala musuh nya yang kunok malah aku tolong ya Garena benerin bug nya",4,Positif,gem nya seru banget bisa buat main sama doi maupun sama temen tapi tolong garena benerin bug demeg nya masa aku udah mecahin kepala musuh nya yang kunok malah aku tolong ya garena benerin bug nya,gem nya seru banget main doi temen tolong garena benerin bug demeg nya udah mecahin kepala musuh nya kunok tolong ya garena benerin bug nya,"['gem', 'nya', 'seru', 'banget', 'main', 'doi', 'temen', 'tolong', 'garena', 'benerin', 'bug', 'demeg', 'nya', 'udah', 'mecahin', 'kepala', 'musuh', 'nya', 'kunok', 'tolong', 'ya', 'garena', 'benerin', 'bug', 'nya']",gem nya seru banget main doi temen tolong garena benerin bug deg nya udah mecahin kepala musuh nya kunok tolong ya garena benerin bug nya
Sebenernya ini game sudah Bagus tapi ada satu permainan yang sangat tidak adil contoh saat saya main csr saya mendapat tim yang sangat bot atau noob tida becus main nya dan itu membuat saya setres dan frustasi tolong perbaiki ya😔,1,Negatif,sebenernya ini game sudah bagus tapi ada satu permainan yang sangat tidak adil contoh saat saya main csr saya mendapat tim yang sangat bot atau noob tida becus main nya dan itu membuat saya setres dan frustasi tolong perbaiki ya,sebenernya game bagus permainan adil contoh main csr tim bot noob tida becus main nya setres frustasi tolong perbaiki ya,"['sebenernya', 'game', 'bagus', 'permainan', 'adil', 'contoh', 'main', 'csr', 'tim', 'bot', 'noob', 'tida', 'becus', 'main', 'nya', 'setres', 'frustasi', 'tolong', 'perbaiki', 'ya']",sebenernya game bagus main adil contoh main csr tim bot noob tida becus main nya tres frustasi tolong baik ya
"knp, setelah di update byk bug yg gue alami? sprti tombol atau pas nembak nya itu kya berat gtu, trs pas lagi main match 1 dia ngeleg bgt layarnya gabisa di gerak kin? tlong perbaiki itu smua.",5,Positif,knp setelah di update byk bug yg gue alami sprti tombol atau pas nembak nya itu kya berat gtu trs pas lagi main match  dia ngeleg bgt layarnya gabisa di gerak kin tlong perbaiki itu smua,knp update byk bug yg gue alami sprti tombol pas nembak nya kya berat gtu trs pas main match ngeleg bgt layarnya gabisa gerak kin tlong perbaiki smua,"['knp', 'update', 'byk', 'bug', 'yg', 'gue', 'alami', 'sprti', 'tombol', 'pas', 'nembak', 'nya', 'kya', 'berat', 'gtu', 'trs', 'pas', 'main', 'match', 'ngeleg', 'bgt', 'layarnya', 'gabisa', 'gerak', 'kin', 'tlong', 'perbaiki', 'smua']",knp update byk bug yg gue alami sprti tombol pas nembak nya kya berat gtu trs pas main match ngeleg bgt layar gabisa gerak kin tlong baik smua
"Saya memohon kepada pihak Garena karena untuk meringankan suspend permanen ny karena dulu mungkin kami Para"" Player ff dulu memakai CONFIG itu hanya untuk sekedar menyenang kan diri dan mungkin ada yg memakainya Cheat, sedang kan akun saya tidak pernah menggunakan cheat hanya CONFIG dan itu telah kalian suspend permanen selama 3 setengah tahun dan tidak mau melepas suspendnya. Iya bagus untuk men suspend org yg menggunakan cheat tapi kalau hanya sekedar CONFIG mohon diringankan suspend nya 🙏🙏",2,Negatif,saya memohon kepada pihak garena karena untuk meringankan suspend permanen ny karena dulu mungkin kami para player ff dulu memakai config itu hanya untuk sekedar menyenang kan diri dan mungkin ada yg memakainya cheat sedang kan akun saya tidak pernah menggunakan cheat hanya config dan itu telah kalian suspend permanen selama  setengah tahun dan tidak mau melepas suspendnya iya bagus untuk men suspend org yg menggunakan cheat tapi kalau hanya sekedar config mohon diringankan suspend nya ,memohon garena meringankan suspend permanen ny player ff memakai config sekedar menyenang yg memakainya cheat akun cheat config suspend permanen melepas suspendnya iya bagus men suspend org yg cheat sekedar config mohon diringankan suspend nya,"['memohon', 'garena', 'meringankan', 'suspend', 'permanen', 'ny', 'player', 'ff', 'memakai', 'config', 'sekedar', 'menyenang', 'yg', 'memakainya', 'cheat', 'akun', 'cheat', 'config', 'suspend', 'permanen', 'melepas', 'suspendnya', 'iya', 'bagus', 'men', 'suspend', 'org', 'yg', 'cheat', 'sekedar', 'config', 'mohon', 'diringankan', 'suspend', 'nya']",mohon garena ringan suspend permanen ny player ff pakai config dar senang yg maka cheat akun cheat config suspend permanen lepas suspendnya iya bagus men suspend org yg cheat dar config mohon ringan suspend nya
mohon klen bolo step itu ya muak kali kek gini gak ada step update itu mangkin bagus bukan yang udah bagus di ilangi musuh jarak berapa langkah aja gak ada step nya kendaraan ga ada step nya apa lah Garena garena,1,Negatif,mohon klen bolo step itu ya muak kali kek gini gak ada step update itu mangkin bagus bukan yang udah bagus di ilangi musuh jarak berapa langkah aja gak ada step nya kendaraan ga ada step nya apa lah garena garena,mohon klen bolo step ya muak kali kek gini gak step update mangkin bagus udah bagus ilangi musuh jarak langkah aja gak step nya kendaraan ga step nya garena garena,"['mohon', 'klen', 'bolo', 'step', 'ya', 'muak', 'kali', 'kek', 'gini', 'gak', 'step', 'update', 'mangkin', 'bagus', 'udah', 'bagus', 'ilangi', 'musuh', 'jarak', 'langkah', 'aja', 'gak', 'step', 'nya', 'kendaraan', 'ga', 'step', 'nya', 'garena', 'garena']",mohon klen bolo step ya muak kali kek gin gak step update mangkin bagus udah bagus ilangi musuh jarak langkah aja gak step nya kendara ga step nya garena garena
"game makin gajelaa event top up gabisa di claim!! mana top up bulanan juga gabisa lagi, jangan cuma update lah fix juga bug bug yang ada kocak!!",1,Negatif,game makin gajelaa event top up gabisa di claim mana top up bulanan juga gabisa lagi jangan cuma update lah fix juga bug bug yang ada kocak,game gajelaa event top up gabisa claim top up bulanan gabisa update fix bug bug kocak,"['game', 'gajelaa', 'event', 'top', 'up', 'gabisa', 'claim', 'top', 'up', 'bulanan', 'gabisa', 'update', 'fix', 'bug', 'bug', 'kocak']",game gajelaa event top up gabisa claim top up bulan gabisa update fix bug bug kocak
Tolong diperbaiki saya hanya mendapat map bermuda terus menerus padahal saya sudah donload semua map sekali lagi tolong diperbaiki,1,Negatif,tolong diperbaiki saya hanya mendapat map bermuda terus menerus padahal saya sudah donload semua map sekali lagi tolong diperbaiki,tolong diperbaiki map bermuda menerus donload map tolong diperbaiki,"['tolong', 'diperbaiki', 'map', 'bermuda', 'menerus', 'donload', 'map', 'tolong', 'diperbaiki']",tolong baik map muda terus donload map tolong baik
