review,score,Label
game nya seru ribet top up aja susah pulsa udh gaada event yg bagus bagus kayak event nya pasar garena keluarin event,2,Negatif
suka main tolong gerafikya baik skil wukong ga kaya lobi senjata kayak parang efen bawa main tarung efekya hila dajadi bagus tolongya baik garena,5,Positif
main bagus seru proplayer knp kunci arsenal hilang temansaya kunci arsenal dlu,5,Positif
cape garena musuh nya main belakng keras keras yg ngenokin musuh mati malh yg mati senjata musuh map ya jga cepet bosen garena download map temnesaya jga download map map nya pugatory map picbatle royal tolong donk benerin efen sih efen map jgan trus ganti map ya kayak nextera gx gapang bosen klo udh benerin map nya kasih bitang,1,Negatif
game nya sepi bnyak bug leg jaring gak gitu yg mls main ff gak chit ban akun ff login layar hitam tolong baik ya reting,2,Negatif
game jelek efek visual grafik smooth hilang mana update aja hilang aneh,4,Positif
bug damage trus update terus bug nya haduhh udah headshot kali loh gk mati jaring ok aja tolong baik bug damage nya garena,1,Negatif
suka game cuman gak adilmusuh yg duit apgred bagus yg kya susah ngalahin musuhitu aja masukanya,2,Negatif
main bagus suka gamenya ngelek main seru bagi suka main karna pilih karakter,5,Positif
game skarang koneksi ny jelek skali youtuber henti konten game krna ubah bosan tolong update lgi versi an,1,Negatif
kredit cs sengaja karna jaring yg lelet masak kredit langsung kurang gk main cs kecuali sengaja,2,Negatif
mein pas rang aja lawan nya susah mode cs rangked tolong mudahin frustasi karna kalah mulu game nya bagus grafik nya ski bagus,4,Positif
gameplay nya bagus segi tampil visual nya ok sih masalah segi downloadsaya guna wifi kadang suka banget nama download otomatis pas main ff pas login eh download data memori penuh saran sihpihak developer fitur nonaktif download otomatis download data tersebutsekian terima kasih mohon,4,Positif
lebar daerah menggesermengarahkan analog daerah analog lebar gampang gagal aim,5,Positif
msh bug yg hrus baik jaring wifi wifi stabil tp gabisa log in isu jaring jaringantolong baik game burik,1,Negatif
alas player pindah game sebelahkarna tim garena penting bahagia player main bug jaring hp ngelag memori kosong tolong baik garena karna player senang player hirau,2,Negatif
rubah grgr katain burik player old peduli kmi main senang era ff kenal rubah terimakasih game seru dlu pamit player oldterimakasih bye,5,Positif
game nya burikjelek bgt masak dapet top global mag jarang banget dapet moco shop laura shop yg mag nya tuh ya juga masak team musuh kasih team yg sangar nickny team kasih nicknameny plat nomor guys capek oi hari udah main maybe masak ya itung dapet toko yg senjata mag ny trs guys malam main masak main kalah mulu guys gara musuh jago team jg botgarenaharusadil,1,Negatif
kalo game bener gimana sih file file ff cheat gjls gw kalah orang make file doang jirrrr garena baik game nya anti cheat file file nya,1,Negatif
halo salah main ff bahwasannya main ff ulas saatff update jaring ngelek ff tolong timbang updetkita main ken main ff tenang ff kasih bintang,1,Negatif
udah bener bug damagenya bug glowal gimanalah tolong ya garena kondisi kasih bintang karna bugnya bener bintang oke sekian terimakasih,5,Positif
ff emang game songong login aja ngak jaring gw bagus ml aja emang bagus ml si gampang ama peka login ama main,1,Negatif
keluh main game bug apdate nya yg jujur karan player old yg suka abdate nya yg free fire jelak burik,1,Negatif
argggsukak sihh tapikadang gampang bgtt ngelagg trus karakter nya ganti kelly semuapokonya aneh nya dehh gatau ngilangin nya gimanabagi developer baik ya game nya,4,Positif
gimana mingk login fbngestak trsgk masukudh brapa kli coba tetep gk login akun fbtolong baik min,1,Negatif
hay garena free fire keluh ya update mb nya game nya jelek bug pas bagus bug nya masuk akal gitu skrg kenpa bug nya aneh banget perang baju mah maju mundur maju mundur sinyal bagus main mobile legend sinyal jya bagus hijau knp game suka merah kuning pas musuh kalo kita udah mati bagus sinyal knp yaa tolong baik,1,Negatif
game ga jelasdari kendala jaring kalo face to face ama musuh klo rame musuh,1,Negatif
game nya bagus grafik lumayan reting gak suka ngeleg ngecrash tibatibajadi gapap bagus game nya sila download ff,5,Positif
tolong garena bikin event bundle old keluar tolong kalo free fire tolong nya glowall dai benar,1,Negatif
banyak update bagus ancur update respon glowal lambat,1,Negatif
overall bagus tolong update depan tambahin fitur fps fps biar gameplaynya smoothlancar hpnya udah support fps ayolahh tambahin kekk biar lancar thanks tunggu update depan,2,Negatif
halo garena keluh pagunungan letak gloo wol gloo wol nya ngebuk masuk kadalam tolong baik bug nya,5,Positif
tolong jaring nya baik karene pas main pas musuh nyerang jaring nya kalo mati normal,4,Positif
main dirank musuh udah nak kepala gak mati mati bug damage tolong baik ya,1,Negatif
seru bikin senang kalo benang suka banget main mabar cari temen nya temen gomong main bareng pokok nya suka deh,5,Positif
game match making nya ketemu bocil beban katrok tara heroic ketemu random rank bawah mas mas bocil,1,Negatif
free firee update rusak gue gk login sih update gk kek ginimending gk update tolong garena baik,1,Negatif
jujur kecewa update patah patah ram snap dragon lumayan patah patah banding versi iseng download main coba kecewa mlb seru banding ff,1,Negatif
main free fire dulusaya memberitahu garena akun akun nyasetelah update akun main rankatau gabung dalam timsquadkepada garena baik aplikasi free fireagar main nikmat games masalahmohon cek update nya nya,5,Positif
game nya bagus jaring hp pakai wifi jaring tolong baik,5,Positif
gemnya bagus main br rank batle royal menit menit jam tolong gem per baik investigasi dia atur investigasi tolong hilang ya garena hilang pindah gem mobil legend,5,Positif
main game bagus pektori ga bagus glloo nya bagus arsenal buka kunci hancurin glo nya aidrob lot nya aja hancurin glo ff burik bit,1,Negatif
mohon garena grafik hd in realis size game ringan bug bug damage event alay gak kaya event nya tolong bug cs nya fix,1,Negatif
gin game update mulu mending benerin bug dah sono habis update kurang bug update bug sulit cegah bug muncul tau update bug muncul terus ulang update muak main game tahun upaya cegah muncul bug kembang,1,Negatif
assalammualaikum gamenya seru bangetbanyak senjata modemodenya skin gratis topup dm mat kraflannyalagi iven gratis banget moga garena iven keren wasalammualaikun warah matulahhi wabarokatu,5,Positif
bagu kasi bintang karna grafik nya bagus tolong garena agartidak ngelekin sinyal nya bagus ngelek si,5,Positif
game nya seru banget tpi kecewa kadang kalo main br suka ngelek sinyal nya kadang suka gak gerak mohon baik game harap update gk ngebag,5,Positif
suka ngeband langsung aneh main briket akun indikasi akun program ilegal aneh aim putih orang ngecheat kena aneh,2,Negatif
tolong fre fire nya offlinejadi nelayan gak jaring main fre fire nya offline kek mobile legend offline,5,Positif
ubdate burikk suka ff banding main ff ngk seru banding banya elite cs nya ajak by one pepenk suka ff karna orang asik asik ngk kaya masuk global bot dikit langsung ngk main mending main ml ngak resiko,1,Negatif
gimana dah konsep elite cs granad masang glowal dapet granat tembak sepam granad cape updatenya kesini sono,5,Positif
percumah bayak luah gem utuk rakun bin aja ga ama garena baik gak untunganya ha dapet makan data aja ama topaf doang yo buka sekailian selot nya biar sru haha,4,Positif
garena free fire tolong yah baik game free fire ya musuh jaring ya ngelek nggak musuh jaring ya stabil jaring ku bagus musuh jaring ku ngelek tolong garena game free feri tolong baik geme nya aja sekian trimakasih,5,Positif
garena ga ngotak musuh jago afk renk skor kredit ngurang skor kredit kin nya batesan biji musuh jago temen bot cs rank nya bintang tambah ga,1,Negatif
player menyanpaikan kecewa updet hapus peak old map lai sesuatubahwa kecewa garena kerene meng hapus peak old baldel old dikeluarin gamenya seru kenang bandel susah payah keluar terima kasih kenang beda jaman,1,Negatif
garena kali jaring gelowel nya telat tolong baik layer old pensi banyak bak musuh nembak pakai senjata shotgun musuh nembus gelowel tolong baik,1,Negatif
mantap online nyedot kuota sedikitgrafikny tingkat biar susah ngajelasin nya doang,5,Positif
tolong berbaikin jaring ff nya garena knp jaring nya ilang muncul jdi emosi kloh jaring gem nya gni merah jaring nya,1,Negatif
maaf kasih bintang ketidaknyamanan main game free fire mana jaring bagus game jaring koneksi nya buruk tembak musuh tibatiba karakter ngebug parah tolong baik udah bagus loh update baru free fire dukung,1,Negatif
garena main jam mode clash squad bintang luar nalar garena,4,Positif
main bagus kasih ranting udah bagus kadang sinyal nya bagus ngeleg gak tau be ranting karna game nya seru ngilangin galau ya sinyal jelek,5,Positif
game nya bagus main tim rank nya gold rank master tolong baik ya biar kasih bintang thanks,1,Negatif
min garena tolong gw mainkepental mulu lobi bom nya gak gitu loh mohan baik ya min lebih nya udah bagus,5,Positif
garena tolong ya kembali ff old karna update burik tambah skil ga tolong ya garena kembali ff old,1,Negatif
bug tas tengkorak yg baru ilang emot kuda baru ilang main layar nge kuning patah gjls,5,Positif
game bjngn update garena buruk game nya yg gw kesel gllo pas knockin musuh klo nembak badan musuh kayak skill antonio tlong dibnerin gw ga suka main game yg gllo gjls,2,Negatif
main bagus tolong ilangin bug nya main cs mati gak ngapa ngapain tolong hapus ya,5,Positif
epep knp sih jdi giniga main lgi krna posisi game nya udh beda tolong baik cepat,1,Negatif
halloklo sii masalahny ff kadang kadang terjadisepertipas main jaring merahpadahal pas liat jaring bagus bagus aja yad pake data seluler lhokok g yatetep aja jaring merahhadehhhtrs pas pake glool nge lag trsoke developernygame ny baik laa biar masalahny teratasioke sekian terima kasih,5,Positif
garena tolonc kasih gua musuh y bot cs biar pedang temen musuh bot gg sih tolong y garena kasih gua musuh yg bot plisssss,1,Negatif
garena turut tolong matching nya ga padan musuh jago team bocil bocil cmn jalan,4,Positif
tolong baik dameg kadang nembak udah nak kepala gak mati tembak nak dameg kenok tolong garena baik dameg pesan terima kasiiiiiiiiiiiiiiiiii,1,Negatif
gamenya bagus player player sombong bilang blood strike arena breakout burik gara gara cape main game bug yg bikin mati team ku knp event nya ulangulang garena,1,Negatif
game seru cuman tolong garena bug bug demege bug sinyal sinyal bagus trus player pake rege panel tolong garena baru game nya,5,Positif
moga kembang ya yg main in sinyal baik klo sinyal lancar ngeleg min tolong bantu nya please event yg bagus,2,Negatif
aplikasi nya keren bgt main ga kendala iklan ga pokok the best tolong matchmaking mode cs rank baik karna stress bgt ketemu musuh jago temen bot tambahin event gratis yg tarik misi mudah bagus,5,Positif
gamenya bagus tolong baik bahasa indonesia ganti mejadi inggris tolong baik,5,Positif
halo garena api unggunpocket market bounty token unlimited batas guna tolong bug main ff tau bug,5,Positif
kasih mimin garena bilang player free fire udah pensi event gak tarik player kecewa bilang bikin event yg tarik perhati patch kalender gratis dibanyakin bikin player malass main moga ya miminn terimakasih,5,Positif
gamenya keren diamonds gratis tinggal klaim yg download nyesel shotgun mata elang mudah emote gratis gamenya tarik grafik bagus utama boros kuota kali login mb pokok the best deh game makasih garena tolong tahan update keren,5,Positif
oke garena tolong perbaikin seru pas udah diupdate nggak enak player player incar ken bunuh gue main cs musuh endap,1,Negatif
hai bagi alam game game nya asik nggak ngebosenin plisss ya update kali update kalo mabar ngelag udah enak game nya,4,Positif
game bagus jaring bagus gak main kesal jaring yah tiktok youtub free fire tolong baik garena yah tunggu,1,Negatif
gem taiimakin update burikkgue player old gem kecewa beratpadahal yg gem kenal karna konten player oldkenapa smua player old ngga tanggap garenagarena gak balas budi banget ya sm player oldwoee garena lu apaklo karna player old yg jdi konten kreatorgarena dongooo,1,Negatif
free fire burik glowal nya cepat hancur udah pakai nairi glowal nya cepat hancur garena tolong peak plis muda trening,1,Negatif
game nya bagus karakter nya cuman tolong adillin dikit musuh nya tingkat dewa nobb,1,Negatif
main ff kali seru kalo main tu ya kaya patah patah gitu tulis eror tolong kin gaena kalo gak kayak gak dukung,5,Positif
keluh fre fire update parah karakter ganti sendirinembak musuh damage merah gak matingeleg sinyal bagustolong baik,1,Negatif
gamenya bagus cuman kadang burik jaring kadang ngestag turut free fire keren terbit game semangat update fitur baru gamenya semangat trus,5,Positif
gimana nya game gak bagus nya kalo main gak suara langka kaki nya gak kayak game game perang game gak enak dimainin napa kode langka kaki kalo musuh gimana nya developer nya gak bikin game kah,1,Negatif
main game mending pensi aja biar gk yg mainin game garena karna player old udah kecewa garena tas sayap old keluarin tik tok udah komen garena aja dikeluarin benda old udah tau player old pensi karna ni orang udah download game nyesel,1,Negatif
gem nya bagus banget yg tolong garena kembali peak yg yg pensi combek tolong ya,4,Positif
game nya ya bagus baik jaring bug damage bug tembus gloo wall request fitur ngasih item vault temen,4,Positif
bang vector hapus dongbukannya hapus taikin demek nya sebel main vector sg sebel upedate vector hapus wajib player sg kalah vector mending sg yg demek nya vectorvector wajib hapus wajib wajib babget gw kasih bintang karna vector gw player sg vectoryg tuju komen kaya gin,1,Negatif
akun kasih ingat main trs login susah cari macht nya coba game hadehhh,1,Negatif
garena mohon hilang es factory menganggu main player old pesiun update ga mohon garena hp ngelag main mati ngelag mohon garena baik,5,Positif
udah kaku please ayo gua login udah narik gb gk download padahaljaringan gua udah cepat mb aja gk masuk heran gua cod enak nya gua login gk ff lag dikit langsung eror dasar skibidi,5,Positif
sih gamenya bagus aja bug sinyal bikin ganggu banget main pake wifi data sinyal bagus main game jelek banget sinyal main gk gin deh matchmaking nya tuh banget menit tolong banget baik ganggu banget pas main,1,Negatif
sebenarmya suka game mohon apk nya ringan dikit masak hp ram nya gb aja ngefrempatah pthmaksih garena udh gme salambooyah,4,Positif
karna ff seru komunikasi orang main grafik nya baik suka ff moga tembus ibu ribu miliar downloding amin ya robbal alamin terima kasih baca,5,Positif
main yah sayang bagus cuman salah bug yah tolong hilangin epep apdet bug nya tolong prediksi ya garena,5,Positif
game ngak hitung udah ngekill dibrrank minus minimal update stabil rank kawan karakter sampahcuman orang marah udahlah jelek bug diplaystore game udah ngak bagus cuman bocil doang main ni game,1,Negatif
game nya sih bagus jaring nya ngebug jaring putih jaring sambung otomatis mohon baik ya,1,Negatif
game baik game mabar temen virtual pasang terimakasih free fire bagus ya update,5,Positif
,4,Positif
ff game bagus sedekit kecewa bug tolong baik pasang glowal musuh nembus sinyal bagus tolong baik pesan kembali peak orang pensi akun band main hacker pakai cheat,5,Positif
halo garena berpa buk ngagu aim terkadang aim merah pakai sg nyawa dik jaringga jaringga ngelek haslinya sinyal bagus terahhir ruwang penyepanna gua dik tolong kasi ruang gratis karna hp gua mais kentang udah gitu aja maat kalo salah,5,Positif
lumayan bagus kalo main klo main cheat headshoot langsung orang klo maen cs klo maen br rank jarang main cheat tpi klo bilang bagus,5,Positif
game bagus free fire pintu garena baik garena cepat baik game salam ahmad badal,5,Positif
sinyal kuning merah sinyal wifinya bagus loh tp game nya langsung ngelagpatah patah tolong devoloper baik sinyal nya moga baca baik rating deh,1,Negatif
bagus bgtt mabar temennya suka lag gkpp banyakin update player non top up ya min,5,Positif
main seruu bangettapi seasonaku diamond turun gold kalo baik nggak sekalimohon baik ya,4,Positif
spin sg mata elang batu habis dm event susah kaya kartu robek kasih spin gratis susah batu mohon garena player rela buang duit den sg mata elang segitu ngotak dikit salah korban dm batu,1,Negatif
apdet ga login g masuk masuk jaring bagus bug maen ketemu afk ngasih tim gda,1,Negatif
sih game nya bagus gimana gitu kalo main turun peak kangen peak dulugarena plisss balikin peak,5,Positif
eh garena plis lh uapdet jngn iya orng kaya ngelek dikit langsung ganti hp kayak gw orng yg hp ram ga main ff patah,1,Negatif
bug jarang bug sangkut jendela posisi jongkok gerak jendela untung teammate tolong baik bug terima kasih,5,Positif
semenjak update bug tolong garena kalo update update bug bug hilang kasih bintang,1,Negatif
yahh banyakk akun yg kena bl black list akun kena main bersih chitt rege tpi knp kena mhon garena balikin akun lahh dah rawat tuh akun bl apa ni garena,1,Negatif
tolong ya garena kalo blaklis orng cek yg bener gw gk pke aplikasi gw main normal blaklis akun tolong cek sblum tindak udah lbih ni blaklis,2,Negatif
game nya bagus banget kalo akun bawa mod free fire menu sg nya peluru habishabis kasih bintang game bagus,5,Positif
bagus game nya maaf akun epep kena hek sekrang pake akun renk nya asli diamond ulang susah payah main kasih bintang,4,Positif
bintang knp mode cs lawan main g seimbangmna ksih tim bwh rank pulatrs main kalah bintangny udh lngsung turun g ad poin lindung lggmna main klo tim sma lawanny g seimbangdi tingkat lgkurang suka jg sma updet yg skrg,1,Negatif
minimal ngasih tim dark sistem monton udh oke sih game nya ketemu musuh jaring merah pas gk ketemu musuh gk merah jaring bug udh ngehit paks sg x gk mati musuh ngehit hit aja mati cok gila,1,Negatif
game burik update game gak update bug bugnya game sih hp ram patah patah klo main ff ni gem ngesellin,2,Negatif
game nya seru banget itemitem nya lengkap tolong garena minimal diamond gratis topup biar main free fire luky royal murahin gampang tiket spin kalo kalakter adam adain plisss trima kasih,5,Positif
suka game srmenjak main kalah mistahil menang suadah usaha keras menang tim cocok sayajadi tolong developer kasih lawan kuat kasih tim lemahsaya lelah kalah terus,2,Negatif
garena tolong spinan sg mata elang dispin tiket kalo yg tiket smaa aja kayak korupsi buang in uang org aja tolong spinannya kayak gitu bikin emosi aja,1,Negatif
sinyal nya merah melu ya buka aplikasi lancar buka free fire merahsebelum main bagus sinyal oke main sinyal nyatolong baik,1,Negatif
yg gk perhati bug signal ketemu musuh ketemu bot aja signal langsung merah baik,1,Negatif
game bagus banget bug sinyal udah kouta tolong baik ya garena,5,Positif
tolong jaring lot kuota ku jaring okeaja moga nya bagus game free fire,4,Positif
garena tolong ngebug clash ckuat pas main karakter ngga jalan hp ngga geser jaring normal hp aja normaltolong baik garena,1,Negatif
update bug tpi bug abis update skrg parah bner kadang posisi kalah ngebug kejang kejang gabisa pencet relog mohon cepet baik,1,Negatif
game gajelas ngnot skil kaga laba laba ajg koneksi ga aman aman aja jaring update bagus kaya konol,1,Negatif
habis update ngelag ga ketemu musuh langsung ngelag tolong baik nyesel update,2,Negatif
update ff lag hp dukung chip lag tolong baik ff skrg qgar minat tambah,1,Negatif
eh garena tol lu kalok game yg bener dikit gw udah pecahin pala musuh gk mati bug damage anj gw jumpa musuh langsung ngeleg jaring gw kalok gk jumpa musuh lancar jaring gw kyk kntl gw kalok ngedrag pecahin pala musuh ngedragnya gk kasih pecah kayak nembak angin gw udh bener bet ngedragnya garena lu benerin dikit game lu ringan sikit dragnya jgn berat,1,Negatif
maaf kasih bintang beli diamond top up bonus top up nya nga klaim niat gua top up ambil bonus nya gua top up sih tolong garena baik tolong bonus top up nya,1,Negatif
gamenya keren sih hadiah top upnya ditambahin segitu doang tambahin sikit aja cuman sih gua sekian terima kasih,5,Positif
game seru pepengshot gampang sensivitas udah licin headsot pas pake dpi lumayan gampang headsot terimakasih gampang grafik smoot buruk pas pake grafik standar langsung bagus banget dikit doang,5,Positif
aplikasi game nya gak seruh tolong baik aplikasi nya nya pas main nembak nya suara nya lambat banget tolong ubah,1,Negatif
game ff emang game baik o i y a garena mohon afdet yaa game ff nya biar bagus cepetan ganti even nya yaa kaya ap gitu kaya free fire s s s s gitu walpeper nya kaya free fire sisen gitu kaya sisen gitu,5,Positif
lbih baik jarungannya pas lgi maen jaring ilang parah nih gametrus map bedain trus lbih pohon trus lbih rumput kaya game game yg lai trus glowel tolong hilang udh skarat pke glowel licik baget gue tolong hilang glowelnnya,2,Negatif
hmmm bagus bagus sih bug bug yg nembus gloowall bug bareta bug mobil tolong min baik bug nyaman main nya makasih ya min,5,Positif
tolong developer baca ulas game sih udah bagustapi tolong emot karakter beli pake koin ff aja kalo dm gak beliya tolong update game nya skin karakter nya pake koin ff aja ya pliss,4,Positif
suka gamenya mabar ama teman kalo beli baju celana yg dll ga karna top dlu jdi susah plis gratisin aja gapapa ko kalo aja pnting ad,5,Positif
banget hacker sumpah bug gua nembak kena gak kena glowal gak kasih main bot mulu tau gamenya seru cuman kalo hacker gimana coba hacker dibant akun nya gakkk kalo bikin game gak hacker buuuuuuuuuuuuuuuuuug unrokemendasi player sok jago update rank nurun temen gua tuju kalo akun hacker dibant harap dibant akun hac,1,Negatif
bang garena say ff zaman player old kangen ff yg mohon rubah ff yg terimakasih,5,Positif
tolong baik layar nya main layar ga full trus udah nyalain fitur full layar aja tolong baik ya garena,1,Negatif
terimakasih garena senang dgn gem terimakasih dengar komentar player lanjut,4,Positif
gem nya seru banget main doi temen tolong garena benerin bug deg nya udah mecahin kepala musuh nya kunok tolong ya garena benerin bug nya,4,Positif
sebenernya game bagus main adil contoh main csr tim bot noob tida becus main nya tres frustasi tolong baik ya,1,Negatif
knp update byk bug yg gue alami sprti tombol pas nembak nya kya berat gtu trs pas main match ngeleg bgt layar gabisa gerak kin tlong baik smua,5,Positif
mohon garena ringan suspend permanen ny player ff pakai config dar senang yg maka cheat akun cheat config suspend permanen lepas suspendnya iya bagus men suspend org yg cheat dar config mohon ringan suspend nya,2,Negatif
mohon klen bolo step ya muak kali kek gin gak step update mangkin bagus udah bagus ilangi musuh jarak langkah aja gak step nya kendara ga step nya garena garena,1,Negatif
game gajelaa event top up gabisa claim top up bulan gabisa update fix bug bug kocak,1,Negatif
tolong baik map muda terus donload map tolong baik,1,Negatif
main rank ya senang perna buat salah ya free fire update tolong garena butuh bantu pulih akun,1,Negatif
game bagus sekaliiiii akusuka main nya a cewek cowok a enak ajak ngobrol teman mohon cepat apdet cepetin download a biar ga bete nungguin nya ayoooooooooo moga lag cpt,5,Positif
garena selesai epepku sepi minat main game tolong update bikin,5,Positif
game nya bagus tolong hidup mode zombie hot ya tolong baik ya afk kalo main rame yg afk lebih nya bagus ff mah jago boyah atuh,4,Positif
pas niat mabar temen gabisa woyy gatau kenapaa pas ga niat mabar temen kayak aja ehhh pas login mabar sinyal kek jelek bagus bagus aja hp ku temen ku ngundang gaada situ online hp temen ku offline,1,Negatif
min udah to up bonus top klaimkok top up min top up dana loh udah gitu tim imbang gimana sia top up mending game belah,1,Negatif
update kali kecewa arsenal mudah buka musuh musuh nya kuat tolong tambahin ya kunci arsenal nya,2,Negatif
w top up yg dm gk bonus top ap gk dapet bonus top up nya mohon betulin ngebug game kalo top up,1,Negatif
seru banget main game sampe pensi pensi seru bangett ilangin bag dameng balikin peak dlu rindu,5,Positif
game nya seru banget musuhmusuh nyalumayan jago bermainjuga notice tolong musuh maju majuaku butuh medkitaku butuh senapan bagus kasih bintang,5,Positif
update udah bagus jaring up alami leg wifi data paket udah max setabil dn game alami leg koneksi putus harap update versi nya player,5,Positif
game rusak update bagus gk jls nih game masuk main ngeleg mulu refres jaring lancar suara kendara hilang udah aim merah kadang gk mati musuh cek dage masuk apa game kek gin malas aja playernya yg plat nomor gk jls kek gamenya,1,Negatif
halo garena free fire keluh keluh nggak beli membership top up beli mistery box player afk bug dage dll trs kadang ngeleg jaring bagus tolong baik,1,Negatif
gemnya bagus ff nya musuh skin senjata glowal granat nya gak skin nya tolong ya terimakasih,5,Positif
ff sekarng berat banget ram chipset aja patah patah mohon ringan hp nya kentang lancar,2,Negatif
garena baik mode social island udah berkalikali sampe kali server map nya capek masuk nyari server social island tolong baik,1,Negatif
game nya bagus muda banget ngelek main br kalaterus ngelek tolong baik sukasekali starting haru hapus dowenlod tolong baik pelissss,5,Positif
gamebini seru nyambing wifi muncul tulis jaring ter putus kalo ganti season nurunun rank badahal udah elit heroc dimsn iv,4,Positif
epep uda ga seruu emang sii bagus ngebosenindi tambahin kek mode main nya free fire game bosan ah ah,4,Positif
developer ngapain aja si bug gitu ga benerin banyak ngurusin event sampe sampe suara langkah kakistep yg in game aja sampe bug ga baik cepat,1,Negatif
knapa sih min update aja bag nyaa contoh nya pake karakter alok pala andrew sih jelek truss gamplay knapa fc tendang game nya balek loby tolong baik min udah muak gitu main,1,Negatif
gamenya bagus main gabut kalo main kadang orang kasar kasih bintang aja orang orang ga mabar ga tau,4,Positif
game lumayan bagus jaring uda oke aja tpi garena aja yg pelit karna spin lucky royal inkubator tdk dpa garena mohon perhati rank masterlv dpa dng bronzeakun yg daftar aja,5,Positif
garena tolong garena mental loby jaring ku udah g ga main tolong baik garena biar main kalo ga main kek gin mending ku unistal apk ny,5,Positif
suka game nya semangkin update free fire seru keluh sistem aman nya tolong tingkat kasihan player player main nya murni akun nya kena blacklist contoh nya koneksi gara gara koneksi akun kena blacklist gak daerah koneksi nya bagus tolong garena sistem aman nya tingkat salam player,4,Positif
habis download game main mnit mnit main baca server tutup tolong benerin game nya,1,Negatif
game ngya seru main kendals ngebug tebus map pas turun map darat nya laut pas maju gak masukin pulau ngestug gitu tolong baik ya,5,Positif
maintenance kemarin jelek aplikasi tembak susahbahkan donwload koleksi senjata gagalpadahal signalnya bagus tolong solusi salahsatu yg kesal main game iniapa main cs rankeng clas scuad mau senjata suka muncul,1,Negatif
keluh main mode apa game nya kaya gemetar gak gerakin mohon baik,2,Negatif
updet ko aneh buka even lempar data ep hilang ga donlod gimana mohon baik,4,Positif
update pakai jaring ngelag tolong baik bug damage yg gua kasih musuh tdk mati aneeh,1,Negatif
tolong grafis tingkat lagikadangusuh jarak buram gitu terimakasih ap,4,Positif
sya mohon kamera sat mobil motor kembali susah mobil nya liat lurus kamera kir susah,5,Positif
tolong ya tim nya kondisi main gak menang tim bot kalo main cs tolong baik rusak banget nih game emosi gw,1,Negatif
garena tolong jaring perbaikiada bug kabut orangebisa tolong perbaikiini main bikin senangmalah bikin stres,1,Negatif
update step kaga skil drone sering putar kepala musuh kalo skil tembus glowal mending kaya pubg aja gak glowal ganti smokbom,4,Positif
garena tolong tambahin hukum honor scorenya rendah tolong banget player kena hukum main mode pas main kaya sengaja kalah afk bundir dah ngeselin tambahin hukum kayak gabisa main mode,1,Negatif
tolong baik maspin gak ngotak habis diamond gak garena uang habis gak sia sia top up udah syukur gak tolong garena uang habis gak hasil garena tolong aja gak papa tuh akun gg orang ya udah top up kali gak tolong baik gak papa tolong bangat,1,Negatif
game rusakmasa ganti preset letak skillglowal kereset udah pas loh gampang main ku ubah ubah susah main lompat aja susah udah kereset pliss kalo game perhati bug nyakekurangan nya,1,Negatif
payah sinyal lancar main aplikasi lancar eh ep ep susah banget login pakai karakter maro muncul karakter payah payah,1,Negatif
bug alami pasau nembak musuh lompat mundur pas nembak musuh udh hp gak mati mati pas main battle royal squad balik nya kadang kalo maim squad battle royal maaf alami baik kasih bintang sekian terima kasih,4,Positif
woy garena sih apdetan nya burik login ko ga ulang akun ku coba masuk nama nya ga ubah,1,Negatif
histori edit sifat publikkecuali ulasa dihapuspeljari game udah baguscuma tolong update nyamemo penuh karna sering update sekian terimakasih,4,Positif
mohon maap ya bug damage sereing banget glowel nya telat terusdan semenjak update skrang kebnyakan jaring kuning terusmohon baik terimakasih,5,Positif
game nya bagus segi grafik udah keren event ku bagus tarik nggak kalah pubg senjata ama hero nya keren terkadang suka bug kek jaring lancar lag tibatiba suka gimana reset sorang yahh sebal kek mobile legend skinnya cantik hero nya alam main sungguh buruk lag hero jalan kontrol nya,4,Positif
game ya bagus grafik ya bagus sat login gak main tolong baik ya,4,Positif
garena tolong akun ku hilang gatau nya login akun hilang mauga akun pas udah coba kali ga login garena tolong baik bug nya ya,1,Negatif
tolong gena bug ff cape gena bug ny gk gerak gena tolong baik semenjak apdet parang bug ny gena,1,Negatif
segi main sih bagus baik garena game damage tembak musuh headshot hp musuh gak mati mati segi eventnya tarik gak dikeluarin event biar rame garena moga baik cepat salam booyah,4,Positif
gamenya bagus gamenya kadang suka ngeleg kadang suka tolong baik terima kasih,4,Positif
akun ku abis update baru hilang tau tolong garena cepat pulih akun rawat butuh biaya ga evo max sg opm tolong pulih ngtd,1,Negatif
kecewa update nambah bagus mah nambah buruk uninstall aja ram main epep berat banget ruang ti emang,1,Negatif
bagusss banget updatenya cepet banget seru mabar pokok seru temen sekolah ku mainin pokok seru update nya,5,Positif
ff ubdate burikcontoh nya pas nembak musuh pasang glowal uda pencet gak terpasangpas uda cnock terpasangkayak mna cerita nya itupantesan orang pensi semuaternyata ff ubdate burikkkkkkkkkkgak bagus nyagarena taikkkk,1,Negatif
maaf ya garena gamenya udh bagus tpi bug sring lag gabisa gerak patah muncul layar kuning,4,Positif
game nya bagus tinggal kasih muda peak nya ganti kayak peak nya jelek sempit tempat bug udah ngekil bountynya hilang,5,Positif
semenjak update baca baca update baik glowal smart update aaya update tekan glowal ga update kuncul bugnya mohon baik cepat,2,Negatif
